Date_MCHP_L01d,Open_MCHP_L01d,High_MCHP_L01d,Low_MCHP_L01d,Close_MCHP_L01d,Adj Close_MCHP_L01d,Volume_MCHP_L01d,Daily_Return_MCHP_L01d,Vol5_MCHP_L01d,Vol10_MCHP_L01d,Vol20_MCHP_L01d,Vol60_MCHP_L01d,SMA5_MCHP_L01d,SMA10_MCHP_L01d,SMA30_MCHP_L01d,SMA60_MCHP_L01d,SMA100_MCHP_L01d,EMA5_MCHP_L01d,EMA10_MCHP_L01d,EMA30_MCHP_L01d,EMA60_MCHP_L01d,EMA100_MCHP_L01d,Short12_MCHP_L01d,Long26_MCHP_L01d,MACD_MCHP_L01d,SIGNAL9_MCHP_L01d,Ret5/10_MCHP_L01d,Ret10/30_MCHP_L01d,Ret30/60_MCHP_L01d,Ret30/100_MCHP_L01d,Emaret5/10_MCHP_L01d,Emaret10/30_MCHP_L01d,Emaret30/60_MCHP_L01d,Emaret30/100_MCHP_L01d,RetMACD_MCHP_L01d,DayRange_MCHP_L01d,average20r_MCHP_L01d,PRVHI_MCHP_L01d,HitLevel_MCHP_L01d,hitlevel_2_MCHP_L01d,hitlevel_1.8_MCHP_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-25,92.08999633789062,92.19999694824219,89.4000015258789,89.6500015258789,89.6500015258789,6521500.0,-1.004854303497592,2.15649589485806,1.9927756413126927,1.872247913599099,1.9947971522393537,90.47599945068359,87.81500015258788,88.40366643269857,84.30550028483073,81.71550010681152,89.70528890067685,88.6630948547645,87.21009704954788,85.35148019437266,83.89692952894616,88.41904761030281,87.47467040004344,0.9443772102593755,0.5111956124971777,-3.045179375870434,3.045179375870434,-3.045179375870434,-3.045179375870434,3.045179375870434,-3.045179375870434,-3.045179375870434,-3.045179375870434,-3.045179375870434,2.4599990844726562,2.048999786376953,92.19999694824219,88.34519905090332,88.74199905395508,89.13879905700684,0.0,1.0303023321012577,1.0117545417021538,1.064375944466616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.004854303497592,1
2024-01-26,88.55999755859375,89.12999725341797,86.66999816894531,86.91999816894531,86.91999816894531,4710900.0,-3.045179375870434,1.9475111161283745,2.2887981492311216,1.9868294450311286,2.0158822725216297,89.97199859619141,87.9370002746582,88.32666625976563,84.576500193278,81.7618000793457,88.77685865676634,88.34616818461555,87.19138099273482,85.40290701321109,83.95679227429267,88.18842461932473,87.43358356811024,0.7548410512144983,0.5599247002406419,0.3566557691197002,-0.3566557691197002,0.3566557691197002,0.3566557691197002,-0.3566557691197002,0.3566557691197002,0.3566557691197002,0.3566557691197002,0.3566557691197002,1.7900009155273438,2.08849983215332,89.12999725341797,87.69219741821288,88.10199737548828,88.51179733276368,1.0,1.023141548098948,1.004875032850896,1.1519852169269928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.045179375870434,1
2024-01-29,86.91999816894531,87.25,85.45999908447266,87.2300033569336,87.2300033569336,6610400.0,0.3566557691197002,1.712334610854793,2.2823614250843716,1.9907829822386744,2.014698983858573,89.26999969482422,88.11900024414062,88.23899968465169,84.84216690063477,81.8185001373291,88.26124022348876,88.14322912503701,87.193872758167,85.46281181136592,84.02160833533507,88.04097519434148,87.41850355246753,0.6224716418739575,0.572434088567305,-1.4559259699489504,1.4559259699489504,-1.4559259699489504,-1.4559259699489504,1.4559259699489504,-1.4559259699489504,-1.4559259699489504,-1.4559259699489504,-1.4559259699489504,1.5400009155273438,2.084999847412109,87.25,84.53529762268066,84.95299758911133,85.370697555542,0.0,1.0130618759574515,1.0013388560825738,1.1464642030030874,0.0,0.0,2.0,0.023586661,0.0161640735,0.955397427,0.917637646,0.3566557691197002,-1
2024-01-30,86.4000015258789,87.05999755859375,85.5199966430664,85.95999908447266,85.95999908447266,4283500.0,-1.4559259699489504,1.2204562327656627,2.341096390808714,2.007857667452892,2.026295207469815,88.06399993896484,88.19899978637696,88.00566635131835,85.09083353678385,81.8675001525879,87.49415984381673,87.74627820857076,87.11426800502544,85.479113033435,84.05999231056552,87.72082502359244,87.31046618446791,0.41035883912452675,0.5400190386787495,0.9073973797165498,-0.9073973797165498,-0.9073973797165498,-0.9073973797165498,0.9073973797165498,0.9073973797165498,-0.9073973797165498,-0.9073973797165498,0.9073973797165498,2.44000244140625,2.022500228881836,87.05999755859375,82.66300033569335,83.08000030517579,83.4970002746582,0.0,0.9984693721273586,0.997126734376645,1.1659673037374998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4559259699489504,1
2024-01-31,84.69999694824219,86.88999938964844,84.44999694824219,85.18000030517578,85.18000030517578,6713800.0,-0.9073973797165498,1.2264193149623164,2.239565373832459,1.809238757546389,1.9863784057273057,86.98800048828124,88.38300018310547,87.77166646321615,85.28383356730143,81.92830017089844,86.72277333093642,87.27968222613531,86.98947654051901,85.46930605873797,84.08217068669641,87.3299289130668,87.15265389711294,0.1772750159538532,0.46747023413377026,-0.5517741477098427,0.5517741477098427,0.5517741477098427,0.5517741477098427,-0.5517741477098427,-0.5517741477098427,0.5517741477098427,0.5517741477098427,-0.5517741477098427,2.0900039672851562,2.046500396728516,86.88999938964844,82.61049705505371,83.01499710083007,83.41949714660645,1.0,0.9842164251956353,0.9936192607374993,1.2378495455567513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9073973797165498,1
2024-02-01,85.44999694824219,86.1500015258789,84.05999755859375,85.6500015258789,85.6500015258789,5489600.0,0.5517741477098427,1.4660947152989863,1.9595605700556573,1.7347248325128295,1.9304327058107487,86.18800048828125,88.33199996948242,87.58299992879232,85.43750025431315,81.99700019836426,86.36518272925059,86.98337664427049,86.903058797639,85.47523050028357,84.11321684192775,87.07147854580711,87.04134631405857,0.03013223174853863,0.38000263365672393,1.5878582441596831,-1.5878582441596831,-1.5878582441596831,-1.5878582441596831,1.5878582441596831,1.5878582441596831,-1.5878582441596831,-1.5878582441596831,1.5878582441596831,2.8899993896484375,2.0700000762939452,86.1500015258789,82.3876985168457,82.7969985961914,83.20629867553711,0.0,0.975727941380905,0.9928929648529502,1.1296088770558168,0.0,0.0,1.0,0.022050781,0.022050781,0.923660994,0.923660994,0.5517741477098427,-1
2024-02-02,82.83999633789062,85.29000091552734,82.4000015258789,84.29000091552734,84.29000091552734,9615300.0,-1.5878582441596831,1.005531542567096,1.46146130376805,1.7443610343366882,1.9283717429947624,85.66200103759766,87.81699981689454,87.34633331298828,85.5903335571289,82.0453002166748,85.67345545800951,86.4936719663172,86.73447441814794,85.43637051389811,84.11671751665249,86.64355891037945,86.83754295120441,-0.19398404082495802,0.26520529876038756,-1.3880628262394326,1.3880628262394326,1.3880628262394326,1.3880628262394326,-1.3880628262394326,-1.3880628262394326,-1.3880628262394326,1.3880628262394326,-1.3880628262394326,3.0400009155273438,2.1470001220703123,85.29000091552734,81.59600135803223,82.01000137329102,82.42400138854981,1.0,0.9754603461312705,0.9905170344874814,0.8378204253592412,0.0,2.0,0.0,0.00212058,0.00212058,0.004180051,0.004180051,1.5878582441596831,-1
2024-02-05,85.06999969482422,86.43000030517578,83.38999938964844,85.45999908447266,85.45999908447266,7174600.0,1.3880628262394326,1.312102884868608,1.451451338649006,1.7640321401099803,1.9343564730083562,85.30800018310546,87.28899993896485,87.24333318074544,85.75950024922689,82.11620018005371,85.60230333349723,86.30573144234545,86.65225020307213,85.43714522113005,84.14331715165882,86.46147278331686,86.73550266477984,-0.2740298814629796,0.15735826271571413,2.5860041050178224,-2.5860041050178224,-2.5860041050178224,-2.5860041050178224,2.5860041050178224,2.5860041050178224,2.5860041050178224,-2.5860041050178224,2.5860041050178224,2.6500015258789062,2.2080001831054688,86.43000030517578,80.56660064697266,80.99600067138672,81.42540069580077,0.0,0.977305276068639,0.9918495782714254,0.8228032276999862,1.0,1.0,0.0,0.89677912,0.4688537715,0.154793456,0.1284446345,-1.3880628262394326,1
2024-02-06,85.58999633789062,85.66000366210938,83.01000213623047,83.25,83.25,6298400.0,-2.5860041050178224,1.6038661706984092,1.3950973122152648,1.804100327492762,1.9681526320080476,84.76600036621093,86.4150001525879,87.02233327229818,85.89100023905436,82.16200019836425,84.8182022223315,85.75014390737354,86.4327501899707,85.36543554174874,84.12562770311112,85.96740004742196,86.47731728220356,-0.5099172347815966,0.02390316321625198,-0.07206913945195195,-0.07206913945195195,0.07206913945195195,0.07206913945195195,-0.07206913945195195,-0.07206913945195195,-0.07206913945195195,0.07206913945195195,-0.07206913945195195,1.69000244140625,2.165500259399414,85.66000366210938,81.57239990234375,82.01399993896484,82.45559997558594,1.0,0.9809176672630304,0.9891318936321702,0.7732925331010239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5860041050178224,1
2024-02-07,84.0999984741211,84.11000061035156,82.41999816894531,83.30999755859375,83.30999755859375,5765800.0,0.07206913945195195,1.6209771098139065,1.4159248405554405,1.803808943277168,1.9431281623788985,84.39199981689453,85.69000015258788,86.79299977620443,86.05116691589356,82.19480018615722,84.31546733441891,85.30648093486812,86.23128227826896,85.29804413246497,84.10947661114048,85.55856889529454,86.24270100638061,-0.6841321110860719,-0.1177038916442128,-1.2483506733941365,-1.2483506733941365,1.2483506733941365,1.2483506733941365,-1.2483506733941365,-1.2483506733941365,-1.2483506733941365,1.2483506733941365,-1.2483506733941365,2.3300018310546875,2.1955001831054686,84.11000061035156,80.89590309143067,81.32900314331054,81.76210319519043,1.0,0.9848523709489787,0.9883829037420281,0.7849638653986171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07206913945195195,1
2024-02-08,83.4000015258789,85.29000091552734,82.95999908447266,84.3499984741211,84.3499984741211,6136900.0,1.2483506733941365,1.7513948205628695,1.5559279598849627,1.828701413132038,1.8338141225238724,84.13199920654297,85.15999984741211,86.56099980672201,86.16433359781901,82.26200019836426,84.32697771431964,85.1325750329141,86.10990912961427,85.26696066825696,84.11423942030841,85.37263498434477,86.10250081880584,-0.7298658344610658,-0.2401362802075834,-1.2922394629557388,-1.2922394629557388,1.2922394629557388,1.2922394629557388,-1.2922394629557388,-1.2922394629557388,-1.2922394629557388,1.2922394629557388,-1.2922394629557388,1.3400039672851562,2.1625003814697266,85.29000091552734,79.27990020751953,79.71900024414063,80.15810028076172,1.0,0.9879285974317628,0.9905371437633244,0.8508376210089469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2483506733941365,1
2024-02-09,85.05999755859375,86.01000213623047,84.66999816894531,85.44000244140625,85.44000244140625,4905700.0,1.2922394629557388,1.691693414361886,1.3935799125773134,1.8519244132691806,1.8306375116218048,84.36199951171875,85.0120002746582,86.37166646321614,86.31133359273275,82.3369002532959,84.69798595668185,85.18847092536721,86.06668934327827,85.27263416901594,84.14049215339945,85.38299920850807,86.05342686492438,-0.6704276564163081,-0.32619455544932835,1.7439202371112885,1.7439202371112885,-1.7439202371112885,-1.7439202371112885,1.7439202371112885,1.7439202371112885,1.7439202371112885,-1.7439202371112885,1.7439202371112885,2.1500015258789062,2.192500686645508,86.01000213623047,80.53250007629394,80.96500015258789,81.39750022888184,0.0,0.9923540116590667,0.9942423550586431,0.7525036673161206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2922394629557388,1
2024-02-12,85.5,86.04000091552734,83.88999938964844,83.94999694824219,83.94999694824219,5507100.0,-1.7439202371112885,1.758716247523658,1.4631562367216981,1.8917238220386559,1.6766304531664598,84.05999908447265,84.68399963378906,86.14199981689453,86.35583356221517,82.39860023498535,84.44865628720197,84.9632938386172,85.93012854359853,85.22926901423648,84.1367199711191,85.16253732231331,85.89761724146643,-0.7350799191531223,-0.40797162819008714,3.907086240061566,3.907086240061566,3.907086240061566,-3.907086240061566,3.907086240061566,3.907086240061566,3.907086240061566,-3.907086240061566,3.907086240061566,2.1100006103515625,2.2165008544921876,86.04000091552734,81.18650062561035,81.62500076293945,82.06350090026855,0.0,0.992631423267502,0.9939428248580763,0.7734512932997255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7439202371112885,1
2024-02-13,81.70999908447266,82.05999755859375,79.94999694824219,80.66999816894531,80.66999816894531,7910500.0,-3.907086240061566,2.218880693712145,1.825265136379173,2.077697738441675,1.7423514016495993,83.54399871826172,84.15499954223633,85.82499974568685,86.3253335316976,82.43810020446777,83.18910358111643,84.18269462594958,85.5907652936209,85.07978472422694,84.0680720146404,84.4713774525644,85.51038619905746,-1.0390087464930673,-0.5341790518506833,0.1115611006983634,0.1115611006983634,0.1115611006983634,-0.1115611006983634,0.1115611006983634,0.1115611006983634,0.1115611006983634,-0.1115611006983634,0.1115611006983634,1.6899948120117188,2.1870006561279296,82.05999755859375,81.16369903564453,81.60699920654297,82.0502993774414,0.0,0.9927395778349692,0.9881972055034827,0.8785036931060854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.907086240061566,1
