Date_AMD,Open_AMD,High_AMD,Low_AMD,Close_AMD,Adj Close_AMD,Volume_AMD,Daily Return(%)_AMD,Vol5_AMD,Vol10_AMD,Vol20_AMD,Vol60_AMD,SMA5_AMD,SMA10_AMD,SMA30_AMD,SMA60_AMD,SMA100_AMD,EMA5_AMD,EMA10_AMD,EMA30_AMD,EMA60_AMD,EMA100_AMD,Short12_AMD,Long26_AMD,MACD_AMD,SIGNAL9_AMD,Ret5/10_AMD,Ret10/30_AMD,Ret30/60_AMD,Ret30/100_AMD,Emaret5/10_AMD,Emaret10/30_AMD,Emaret30/60_AMD,Emaret30/100_AMD,RetMACD_AMD,DayRange_AMD,average20r_AMD,PRVHI_AMD,HitLevel_AMD,hitlevel_2_AMD,hitlevel_1.8_AMD
2011-01-18,8.199999809265137,8.239999771118164,8.069999694824219,8.100000381469727,8.100000381469727,22013300,-1.219505245383315,3.758361098007881,3.72780496073707,,,8.26200008392334,8.569999980926514,,,,8.295193528540342,8.514818226207385,,,,,,,,2.098772162036088,-2.098772162036088,0.0,0.0,2.098772162036088,2.098772162036088,-2.098772162036088,0.0,0.0,0.2699999809265137,,,,,
2011-01-19,8.130000114440918,8.170000076293945,7.900000095367432,7.929999828338623,7.929999828338623,22737700,-2.098772162036088,0.9310856430460729,3.487238884463285,,,8.176000118255615,8.485999917984008,,,,8.17346229513977,8.408487608413065,,,,8.508333325386047,,,,-1.134938604959648,1.134938604959648,0.0,0.0,-1.134938604959648,-1.134938604959648,1.134938604959648,0.0,0.0,0.1700005531311035,,,,,
2011-01-20,7.880000114440918,8.020000457763672,7.849999904632568,8.020000457763672,8.020000457763672,25167900,1.134938604959648,1.238115819034542,3.452757275034652,,,8.1020001411438,8.396999979019165,,,,8.122308349347737,8.337853581022266,,,,8.433205191905682,,,,5.985043248295396,-5.985043248295396,0.0,0.0,5.985043248295396,5.985043248295396,-5.985043248295396,0.0,0.0,0.6399993896484375,,,,,
2011-01-21,8.140000343322754,8.149999618530273,7.510000228881836,7.539999961853027,7.539999961853027,64327200,-5.985043248295396,2.631781669589375,3.783166167074527,,,7.958000087738037,8.282000017166137,,,,7.928205553516167,8.192789286627859,,,,8.295789002666812,,,,-1.856762164375255,1.856762164375255,0.0,0.0,-1.856762164375255,-1.856762164375255,1.856762164375255,0.0,0.0,0.2300000190734863,,,,,
2011-01-24,7.53000020980835,7.730000019073486,7.5,7.679999828338623,7.679999828338623,28030200,1.856762164375255,3.101657724897903,3.805216934775232,,,7.854000091552734,8.167000007629394,,,,7.84547031179032,8.09955483966618,,,,8.201052206616321,,,,2.604164241347408,-2.604164241347408,0.0,0.0,2.604164241347408,2.604164241347408,-2.604164241347408,0.0,0.0,0.3399996757507324,,,,,
2011-01-25,7.659999847412109,7.679999828338623,7.340000152587891,7.480000019073486,7.480000019073486,36805900,-2.604164241347408,3.158178601391033,3.306511528696194,,,7.730000019073486,7.996000051498413,,,,7.723646880884709,7.986908508649327,,,,8.0901211008405,,,,-0.1336865243205756,0.1336865243205756,0.0,0.0,-0.1336865243205756,-0.1336865243205756,0.1336865243205756,0.0,0.0,0.190000057220459,,,,,
2011-01-26,7.489999771118164,7.539999961853027,7.349999904632568,7.489999771118164,7.489999771118164,25064300,0.1336865243205756,3.216569263669414,2.232541558243884,,,7.642000007629394,7.909000062942505,,,,7.645764510962527,7.896561465461843,,,,7.99779474242168,,,,-3.471298221989414,3.471298221989414,0.0,0.0,-3.471298221989414,-3.471298221989414,3.471298221989414,0.0,0.0,0.25,,,,,
2011-01-27,7.610000133514404,7.78000020980835,7.53000020980835,7.75,7.75,29756900,3.471298221989414,3.747050884132726,2.634612299327883,,,7.58799991607666,7.845000028610229,,,,7.680509673975019,7.869913926286961,,,,7.959672474356806,,,,3.354841662991431,-3.354841662991431,0.0,0.0,3.354841662991431,3.354841662991431,-3.354841662991431,0.0,0.0,0.429999828338623,,,,,
2011-01-28,7.760000228881836,7.829999923706055,7.400000095367432,7.489999771118164,7.489999771118164,33405600,-3.354841662991431,2.894068496344247,2.753976190211681,,,7.577999877929687,7.767999982833862,,,,7.617006373022734,7.80083862534718,,,,7.887415135397014,,,,-4.53938802373465,4.53938802373465,0.0,0.0,-4.53938802373465,-4.53938802373465,4.53938802373465,0.0,0.0,0.5399999618530273,,,,,
2011-01-31,7.550000190734863,8.039999961853027,7.5,7.829999923706055,7.829999923706055,42749900,4.53938802373465,3.52687167950962,3.256724604245727,,,7.607999897003173,7.730999994277954,,,,7.688004223250508,7.806140679594248,,,,7.878582025906097,,,,-4.98084734511927,4.98084734511927,0.0,0.0,-4.98084734511927,-4.98084734511927,4.98084734511927,0.0,0.0,0.1899995803833008,0.294499921798706,8.039999961853027,,,
2011-02-01,8.100000381469727,8.25,8.0600004196167,8.220000267028809,8.220000267028809,40250200,4.98084734511927,3.522980659263789,3.652249703333026,3.604461942495481,,7.755999946594239,7.742999982833862,,,,7.865336237843275,7.881387877309622,,,,7.931107909155745,,,,0.8515777682513477,0.8515777682513477,0.0,0.0,-0.8515777682513477,-0.8515777682513477,0.8515777682513477,0.0,0.0,0.4400005340576172,0.3014999389648437,8.25,7.392100133895874,7.451000118255616,7.509900102615356
2011-02-02,8.15999984741211,8.600000381469727,8.15999984741211,8.289999961853027,8.289999961853027,36239600,0.8515777682513477,3.4439868715951,3.5633375552102,3.510897672055908,,7.915999984741211,7.778999996185303,,,,8.006890812513193,7.955680983590241,,,,7.986322071109173,,,,0.4825085891084411,0.4825085891084411,0.0,0.0,-0.4825085891084411,0.4825085891084411,0.4825085891084411,0.0,0.0,0.3299999237060547,0.3064999580383301,8.600000381469727,7.586700134277343,7.647000122070312,7.707300109863281
2011-02-03,8.359999656677246,8.430000305175781,8.100000381469727,8.329999923706055,8.329999923706055,22946500,0.4825085891084411,3.405121344363518,3.556436317653464,3.489314564704038,,8.031999969482422,7.809999942779541,,,,8.114593849577481,8.023738972702207,,,,8.039195586893308,,,,0.840332478575529,0.840332478575529,0.0,0.0,-0.840332478575529,0.840332478575529,0.840332478575529,0.0,0.0,0.2399997711181641,0.3049999713897705,8.430000305175781,7.9257004737854,7.987000465393066,8.048300457000732
2011-02-04,8.319999694824219,8.489999771118164,8.25,8.399999618530273,8.399999618530273,21103900,0.840332478575529,2.220701151662498,2.750613244955994,3.458221728039108,,8.213999938964843,7.895999908447266,,,,8.209729105895079,8.0921499992164,,,,8.094703899452842,,,,-0.8333297381323742,-0.8333297381323742,0.0,0.0,0.8333297381323742,-0.8333297381323742,-0.8333297381323742,0.0,0.0,0.2399997711181641,0.3054999828338623,8.489999771118164,7.759000368118286,7.82000036239624,7.881000356674194
2011-02-07,8.470000267028809,8.489999771118164,8.25,8.329999923706055,8.329999923706055,18586100,-0.8333297381323742,2.189409769701649,2.801596305289051,3.437267848097875,,8.313999938964844,7.960999917984009,,,,8.249819378498739,8.135395440032699,,,,8.13090328779949,,,,-1.080434014552177,-1.080434014552177,0.0,0.0,1.080434014552177,-1.080434014552177,-1.080434014552177,0.0,0.0,0.2100000381469727,0.2994999885559082,8.489999771118164,7.817899808883666,7.878999805450439,7.940099802017212
2011-02-08,8.279999732971191,8.300000190734863,8.09000015258789,8.239999771118164,8.239999771118164,18819100,-1.080434014552177,0.9370626721655907,2.628928817847742,3.28701785501908,,8.317999839782715,8.036999893188476,,,,8.246546176038548,8.154414409320966,,,,8.147687362156208,8.19961535013639,-0.05192798798018217,,-0.1213620043642175,-0.1213620043642175,0.0,0.0,0.1213620043642175,-0.1213620043642175,-0.1213620043642175,0.0,0.0,0.2899999618530273,0.2904999732971191,8.300000190734863,7.831099796295166,7.890999794006348,7.950899791717529
2011-02-09,8.180000305175781,8.319999694824219,8.029999732971191,8.229999542236328,8.229999542236328,18426800,-0.1213620043642175,0.8237123535755694,2.639516628871287,2.600840590943314,,8.305999755859375,8.110999870300294,,,,8.241030631437809,8.168157160760122,,,,8.160350774476226,8.201866031032683,-0.04151525655645649,,-0.1214978829124265,-0.1214978829124265,0.0,0.0,0.1214978829124265,-0.1214978829124265,-0.1214978829124265,0.0,0.0,0.1700000762939453,0.2919999599456787,8.319999694824219,7.660900249481201,7.719000244140625,7.777100238800049
2011-02-10,8.100000381469727,8.25,8.079999923706055,8.220000267028809,8.220000267028809,14926600,-0.1214978829124265,0.7501501140027065,2.50337746259319,2.599120958592836,,8.283999824523926,8.157999897003174,,,,8.234020509968143,8.177583180081701,,,,8.169527619484317,8.203209307773136,-0.03368168828881934,,0.7299204865363118,0.7299204865363118,0.0,0.0,-0.7299204865363118,0.7299204865363118,0.7299204865363118,0.0,0.0,0.1700000762939453,0.2894999504089356,8.25,7.677599782943726,7.735999774932862,7.794399766921997
2011-02-11,8.15999984741211,8.289999961853027,8.119999885559082,8.279999732971191,8.279999732971191,11337700,0.7299204865363118,0.7100975501611578,2.080598483213586,2.58075094453566,,8.259999847412109,8.236999893188477,,,,8.249346917635826,8.196204371516153,,,,8.186523329251528,8.208897487417437,-0.02237415816590804,,4.227057883540929,4.227057883540929,0.0,0.0,-4.227057883540929,4.227057883540929,4.227057883540929,0.0,0.0,0.4899997711181641,0.2999999523162842,8.289999961853027,7.613100109100341,7.671000099182129,7.728900089263916
2011-02-14,8.260000228881836,8.739999771118164,8.25,8.630000114440918,8.630000114440918,37759600,4.227057883540929,2.058937701581194,2.023572974895962,2.735967867475184,,8.319999885559081,8.316999912261963,8.218333292007447,,,8.376231316570857,8.2750763247752,8.218333292007447,,,8.254750526972973,8.240090274604361,0.01466025236861235,,-0.3476214666670939,-0.3476214666670939,-0.3476214666670939,0.0,0.3476214666670939,-0.3476214666670939,-0.3476214666670939,-0.3476214666670939,0.0,0.3200006484985352,0.3074999809265136,8.739999771118164,7.630000066757202,7.690000057220459,7.750000047683716
2011-02-15,8.600000381469727,8.760000228881836,8.4399995803833,8.600000381469727,8.600000381469727,30341600,-0.3476214666670939,1.919496951341265,1.488325449358736,2.71750919922211,,8.392000007629395,8.354999923706055,8.222666629155476,,,8.45082100487048,8.334153425992387,8.242956975198561,,,8.307865889203244,8.266750282520313,0.04111560668293102,,4.534876422665777,4.534876422665777,4.534876422665777,0.0,-4.534876422665777,4.534876422665777,4.534876422665777,4.534876422665777,0.0,0.5100002288818359,0.3194999933242798,8.760000228881836,8.063499813079835,8.124999809265137,8.18649980545044
2011-02-16,8.649999618530273,9.119999885559082,8.609999656677246,8.989999771118164,8.989999771118164,47680900,4.534876422665777,2.388491044597881,1.972325974418761,2.808135631261098,,8.544000053405762,8.424999904632568,8.229999939600626,,,8.630547260286376,8.453398216015255,8.29115328461273,,,8.412809563344,8.320324318712746,0.09248524463125385,,5.005559741067338,5.005559741067338,5.005559741067338,0.0,-5.005559741067338,5.005559741067338,5.005559741067338,5.005559741067338,0.0,0.5700006484985352,0.3394999980926514,9.119999885559082,8.05710024356842,8.121000242233276,8.184900240898132
2011-02-17,8.960000038146973,9.510000228881836,8.9399995803833,9.4399995803833,9.4399995803833,53360500,5.005559741067338,2.454538993029429,2.363376200451754,2.970769095492545,,8.78799991607666,8.535999870300293,8.247666597366333,,,8.900364700318685,8.63278028226399,8.365272400468896,,,8.570838796734662,8.40326322698464,0.1675755697500225,,-2.754229732677198,-2.754229732677198,-2.754229732677198,0.0,2.754229732677198,-2.754229732677198,-2.754229732677198,-2.754229732677198,0.0,0.4300003051757812,0.3290000438690185,9.510000228881836,8.373099889755249,8.44099988937378,8.50889988899231
2011-02-18,9.520000457763672,9.579999923706055,9.149999618530273,9.180000305175781,9.180000305175781,30992800,-2.754229732677198,3.480092867783181,2.689147381982473,2.649411644603838,,8.968000030517578,8.613999938964843,8.263999954859417,,,8.993576568604384,8.732274831884315,8.417835491095147,,,8.66455595187945,8.460799306850651,0.2037566450287986,0.04112158083002804,-3.594770291238414,-3.594770291238414,-3.594770291238414,0.0,3.594770291238414,-3.594770291238414,-3.594770291238414,-3.594770291238414,-3.594770291238414,0.3500003814697266,0.3350000619888306,9.579999923706055,8.786200132369995,8.8520001411438,8.917800149917603
2011-02-22,8.880000114440918,9.170000076293945,8.819999694824219,8.850000381469727,8.850000381469727,32256700,-3.594770291238414,4.019709929286569,3.012041738823071,2.83305712592059,,9.01200008392334,8.66599998474121,8.264666636784872,,,8.9457178395595,8.75367947726348,8.445717096925765,,,8.693085864124107,8.489629016081695,0.2034568480424124,0.07358863427250491,-3.389832517555689,-3.389832517555689,-3.389832517555689,0.0,3.389832517555689,-3.389832517555689,-3.389832517555689,-3.389832517555689,-3.389832517555689,0.5799999237060547,0.3470000743865967,9.170000076293945,8.842999787330628,8.909999799728393,8.97699981212616
2011-02-23,8.779999732971191,8.949999809265137,8.369999885559082,8.550000190734863,8.550000190734863,32335800,-3.389832517555689,4.404883075347048,3.239233087981895,2.886937720656486,,9.002000045776366,8.69700002670288,8.24333332379659,,,8.813811956617954,8.716646879712822,8.452445038461835,,,8.671072683602686,8.494100954944892,0.1769717286577936,0.09426525314956266,6.432750625325909,6.432750625325909,6.432750625325909,0.0,-6.432750625325909,6.432750625325909,6.432750625325909,6.432750625325909,6.432750625325909,0.6100006103515625,0.3680001020431519,8.949999809265137,8.406599912643433,8.475999927520752,8.54539994239807
2011-02-24,8.59000015258789,9.180000305175781,8.569999694824219,9.100000381469727,9.100000381469727,40939000,6.432750625325909,4.946144541907263,3.742250532211962,3.152176784344827,,9.02400016784668,8.78400011062622,8.268000014623006,,,8.909208098235212,8.786347516395896,8.494222802526862,,,8.737061560197615,8.538982393946732,0.1980791662508832,0.1150280357698268,2.087907389215013,2.087907389215013,2.087907389215013,0.0,-2.087907389215013,2.087907389215013,2.087907389215013,2.087907389215013,2.087907389215013,0.2200002670288086,0.3665001153945923,9.180000305175781,8.140399584770202,8.213999605178833,8.287599625587463
2011-02-25,9.25,9.449999809265137,9.229999542236328,9.289999961853027,9.289999961853027,29307900,2.087907389215013,4.400055891752071,3.729141349971806,3.110572890911588,,8.994000244140626,8.891000080108643,8.298000001907349,,,9.036138719441151,8.877920688297193,8.545563264418874,,,8.82212900660614,8.594613324902754,0.2275156817033857,0.1375255649565386,-0.8611401941286716,-0.8611401941286716,-0.8611401941286716,0.0,0.8611401941286716,-0.8611401941286716,-0.8611401941286716,-0.8611401941286716,-0.8611401941286716,0.3400001525878906,0.3620001316070557,9.449999809265137,8.373700051307678,8.447000074386597,8.520300097465515
2011-02-28,9.34000015258789,9.390000343322754,9.050000190734863,9.210000038146973,9.210000038146973,21558600,-0.8611401941286716,4.207238886632783,3.789299054798728,2.975749535333303,,9.000000190734863,8.984000110626221,8.329666662216187,,,9.094092492343092,8.938298751906244,8.588430153046493,,,8.881801472997036,8.640197525883808,0.2416039471132283,0.1583412413878765,-1.954400699568258,-1.954400699568258,-1.954400699568258,0.0,1.954400699568258,-1.954400699568258,-1.954400699568258,-1.954400699568258,-1.954400699568258,0.3199996948242188,0.3510001182556152,9.390000343322754,8.653599519729614,8.725999546051025,8.798399572372436
2011-03-01,9.270000457763672,9.319999694824219,9.0,9.029999732971191,9.029999732971191,19415000,-1.954400699568258,3.896143552932167,3.732439541909919,2.932431213877163,,9.036000061035157,9.024000072479248,8.357333326339722,,,9.072728239219126,8.954971657554415,8.616918513041636,,,8.904601205300754,8.669071763445837,0.2355294418549168,0.1737788814812846,1.550391444770163,1.550391444770163,1.550391444770163,0.0,-1.550391444770163,1.550391444770163,1.550391444770163,1.550391444770163,1.550391444770163,0.2899999618530273,0.3560001373291016,9.319999694824219,8.6178000831604,8.688000106811524,8.758200130462647
2011-03-02,9.050000190734863,9.34000015258789,9.050000190734863,9.170000076293945,9.170000076293945,21253600,1.550391444770163,3.24715703057547,3.731906939491623,2.768007203897062,,9.160000038146972,9.08100004196167,8.392999982833862,,,9.105152184910732,8.994067733688874,8.652601194541786,,,8.945431800838168,8.706177564397548,0.2392542364406207,0.1868739524731518,1.199560041025675,1.199560041025675,1.199560041025675,0.0,-1.199560041025675,1.199560041025675,1.199560041025675,1.199560041025675,1.199560041025675,0.1899995803833008,0.3435000896453858,9.34000015258789,8.536799392700196,8.607999420166015,8.679199447631836
2011-03-03,9.3100004196167,9.369999885559082,9.180000305175781,9.279999732971191,9.279999732971191,18762800,1.199560041025675,1.728099079544372,3.493058379912658,2.77086844703771,,9.195999908447266,9.110000038146973,8.437999979654949,,,9.163434700930885,9.046055369922023,8.693078519601748,,,8.996903790397095,8.748682910217816,0.2482208801792787,0.1991433380143772,-0.5387951742845002,-0.5387951742845002,-0.5387951742845002,0.0,0.5387951742845002,-0.5387951742845002,-0.5387951742845002,-0.5387951742845002,-0.5387951742845002,0.2400007247924805,0.3390001296997071,9.369999885559082,8.584299955368042,8.652999973297119,8.721699991226195
2011-03-04,9.329999923706055,9.390000343322754,9.149999618530273,9.229999542236328,9.229999542236328,23059400,-0.5387951742845002,1.468089451264332,3.093017005367806,2.782565245528047,,9.183999824523926,9.089000034332276,8.478333282470704,,,9.185622981366034,9.07949976488826,8.727718585578174,,,9.03276467529544,8.78433599407104,0.2484286812244001,0.2090004066563818,-4.225345709539926,-4.225345709539926,-4.225345709539926,0.0,4.225345709539926,-4.225345709539926,-4.225345709539926,-4.225345709539926,-4.225345709539926,0.4800004959106445,0.351000165939331,9.390000343322754,8.624199600219727,8.691999626159667,8.759799652099609
2011-03-07,9.1899995803833,9.220000267028809,8.739999771118164,8.84000015258789,8.84000015258789,29786000,-4.225345709539926,2.379928840896609,3.259446021738403,2.978456327111016,,9.109999847412109,9.055000019073486,8.521666622161865,,,9.07041537177332,9.035954380833646,8.734962557643318,,,9.003108594878894,8.788459265072289,0.2146493298066048,0.2101301912864264,1.696828234628043,1.696828234628043,1.696828234628043,0.0,-1.696828234628043,1.696828234628043,1.696828234628043,1.696828234628043,1.696828234628043,0.3500003814697266,0.3565001964569092,9.220000267028809,8.617799978256226,8.688000011444093,8.758200044631957
2011-03-08,8.880000114440918,9.100000381469727,8.75,8.989999771118164,8.989999771118164,20298300,1.696828234628043,2.492267389608592,3.09584681789314,2.98163939831165,,9.101999855041504,9.06899995803833,8.565333286921183,,,9.043610171554935,9.027598997249013,8.75141657141589,,,9.001091852761858,8.803388191446057,0.197703661315801,0.2076448852923013,-3.559507263306833,-3.559507263306833,-3.559507263306833,0.0,3.559507263306833,-3.559507263306833,-3.559507263306833,-3.559507263306833,3.559507263306833,0.3099994659423828,0.3615001678466797,9.100000381469727,8.435699834823609,8.50699987411499,8.578299913406372
2011-03-09,8.9399995803833,8.9399995803833,8.630000114440918,8.670000076293945,8.670000076293945,23332100,-3.559507263306833,2.70375105038538,3.118091574765136,3.09677149334708,,9.001999855041504,9.080999946594238,8.604999955495199,,,8.919073473134606,8.962581011620818,8.746163894311248,,,8.950154656382178,8.79350759032368,0.1566470660584987,0.1974453214455408,2.883506318339784,-2.883506318339784,-2.883506318339784,0.0,2.883506318339784,2.883506318339784,-2.883506318339784,-2.883506318339784,2.883506318339784,0.1900005340576172,0.3565001964569092,8.9399995803833,8.30470001220703,8.377000045776366,8.449300079345702
2011-03-10,8.529999732971191,8.550000190734863,8.359999656677246,8.420000076293945,8.420000076293945,26255500,-2.883506318339784,2.44532780546996,2.337234982531619,3.177093723835986,,8.829999923706055,9.01299991607666,8.635999965667725,,,8.75271567418772,8.863929932470477,8.725121067342391,,,8.868592413291681,8.765840367062218,0.1027520462294635,0.1785066664023253,-2.731585987556929,2.731585987556929,2.731585987556929,0.0,-2.731585987556929,-2.731585987556929,2.731585987556929,2.731585987556929,-2.731585987556929,0.4099998474121094,0.3685001850128174,8.550000190734863,8.155699148178101,8.226999187469483,8.298299226760864
2011-03-11,8.260000228881836,8.670000076293945,8.260000228881836,8.649999618530273,8.649999618530273,21127900,2.731585987556929,3.216817222931072,2.431020657407878,3.227363402847653,,8.713999938964843,8.948999881744385,8.665999952952067,,,8.718476988968572,8.825033511754075,8.72027452225774,,,8.834962752559157,8.757259570874668,0.07770318168448931,0.1583459694587581,2.543344775220607,-2.543344775220607,-2.543344775220607,0.0,2.543344775220607,2.543344775220607,-2.543344775220607,-2.543344775220607,2.543344775220607,0.3999996185302734,0.3800001621246338,8.670000076293945,7.739299783706665,7.812999820709228,7.886699857711791
2011-03-14,8.5600004196167,8.75,8.350000381469727,8.430000305175781,8.430000305175781,17092200,-2.543344775220607,2.899962086362205,2.501779352966865,3.2870900002724,,8.631999969482422,8.870999908447265,8.697333304087321,,,8.622318094370975,8.753209292376203,8.701547153413742,,,8.7726608375771,8.733018143785861,0.03964269379123841,0.1346053143252542,1.779366153907417,-1.779366153907417,-1.779366153907417,0.0,1.779366153907417,1.779366153907417,-1.779366153907417,-1.779366153907417,1.779366153907417,0.4100003242492676,0.376000189781189,8.75,7.833999719619751,7.909999752044678,7.985999784469604
2011-03-15,7.989999771118164,8.34000015258789,7.929999828338623,8.279999732971191,8.279999732971191,19782900,-1.779366153907417,2.508561980802945,2.493814238235709,3.166259155172724,,8.489999961853027,8.795999908447266,8.712333297729492,,,8.50821197390438,8.6671711906662,8.674350545643255,,,8.696866821483882,8.699461224466257,-0.002594402982374788,0.1071653708637284,1.932365369228038,-1.932365369228038,-1.932365369228038,0.0,1.932365369228038,1.932365369228038,1.932365369228038,-1.932365369228038,1.932365369228038,0.4099998474121094,0.3805001497268677,8.34000015258789,7.922799582481384,7.997999620437622,8.07319965839386
2011-03-16,8.279999732971191,8.460000038146973,8.050000190734863,8.119999885559082,8.119999885559082,21088500,-1.932365369228038,2.287740807525427,2.363427346295108,3.19094487394366,,8.379999923706055,8.69099988937378,8.708999951680502,,,8.378807944455948,8.567685498828542,8.638585986928147,,,8.608118062110835,8.656538162324985,-0.04842010021415,0.07604827664815272,-2.339908087874747,-2.339908087874747,2.339908087874747,0.0,-2.339908087874747,-2.339908087874747,-2.339908087874747,2.339908087874747,-2.339908087874747,0.1999998092651367,0.3650001287460327,8.460000038146973,7.502899823188781,7.578999853134155,7.655099883079528
2011-03-17,8.289999961853027,8.399999618530273,8.199999809265137,8.3100004196167,8.3100004196167,14552000,2.339908087874747,2.550751897330449,2.513901789142804,3.052876623810771,,8.357999992370605,8.59399995803833,8.709666633605957,,,8.355872102842866,8.52083366624457,8.617386918069345,,,8.56225380941943,8.63086869990215,-0.06861489048272063,0.04711564322197806,-2.888083742470306,-2.888083742470306,2.888083742470306,0.0,-2.888083742470306,-2.888083742470306,-2.888083742470306,2.888083742470306,-2.888083742470306,0.2899999618530273,0.3510000944137573,8.399999618530273,7.656999754905701,7.729999780654907,7.802999806404114
2011-03-18,8.449999809265137,8.630000114440918,8.34000015258789,8.550000190734863,8.550000190734863,21509200,2.888083742470306,2.596824962229939,2.810358681840412,2.889781852601041,,8.338000106811524,8.526000022888184,8.71699997584025,,,8.420581465473532,8.526136670697351,8.613039387273572,,,8.560368637314111,8.624878439963831,-0.06450980264972017,0.02479055404763841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2299995422363281,0.3410000562667846,8.630000114440918,7.627799410820007,7.697999429702759,7.76819944858551
2011-03-21,8.729999542236328,8.739999771118164,8.510000228881836,8.550000190734863,8.550000190734863,13728600,0.0,2.250364877594418,2.529498955629684,2.839610379094285,,8.36200008392334,8.497000026702882,8.721999994913737,,,8.463721040560642,8.530475492522353,8.60897234233559,,,8.558773491686535,8.619331902983907,-0.06055841129737161,0.007720760978636408,2.22222841893629,2.22222841893629,-2.22222841893629,0.0,2.22222841893629,2.22222841893629,2.22222841893629,-2.22222841893629,2.22222841893629,0.2600002288818359,0.3365000486373901,8.739999771118164,7.879799990653992,7.948000001907348,8.016200013160706
2011-03-22,8.539999961853027,8.619999885559082,8.359999656677246,8.359999656677246,8.359999656677246,11878000,-2.22222841893629,2.358924328902443,2.488291494023745,2.771999484261875,,8.378000068664551,8.434000015258789,8.722999986012777,,,8.429147245932844,8.49947988600506,8.592909588422149,,,8.528192901685106,8.60012210696119,-0.07192920527608493,-0.00820923227230786,-2.751202217178801,-2.751202217178801,2.751202217178801,0.0,-2.751202217178801,-2.751202217178801,-2.751202217178801,2.751202217178801,-2.751202217178801,0.3200006484985352,0.3235000848770141,8.619999885559082,7.999699664115906,8.066999673843384,8.134299683570863
