Date_TDY,Open_TDY,High_TDY,Low_TDY,Close_TDY,Adj Close_TDY,Volume_TDY,Daily Return(%)_TDY,Vol5_TDY,Vol10_TDY,Vol20_TDY,Vol60_TDY,SMA5_TDY,SMA10_TDY,SMA30_TDY,SMA60_TDY,SMA100_TDY,EMA5_TDY,EMA10_TDY,EMA30_TDY,EMA60_TDY,EMA100_TDY,Short12_TDY,Long26_TDY,MACD_TDY,SIGNAL9_TDY,Ret5/10_TDY,Ret10/30_TDY,Ret30/60_TDY,Ret30/100_TDY,Emaret5/10_TDY,Emaret10/30_TDY,Emaret30/60_TDY,Emaret30/100_TDY,RetMACD_TDY,DayRange_TDY,average20r_TDY,PRVHI_TDY,HitLevel_TDY,hitlevel_2_TDY,hitlevel_1.8_TDY
2011-02-22,51.97000122070312,52.34000015258789,51.18999862670898,51.31000137329102,51.31000137329102,243100,-2.024054955533682,1.558845370609809,1.193588033967852,1.173790924976468,,51.3,50.64799995422364,48.18900006612142,,,51.31600268104573,50.66446056077145,48.30077457314021,,,50.40802261757354,48.77133743363954,1.636685183933999,1.549574462289457,-1.617621923289881,-1.617621923289881,-1.617621923289881,0.0,1.617621923289881,-1.617621923289881,-1.617621923289881,-1.617621923289881,-1.617621923289881,1.400001525878913,1.015000343322753,52.34000015258789,51.18629783630371,51.38299789428711,51.57969795227051
2011-02-23,51.38000106811523,51.81000137329102,50.40999984741211,50.47999954223633,50.47999954223633,222400,-1.617621923289881,1.756164433856575,1.336399075475741,1.264202035558873,,51.31999969482422,50.72799987792969,48.40533332824707,,,51.03733496810926,50.63092219376506,48.44136973243673,,,50.41909599059859,48.89790499723931,1.521190993359284,1.543897768503422,2.06022370237381,2.06022370237381,2.06022370237381,0.0,-2.06022370237381,2.06022370237381,2.06022370237381,2.06022370237381,-2.06022370237381,1.419998168945312,1.020500183105468,51.81000137329102,50.10699939727783,50.30999946594238,50.51299953460693
2011-02-24,50.47999954223633,51.7599983215332,50.34000015258789,51.52000045776367,51.52000045776367,258000,2.06022370237381,1.970726076120606,1.426215539795645,1.291440187656663,,51.47200012207031,50.94300003051758,48.65833333333333,,,51.19822346466074,50.79257278721935,48.6399910695546,,,50.58846590862399,49.09213429061148,1.496331618012505,1.534384538405239,2.038041979291791,2.038041979291791,2.038041979291791,0.0,-2.038041979291791,2.038041979291791,2.038041979291791,2.038041979291791,-2.038041979291791,0.7799987792968821,0.9760000228881835,51.7599983215332,49.56490097045899,49.76900100708009,49.97310104370118
2011-02-25,51.84000015258789,52.61999893188477,51.84000015258789,52.56999969482422,52.56999969482422,163000,2.038041979291791,2.0156989993948,1.513688941745266,1.319315226415046,,51.65,51.22799987792969,48.89933331807455,,,51.65548220804857,51.11574131587478,48.89354001312039,,,50.8933172603471,49.34975395018279,1.543563310164302,1.536220292757052,-0.3804465742828169,-0.3804465742828169,-0.3804465742828169,0.0,0.3804465742828169,-0.3804465742828169,-0.3804465742828169,-0.3804465742828169,-0.3804465742828169,0.5799980163574361,0.9554998397827159,52.61999893188477,49.6127982711792,49.80799827575684,50.00319828033447
2011-02-28,52.77999877929688,52.86999893188477,52.29000091552734,52.36999893188477,52.36999893188477,195200,-0.3804465742828169,1.952896312595506,1.488657521186149,1.219833832397358,,51.65,51.41099967956543,49.12333323160807,,,51.89365444932731,51.34378815514932,49.11782768529874,,,51.12049905596827,49.57347580067924,1.547023255289034,1.538380885263448,-2.749663273016161,-2.749663273016161,-2.749663273016161,0.0,2.749663273016161,-2.749663273016161,-2.749663273016161,-2.749663273016161,-2.749663273016161,1.819999694824226,1.001499938964845,52.86999893188477,50.5178992843628,50.70899925231934,50.90009922027588
2011-03-01,52.61999893188477,52.70999908447266,50.88999938964844,50.93000030517578,50.93000030517578,249000,-2.749663273016161,2.158463803878335,1.786929035066569,1.413690776878859,,51.57399978637695,51.43699989318848,49.27633323669433,,,51.5724364012768,51.26855400060867,49.23474204787145,,,51.09119155584635,49.67395909730862,1.417232458537732,1.514151199918305,0.03927048428004686,0.03927048428004686,0.03927048428004686,0.0,-0.03927048428004686,0.03927048428004686,0.03927048428004686,0.03927048428004686,-0.03927048428004686,1.0,0.9899999618530284,52.70999908447266,50.66669906616211,50.86699905395508,51.06729904174805
2011-03-02,50.88000106811523,51.34000015258789,50.34000015258789,50.95000076293945,50.95000076293945,129600,0.03927048428004686,1.99387092971631,1.773081981814742,1.371273931094941,,51.66800003051758,51.4939998626709,49.39766654968262,,,51.36495785516436,51.21063523012336,49.34540390045648,,,51.06946989539913,49.76848070217016,1.300989193228972,1.471518798580439,2.826297556714515,2.826297556714515,2.826297556714515,0.0,-2.826297556714515,2.826297556714515,2.826297556714515,2.826297556714515,-2.826297556714515,1.70000076293946,1.043499946594239,51.34000015258789,50.531999168396,50.72999916076661,50.92799915313721
2011-03-03,51.43999862670898,52.95999908447266,51.2599983215332,52.38999938964844,52.38999938964844,183400,2.826297556714515,2.191999218608543,1.965219446750425,1.48328743244811,,51.84199981689453,51.65699996948242,49.58099988301595,,,51.70663836665906,51.42506507730974,49.54182941588822,,,51.2726282791298,49.96266727161299,1.309961007516804,1.439207240367712,-2.004197841750715,-2.004197841750715,-2.004197841750715,0.0,2.004197841750715,-2.004197841750715,-2.004197841750715,-2.004197841750715,2.004197841750715,1.54999923706054,1.079500007629395,52.95999908447266,49.04430027008056,49.25300025939941,49.46170024871826
2011-03-04,52.36000061035156,52.36000061035156,50.81000137329102,51.34000015258789,51.34000015258789,155800,-2.004197841750715,2.161149048054661,2.016134043792278,1.566395260097494,,51.59599990844727,51.62299995422363,49.74199994405111,,,51.58442562863534,51.4095987273603,49.65784043115917,,,51.28299318273874,50.06469192946298,1.218301253275754,1.39502604294932,1.558237699031694,-1.558237699031694,-1.558237699031694,0.0,1.558237699031694,-1.558237699031694,-1.558237699031694,-1.558237699031694,1.558237699031694,1.479999542236321,1.081999969482422,52.36000061035156,50.58509906768799,50.80099906921387,51.01689907073975
2011-03-07,51.43000030517578,51.5099983215332,50.02999877929688,50.54000091552734,50.54000091552734,128000,-1.558237699031694,2.21468660350538,2.003205363229271,1.58408720301325,,51.23000030517578,51.44000015258789,49.87800000508626,,,51.23628405759934,51.25149003429976,49.71475401079583,,,51.16868668009083,50.09990000250478,1.068786677586047,1.329778169876666,-2.770078523586891,2.770078523586891,2.770078523586891,0.0,-2.770078523586891,-2.770078523586891,2.770078523586891,2.770078523586891,-2.770078523586891,2.029998779296875,1.150999832153321,51.5099983215332,49.97960067749023,50.19600067138672,50.4124006652832
2011-03-08,50.59999847412109,52.41999816894531,50.38999938964844,51.93999862670898,51.93999862670898,90900,2.770078523586891,2.304783504072823,2.124598499042707,1.683375355432006,,51.43199996948242,51.50299987792969,50.05300000508626,,,51.47085558063589,51.3766734147378,49.85831817956442,,,51.28735005649362,50.23620360429769,1.051146452195937,1.27405182634052,-0.4043182609210675,0.4043182609210675,0.4043182609210675,0.0,-0.4043182609210675,0.4043182609210675,0.4043182609210675,0.4043182609210675,-0.4043182609210675,0.6599998474121094,1.144999694824219,52.41999816894531,48.9777986907959,49.20799865722656,49.43819862365723
2011-03-09,51.90999984741211,52.31000137329102,51.65000152587891,52.15000152587891,52.15000152587891,74600,0.4043182609210675,2.2956839221689,2.032717720430944,1.676731627840526,,51.67200012207032,51.67000007629395,50.22933336893718,,,51.69723756238356,51.51727852585437,50.00616871803633,,,51.42006566716829,50.3779664133037,1.042099253864585,1.227661311845333,-3.432408174789948,-3.432408174789948,-3.432408174789948,0.0,3.432408174789948,-3.432408174789948,-3.432408174789948,-3.432408174789948,3.432408174789948,1.290000915527351,1.174499702453614,52.31000137329102,49.90099884033203,50.12999877929688,50.35899871826172
2011-03-10,51.40000152587891,51.40000152587891,50.11000061035156,50.36000061035156,50.36000061035156,138000,-3.432408174789948,2.405409784541003,2.248274687747057,1.861721569975011,,51.26600036621094,51.55400009155274,50.32100003560384,,,51.25149191170623,51.30686435939931,50.02899658205667,,,51.25697873535033,50.37663561308503,0.8803431222653018,1.158197673929327,0.4169957941372295,-0.4169957941372295,-0.4169957941372295,0.0,0.4169957941372295,0.4169957941372295,-0.4169957941372295,-0.4169957941372295,0.4169957941372295,0.8500022888183594,1.166999816894532,51.40000152587891,49.72610202789307,49.9610019683838,50.19590190887452
2011-03-11,50.0,50.36000061035156,49.5099983215332,50.15000152587891,50.15000152587891,270100,-0.4169957941372295,2.303407684195105,2.105683701527261,1.859865140630114,,51.02800064086914,51.3120002746582,50.38133341471354,,,50.88432844976379,51.09652566239559,50.03680335262585,,,51.0866745492778,50.35984790292161,0.7268266463561943,1.071923468414701,0.7577289263274488,-0.7577289263274488,-0.7577289263274488,0.0,0.7577289263274488,0.7577289263274488,-0.7577289263274488,-0.7577289263274488,0.7577289263274488,1.569999694824226,1.201499748229982,50.36000061035156,48.83260192871094,49.06600189208985,49.29940185546876
2011-03-14,49.58000183105469,50.20999908447266,48.63999938964844,49.77000045776367,49.77000045776367,127800,-0.7577289263274488,2.233591627112621,2.107674076846805,1.829206628145675,,50.87400054931641,51.05200042724609,50.4593334197998,,,50.51288578576376,50.85533926155342,50.01959026263474,,,50.88410930442947,50.31615549957657,0.5679538048528983,0.9711295357023401,0.6831427555971695,-0.6831427555971695,-0.6831427555971695,0.0,0.6831427555971695,0.6831427555971695,-0.6831427555971695,-0.6831427555971695,0.6831427555971695,1.590000152587884,1.260999679565431,50.20999908447266,47.7167011642456,47.9570011138916,48.19730106353759
2011-03-15,48.2400016784668,49.7400016784668,48.15000152587891,49.43000030517578,49.43000030517578,148500,-0.6831427555971695,1.447852362456351,1.95721503836253,1.832683786499269,,50.37200088500977,50.90200042724609,50.53000005086263,,,50.15192395890111,50.59618672403022,49.9815522008632,,,50.66040022762121,50.2505143740654,0.4098858535558065,0.8588807992730334,1.294759024270997,-1.294759024270997,-1.294759024270997,0.0,1.294759024270997,1.294759024270997,-1.294759024270997,-1.294759024270997,1.294759024270997,0.9900016784667969,1.26849994659424,49.7400016784668,47.43579978942871,47.6879997253418,47.94019966125489
2011-03-16,49.18000030517578,49.4900016784668,48.5,48.79000091552734,48.79000091552734,143500,-1.294759024270997,1.224746210182799,1.978289224839965,1.849364138558013,,49.70000076293945,50.68600044250488,50.55000012715657,,,49.69794961110986,50.26778930430242,49.90467792438992,,,50.37264648729907,50.14232819195148,0.230318295347594,0.7331682984879456,-0.614878523121896,0.614878523121896,0.614878523121896,0.0,-0.614878523121896,-0.614878523121896,0.614878523121896,0.614878523121896,-0.614878523121896,0.8499984741210866,1.285999870300294,49.4900016784668,46.94930179595947,47.20300178527832,47.45670177459716
2011-03-17,49.68999862670898,49.90999984741211,49.06000137329102,49.09000015258789,49.09000015258789,117200,0.614878523121896,0.7037695312754162,1.676294948837748,1.846060792976092,,49.44600067138672,50.35600051879883,50.57733345031738,,,49.49529979160253,50.0536458221725,49.85211806814463,,,50.17531628195889,50.06437796681343,0.1109383151454608,0.6087223018194486,-2.077817181896872,-2.077817181896872,2.077817181896872,0.0,-2.077817181896872,-2.077817181896872,2.077817181896872,2.077817181896872,-2.077817181896872,0.8800010681152273,1.261499977111817,49.90999984741211,46.66080196380615,46.91800193786621,47.17520191192627
2011-03-18,49.52999877929688,50.40999984741211,49.52999877929688,50.11000061035156,50.11000061035156,263400,2.077817181896872,1.361274149277676,1.798603248648536,1.861801349243456,,49.43800048828125,50.23300056457519,50.64766680399577,,,49.70020006451888,50.06389214729596,49.86875565151283,,,50.16526771709623,50.06775742189033,0.09751029520590038,0.5064799004967391,-2.394733083861843,-2.394733083861843,2.394733083861843,0.0,-2.394733083861843,-2.394733083861843,2.394733083861843,2.394733083861843,-2.394733083861843,1.10999679565429,1.23499984741211,50.40999984741211,47.13469989776611,47.38699989318847,47.63929988861084
2011-03-21,50.68000030517578,51.68999862670898,50.58000183105469,51.31000137329102,51.31000137329102,119500,2.394733083861843,1.630904633479942,1.904915902073958,1.920081247012437,,49.74600067138672,50.31000061035157,50.72966690063477,,,50.23680050077627,50.29045746111324,49.96173924646627,,,50.34138058728004,50.15977549236445,0.1816050949155894,0.4415049393805092,0.01949354114748159,0.01949354114748159,-0.01949354114748159,0.0,0.01949354114748159,0.01949354114748159,-0.01949354114748159,-0.01949354114748159,0.01949354114748159,0.5,1.202499771118165,51.68999862670898,47.69300018310547,47.94000015258788,48.18700012207031
2011-03-22,51.18999862670898,51.43999862670898,50.93999862670898,51.29999923706055,51.29999923706055,78800,-0.01949354114748159,1.52147589111219,1.67141725943661,1.86504816035791,,50.12000045776367,50.24600067138672,50.79900016784668,,,50.5912000795377,50.47401051128547,50.04807860069815,,,50.48886037955397,50.24423651049009,0.2446238690638793,0.4021287253171832,0.7212454919832983,0.7212454919832983,-0.7212454919832983,0.0,0.7212454919832983,-0.7212454919832983,-0.7212454919832983,-0.7212454919832983,0.7212454919832983,0.7299995422363352,1.168999671936036,51.43999862670898,49.04449913024902,49.28499908447264,49.52549903869628
