Date_CTSH,Open_CTSH,High_CTSH,Low_CTSH,Close_CTSH,Adj Close_CTSH,Volume_CTSH,Daily Return(%)_CTSH,Vol5_CTSH,Vol10_CTSH,Vol20_CTSH,Vol60_CTSH,SMA5_CTSH,SMA10_CTSH,SMA30_CTSH,SMA60_CTSH,SMA100_CTSH,EMA5_CTSH,EMA10_CTSH,EMA30_CTSH,EMA60_CTSH,EMA100_CTSH,Short12_CTSH,Long26_CTSH,MACD_CTSH,SIGNAL9_CTSH,Ret5/10_CTSH,Ret10/30_CTSH,Ret30/60_CTSH,Ret30/100_CTSH,Emaret5/10_CTSH,Emaret10/30_CTSH,Emaret30/60_CTSH,Emaret30/100_CTSH,RetMACD_CTSH,DayRange_CTSH,average20r_CTSH,PRVHI_CTSH,HitLevel_CTSH,hitlevel_2_CTSH,hitlevel_1.8_CTSH,Hit?_CTSH,Hit?_CTSH.1,Hit?_CTSH.2,HitAt_2.2_CTSH,HitAt_2.0_CTSH,HitAt_1.8_CTSH,ExitPr_2.2_CTSH,ExitPr_2.0_CTSH,ExitPr_1.8_CTSH,ret_2.2_CTSH,Ret2.0_CTSH,Ret_1.8_CTSH
2011-01-18,37.65999984741211,38.22499847412109,37.63999938964844,37.75500106811523,35.83427047729492,4725400,0.6665777706443976,0.6472179298553186,1.1983741237647163,,,37.58600006103516,37.607500076293945,,,,37.60334593114866,37.628182012384585,,,,,,,,1.2713535390194495,-1.2713535390194495,0.0,0.0,1.2713535390194495,1.2713535390194495,-1.2713535390194495,0.0,0.0,0.8600006103515625,,,,,,,,,,,,,,,,,
2011-01-19,37.75,37.75,36.88999938964844,37.27500152587891,35.37869644165039,4296200,-1.2713535390194495,0.8562713607965364,1.1536641430469607,,,37.49000015258789,37.62700004577637,,,,37.49389779605875,37.56396737847446,,,,37.58583354949951,,,,1.2609019489290278,-1.2609019489290278,0.0,0.0,1.2609019489290278,1.2609019489290278,-1.2609019489290278,0.0,0.0,0.7150001525878906,,,,,,,,,,,,,,,,,
2011-01-20,37.05500030517578,37.34000015258789,36.625,36.80500030517578,34.93259811401367,4190200,-1.2609019489290278,0.9714930288381017,0.7411571217277001,,,37.32700042724609,37.49799995422363,,,,37.26426529909776,37.42597336514743,,,,37.465705358065094,,,,0.7607628772590784,-0.7607628772590784,0.0,0.0,0.7607628772590784,0.7607628772590784,-0.7607628772590784,0.0,0.0,0.8300018310546946,,,,,,,,,,,,,,,,,
2011-01-21,36.95999908447266,37.27000045776367,36.43999862670898,36.52500152587891,34.66683959960938,4613000,-0.7607628772590784,0.9611033969000979,0.7313793999231438,,,37.17300109863281,37.375,,,,37.017844041358146,37.26216030346224,,,,37.320981691574914,,,,-1.6700801373604084,1.6700801373604084,0.0,0.0,-1.6700801373604084,-1.6700801373604084,1.6700801373604084,0.0,0.0,0.7250022888183594,,,,,,,,,,,,,,,,,
2011-01-24,36.56499862670898,37.29000091552734,36.56499862670898,37.1349983215332,35.24581146240234,4015400,1.6700801373604084,1.3072434955000365,0.9580035617046925,,,37.09900054931641,37.33400001525879,,,,37.05689546808317,37.2390399431115,,,,37.29236886541465,,,,1.2387211667272917,-1.2387211667272917,0.0,0.0,1.2387211667272917,1.2387211667272917,-1.2387211667272917,0.0,0.0,0.6100006103515625,,,,,,,,,,,,,,,,,
2011-01-25,36.88000106811523,36.89500045776367,36.28499984741211,36.67499923706055,34.8092155456543,2941200,-1.2387211667272917,1.2718837011887687,1.0057902611690888,,,36.883000183105466,37.234500122070315,,,,36.92959672440897,37.136487087465866,,,,37.197388922590946,,,,0.17722870636982166,-0.17722870636982166,0.0,0.0,0.17722870636982166,0.17722870636982166,-0.17722870636982166,0.0,0.0,0.4049987792968821,,,,,,,,,,,,,,,,,
2011-01-26,36.625,36.83499908447266,36.43000030517578,36.61000061035156,34.74752426147461,6075800,-0.17722870636982166,1.2143728837525862,0.9920263838935773,,,36.75,37.12000007629395,,,,36.823064686389834,37.04076227344508,,,,37.10702148993873,,,,0.06829151997290572,-0.06829151997290572,0.0,0.0,0.06829151997290572,0.06829151997290572,-0.06829151997290572,0.0,0.0,0.2350006103515625,,,,,,,,,,,,,,,,,
2011-01-27,36.6150016784668,36.73500061035156,36.5,36.58499908447266,34.72379302978516,3460600,-0.06829151997290572,1.1036670856566377,0.9944752419150611,,,36.705999755859374,37.016500091552736,,,,36.74370948575078,36.95789623908646,,,,37.02671035063626,,,,2.104689017446192,-2.104689017446192,0.0,0.0,2.104689017446192,2.104689017446192,-2.104689017446192,0.0,0.0,1.3999977111816335,,,,,,,,,,,,,,,,,
2011-01-28,36.66500091552734,36.72499847412109,35.32500076293945,35.81499862670898,33.99296951293945,4453600,-2.104689017446192,1.4188895416985698,1.1426070207736148,,,36.56399917602539,36.8685001373291,,,,36.43413919940351,36.75009667319964,,,,36.840293162339755,,,,-1.842802939324743,1.842802939324743,0.0,0.0,-1.842802939324743,-1.842802939324743,1.842802939324743,0.0,0.0,0.9549980163574219,,,,,,,,,,,,,,,,,
2011-01-31,35.97499847412109,36.81999969482422,35.8650016784668,36.47499847412109,34.61938095092773,3943400,1.842802939324743,1.482088912580195,1.320112183739602,,,36.43199920654297,36.765499877929685,,,,36.447758957642705,36.70007881882172,,,,36.784093979536884,,,,-3.289926835201536,3.289926835201536,0.0,0.0,-3.289926835201536,-3.289926835201536,3.289926835201536,0.0,0.0,1.095001220703118,0.7292497634887688,36.81999969482422,,,,,,,,,,,,,,,
2011-02-01,36.68000030517578,37.75,36.65499877929688,37.67499923706055,35.75834274291992,5812600,3.289926835201536,2.0698337348437232,1.7254073934361225,1.4459386716615956,,36.63199920654297,36.75749969482422,,,,36.856839050781986,36.877337076683325,,,,36.92115632684822,,,,-1.0749903177058153,1.0749903177058153,0.0,0.0,-1.0749903177058153,-1.0749903177058153,1.0749903177058153,0.0,0.0,0.5850028991699148,0.7074998855590803,37.75,35.215650215148926,35.36150016784668,35.50735012054444,,,,,,,,,,0.0,0.0,0.0
2011-02-02,37.52500152587891,38.08000183105469,37.49499893188477,38.08000183105469,36.14273834228516,5101400,1.0749903177058153,2.034311945975141,1.6937514204963129,1.413083060105298,,36.92599945068359,36.837999725341795,,,,37.264559977539555,37.096003395659935,,,,37.09944025057229,,,,-1.680680602866411,-1.680680602866411,0.0,0.0,1.680680602866411,-1.680680602866411,-1.680680602866411,0.0,0.0,0.8699989318847727,0.6927499771118157,38.08000183105469,36.193500251770025,36.33500022888184,36.47650020599365,,,,,,,,,,0.0,0.0,0.0
2011-02-03,38.0,38.24499893188477,37.375,37.43999862670898,35.53529739379883,6007400,-1.680680602866411,2.3160306682216376,1.7393064350204106,1.3289241969931926,,37.09699935913086,36.901499557495114,,,,37.323039527262694,37.1585479831234,,,,37.15183384690101,,,,0.7211550952650755,0.7211550952650755,0.0,0.0,-0.7211550952650755,0.7211550952650755,0.7211550952650755,0.0,0.0,0.7949981689453196,0.70099983215332,38.24499893188477,36.555951881408696,36.694501876831055,36.83305187225342,,,,,,,,,,0.0,0.0,0.0
2011-02-04,37.54999923706055,37.79999923706055,37.00500106811523,37.70999908447266,35.79155349731445,6815000,0.7211550952650755,1.817359906428348,1.7127246468546933,1.3258737017550106,,37.475999450683595,37.01999931335449,,,,37.45202604633268,37.25881181973236,,,,37.23770542191204,,,,-0.9281317491869551,-0.9281317491869551,0.0,0.0,0.9281317491869551,-0.9281317491869551,-0.9281317491869551,0.0,0.0,1.4050025939941406,0.7422500610351559,37.79999923706055,36.70279930114747,36.842999267578136,36.983199234008794,,,,,,,,,,0.0,0.0,0.0
2011-02-07,37.0099983215332,38.22000122070312,36.81499862670898,37.36000061035156,35.45936584472656,8263000,-0.9281317491869551,1.9337812666950922,1.6841776831007633,1.3366838327480342,,37.65299987792969,37.04249954223633,,,,37.421350901005646,37.27720978166312,,,,37.25652006628735,,,,2.6900456415859173,2.6900456415859173,0.0,0.0,-2.6900456415859173,2.6900456415859173,2.6900456415859173,0.0,0.0,1.56500244140625,0.7945001602172852,38.22000122070312,36.1670491027832,36.31549911499023,36.46394912719727,,,,,,,,,,0.0,0.0,0.0
2011-02-08,37.53499984741211,38.54000091552734,36.97499847412109,38.3650016784668,36.41323852539062,6074400,2.6900456415859173,1.72432741109258,1.7985177543710602,1.4666837988667922,,37.79100036621094,37.211499786376955,,,,37.735901160159365,37.47499012653651,,,,37.427055698930346,37.31865384028508,0.10840185864526575,,-3.271213379927027,-3.271213379927027,0.0,0.0,3.271213379927027,-3.271213379927027,-3.271213379927027,0.0,0.0,1.2000007629394602,0.8390003204345706,38.54000091552734,36.47210086822509,36.631000900268546,36.789900932312,,,,,,,,,,0.0,0.0,0.0
2011-02-09,38.10499954223633,38.20999908447266,37.0099983215332,37.11000061035156,35.22208786010742,5469400,-3.271213379927027,2.2871567318201476,2.1527160937681673,1.6483032885520634,,37.59700012207031,37.26149978637695,,,,37.52726764355677,37.40862839632106,,,,37.37827799299515,37.30319804547519,0.07507994751995994,,1.522496948036649,1.522496948036649,0.0,0.0,-1.522496948036649,1.522496948036649,1.522496948036649,0.0,0.0,0.8899993896484304,0.8510002136230466,38.20999908447266,36.69420021057128,36.86200027465819,37.02980033874511,,,1.0,,,37.02980033874511,,,37.11000061035156,0.0,0.0,0.21658305168482198
2011-02-10,36.875,37.68999862670898,36.79999923706055,37.67499923706055,35.75834274291992,3931200,1.522496948036649,2.3199578642537486,2.1926580492562797,1.6844484617163973,,37.64400024414063,37.370499801635745,,,,37.57651150805803,37.4570594582737,,,,37.423927415159056,37.33073887448151,0.093188540677545,,0.19907303107700017,0.19907303107700017,0.0,0.0,-0.19907303107700017,0.19907303107700017,0.19907303107700017,0.0,0.0,0.6000022888183594,0.8357503890991207,37.68999862670898,36.33779861450196,36.50799865722657,36.67819869995118,,,,,,,,,,0.0,0.0,0.0
2011-02-11,37.54499816894531,37.77000045776367,37.16999816894531,37.75,35.82952880859375,3186600,0.19907303107700017,2.299305675135503,2.0246938757886785,1.6717879755818883,,37.652000427246094,37.56399993896484,,,,37.63434100537202,37.510321374951204,,,,37.47409242821151,37.36179525414955,0.11229717406196471,,1.1655592760502709,1.1655592760502709,0.0,0.0,-1.1655592760502709,1.1655592760502709,1.1655592760502709,0.0,0.0,0.5400009155273438,0.8432504653930664,37.77000045776367,35.851347770690914,36.018497848510734,36.18564792633056,,,,,,,,,,0.0,0.0,0.0
2011-02-14,37.66999816894531,38.20000076293945,37.65999984741211,38.18999862670898,36.24714279174805,3188000,1.1655592760502709,2.268801791799218,1.9874836280260362,1.6864300250921174,,37.81800003051758,37.735499954223634,37.36699994405111,,,37.81956021248434,37.63389905708898,37.36699994405111,,,37.58423184336497,37.42314365211691,0.16108819124805507,,0.1571127924813789,0.1571127924813789,0.1571127924813789,0.0,-0.1571127924813789,0.1571127924813789,0.1571127924813789,0.1571127924813789,0.0,0.4949989318847585,0.8387504577636719,38.20000076293945,35.91484943389892,36.08349952697754,36.25214962005615,,,,,,,,,,0.0,0.0,0.0
2011-02-15,38.02000045776367,38.43999862670898,37.94499969482422,38.25,36.30409240722656,4024000,0.1571127924813789,1.8994323931051929,1.7245747512351581,1.6813256865700372,,37.79499969482422,37.793000030517575,37.38599993387858,,,37.96304014165623,37.74591741034553,37.4239676895962,,,37.68665771361651,37.48439227047862,0.20226544313788963,,0.18300573810253268,0.18300573810253268,0.18300573810253268,0.0,-0.18300573810253268,0.18300573810253268,0.18300573810253268,0.18300573810253268,0.0,0.42499923706053977,0.8170003890991208,38.43999862670898,36.35474975585937,36.52249984741211,36.69024993896485,,,,,,,,,,0.0,0.0,0.0
2011-02-16,38.31999969482422,38.43999862670898,38.01499938964844,38.31999969482422,36.37052917480469,3352000,0.18300573810253268,0.6502509765634383,1.6950966378952081,1.6510465510799435,,38.03699951171875,37.81699981689453,37.427333196004234,,,38.0820266593789,37.85029600752347,37.48177620606253,,,37.78409494149462,37.54628911672645,0.23780582476817358,,0.3131496159718562,0.3131496159718562,0.3131496159718562,0.0,-0.3131496159718562,0.3131496159718562,0.3131496159718562,0.3131496159718562,0.0,0.6450004577636648,0.8135004043579095,38.43999862670898,36.64259777069091,36.805997848510735,36.96939792633056,,,,,,,,,,0.0,0.0,0.0
2011-02-17,37.99499893188477,38.63000106811523,37.98500061035156,38.43999862670898,36.48442840576172,2730600,0.3131496159718562,0.43011982668125276,1.5788033354935933,1.6173597261034138,,38.189999389648435,37.91699981689453,37.43883310953776,,,38.201350648488926,37.95751466555719,37.54359700739455,,,37.88500320075837,37.612489821169596,0.27251337958877286,,1.105627125237507,1.105627125237507,1.105627125237507,0.0,-1.105627125237507,1.105627125237507,1.105627125237507,1.105627125237507,0.0,0.674999237060554,0.8057502746582024,38.63000106811523,36.650297737121576,36.81299781799316,36.97569789886474,,,,,,,,,,0.0,0.0,0.0
2011-02-18,38.45500183105469,38.86999893188477,38.19499969482422,38.8650016784668,36.88779830932617,5272400,1.105627125237507,0.5066288328969979,1.595462722278873,1.611017955996564,,38.4129997253418,38.03250007629394,37.475833129882815,,,38.422567658481555,38.12251230426803,37.62884892165728,,,38.035772197328896,37.70526847726568,0.3305037200632128,0.17701600885675994,-2.8045802277471648,-2.8045802277471648,-2.8045802277471648,0.0,2.8045802277471648,-2.8045802277471648,-2.8045802277471648,-2.8045802277471648,-2.8045802277471648,0.7900009155273438,0.8090002059936516,38.86999893188477,36.857350463867185,37.018500518798824,37.17965057373046,,,,,,,,,,0.0,0.0,0.0
2011-02-22,38.33000183105469,38.52000045776367,37.72999954223633,37.77500152587891,35.8532600402832,5366600,-2.8045802277471648,1.5021341817754421,1.8480869414964018,1.721090810474378,,38.33000030517578,38.07400016784668,37.483499908447264,,,38.20671228094734,38.0593285263791,37.638278121929645,,,37.99565363249044,37.71043388827407,0.28521974421637,0.19865675592868196,-2.1707469535440262,-2.1707469535440262,-2.1707469535440262,0.0,2.1707469535440262,-2.1707469535440262,-2.1707469535440262,-2.1707469535440262,-2.1707469535440262,0.9900016784667969,0.8280002593994134,38.52000045776367,37.09019847869874,37.25199851989747,37.4137985610962,,,,,,,,,,0.0,0.0,0.0
2011-02-23,37.52000045776367,37.6150016784668,36.625,36.95500183105469,35.07497787475586,6523200,-2.1707469535440262,1.7070161789774594,1.7345214838732739,1.7711251410039897,,38.07100067138672,37.93300018310547,37.45966669718425,,,37.78947546431646,37.85854185450193,37.59419578058287,,,37.83555335534648,37.65447595810967,0.18107739723680538,0.19514088419030667,1.3800522155694557,1.3800522155694557,1.3800522155694557,0.0,-1.3800522155694557,-1.3800522155694557,1.3800522155694557,1.3800522155694557,-1.3800522155694557,0.68499755859375,0.8420001983642568,37.6150016784668,36.69839988708496,36.863999938964845,37.02959999084473,1.0,1.0,1.0,36.69839988708496,36.863999938964845,37.02959999084473,36.95500183105469,36.95500183105469,36.95500183105469,0.6992183440129537,0.24685843164201593,-0.20145548374404873
2011-02-24,36.95999908447266,37.54499816894531,36.86000061035156,37.46500015258789,35.55903244018555,5798600,1.3800522155694557,1.9271352979015477,1.4707048291399254,1.7945488103551865,,37.900000762939456,37.9685001373291,37.45,,,37.681317027073604,37.78698881779029,37.585860578776746,,,37.77854517030669,37.640440713256204,0.13810445705048835,0.18373359876234302,-2.1086371608429513,2.1086371608429513,2.1086371608429513,0.0,-2.1086371608429513,-2.1086371608429513,2.1086371608429513,2.1086371608429513,-2.1086371608429513,0.7999992370605469,0.8702501296997059,37.54499816894531,35.76260124206543,35.93100128173828,36.099401321411136,,,,,,,,,,0.0,0.0,0.0
2011-02-25,37.59999847412109,38.29999923706055,37.5,38.25500106811523,36.30884170532227,3736600,2.1086371608429513,2.2428823473623067,1.5433576175272241,1.8470860425806357,,37.8630012512207,38.02650032043457,37.47116673787435,,,37.87254504075415,37.872081954213,37.62903093292762,,,37.851846077661854,37.68596370250502,0.16588237515683346,0.18016335404124112,-0.4705275131355886,0.4705275131355886,0.4705275131355886,0.0,-0.4705275131355886,0.4705275131355886,0.4705275131355886,0.4705275131355886,-0.4705275131355886,0.7299995422363281,0.8367502212524407,38.29999923706055,35.63044788360596,35.8044979095459,35.97854793548584,,,,,,,,,,0.0,0.0,0.0
2011-02-28,38.45999908447266,38.55500030517578,37.82500076293945,38.43500137329102,36.47967147827148,4183400,0.4705275131355886,2.1762127365906387,1.5464333057568413,1.7628990694804696,,37.777001190185544,38.095000457763675,37.50916684468587,,,38.06003048493311,37.97443093949991,37.68102902585429,,,37.941562276989416,37.741447974415095,0.2001143025743204,0.184153543747857,3.096142575483809,-3.096142575483809,-3.096142575483809,0.0,3.096142575483809,-3.096142575483809,-3.096142575483809,-3.096142575483809,-3.096142575483809,1.4300003051757812,0.8605003356933587,38.55500030517578,36.459148750305175,36.626498794555665,36.793848838806156,,,,,,,,,,0.0,0.0,0.0
2011-03-01,38.52500152587891,38.625,37.19499969482422,37.24499893188477,35.35021591186523,5517600,-3.096142575483809,2.2654210741073557,1.8123349802856699,1.8870525788157284,,37.67100067138672,38.00050048828125,37.50050010681152,,,37.788353300583665,37.84180693811534,37.65289805204981,,,37.834398685434856,37.7046739712647,0.12972471417015896,0.1732677778323174,-0.1073994272371762,0.1073994272371762,0.1073994272371762,0.0,-0.1073994272371762,-0.1073994272371762,0.1073994272371762,0.1073994272371762,-0.1073994272371762,0.7949981689453125,0.8455001831054684,38.625,36.66189956665039,36.83399963378906,37.006099700927734,,,,,,,,,,0.0,0.0,0.0
2011-03-02,37.18000030517578,37.78499984741211,36.9900016784668,37.28499984741211,35.38817977905273,4552600,0.1073994272371762,1.9988472029264042,1.8112066919078598,1.7337696093778199,,37.7370002746582,37.904000473022464,37.48483339945475,,,37.62056881619315,37.74056928526021,37.62916268400867,,,37.74987578727751,37.673586999127465,0.0762887881500447,0.15387197989586288,-3.0441151298864266,3.0441151298864266,3.0441151298864266,0.0,-3.0441151298864266,-3.0441151298864266,3.0441151298864266,3.0441151298864266,-3.0441151298864266,1.1499977111816335,0.8737499237060543,37.78499984741211,36.76489959716797,36.933999633789064,37.10309967041016,,,1.0,,,37.10309967041016,,,37.28499984741211,0.0,0.0,0.49025601261830876
2011-03-03,37.52500152587891,38.59999847412109,37.45000076293945,38.41999816894531,36.46543884277344,4101200,3.0441151298864266,2.3528631785254697,2.090025731763439,1.8521474460929543,,37.927999877929686,37.91400032043457,37.522999954223636,,,37.88704526711054,37.86410180956659,37.68018432819813,,,37.85297153830333,37.728876715410266,0.1240948228930634,0.14791654849530297,-0.6767265328590214,-0.6767265328590214,-0.6767265328590214,0.0,0.6767265328590214,-0.6767265328590214,-0.6767265328590214,-0.6767265328590214,0.6767265328590214,0.8050003051757741,0.8704999923706044,38.59999847412109,35.86275001525879,36.0375,36.21224998474121,,,,,,,,,,0.0,0.0,0.0
2011-03-04,38.46500015258789,38.4900016784668,37.68500137329102,38.15999984741211,36.21866989135742,3165000,-0.6767265328590214,2.210151329123607,2.099377128203857,1.8157106957497176,,37.908999633789065,37.88600044250488,37.56816660563151,,,37.97803012721106,37.91790145281123,37.71114016814742,,,37.900206662781606,37.76081176222522,0.1393949005563897,0.14621221890752034,-0.5372065439652358,-0.5372065439652358,-0.5372065439652358,0.0,0.5372065439652358,-0.5372065439652358,-0.5372065439652358,-0.5372065439652358,0.5372065439652358,0.7199974060058594,0.8667499542236314,38.4900016784668,36.68489849090576,36.85899848937988,37.033098487854,,,,,,,,,,0.0,0.0,0.0
2011-03-07,38.3650016784668,38.40499877929688,37.68500137329102,37.95500183105469,36.02409362792969,4728200,-0.5372065439652358,2.1989979148237784,2.0625767067307574,1.8152578811122717,,37.8129997253418,37.79500045776367,37.6158332824707,,,37.970354028492274,37.924646976128216,37.72687317865757,,,37.90863668866977,37.77519621176814,0.13344047690163308,0.1436578705063429,2.476613308815282,2.476613308815282,2.476613308815282,0.0,-2.476613308815282,2.476613308815282,2.476613308815282,2.476613308815282,-2.476613308815282,1.1499977111816406,0.8539997100830063,38.40499877929688,36.583151779174806,36.75650177001953,36.92985176086426,,,,,,,,,,0.0,0.0,0.0
2011-03-08,37.88999938964844,38.97999954223633,37.83000183105469,38.89500045776367,36.91627502441406,4677800,2.476613308815282,1.7508077840157403,2.001771960743236,1.8774713968530843,,38.14300003051758,37.907000350952146,37.67450002034505,,,38.27856950491608,38.101074881880116,37.80223622892248,,,38.060384960838064,37.85814467443448,0.20224028640358682,0.1553743536857917,0.7970211329027957,0.7970211329027957,0.7970211329027957,0.0,-0.7970211329027957,0.7970211329027957,0.7970211329027957,0.7970211329027957,0.7970211329027957,0.7200012207031179,0.8117496490478497,38.97999954223633,36.52619941711427,36.69699935913087,36.86779930114747,,,,,,,,,,0.0,0.0,0.0
2011-03-09,38.66999816894531,39.34500122070312,38.625,39.20500183105469,37.21049880981445,7330200,0.7970211329027957,1.7009008054832573,1.8031536261270098,1.792079706511689,,38.527000427246094,38.13200035095215,37.758833440144855,,,38.58738028029562,38.30178887263913,37.89273723551166,,,38.23647986394831,37.95791187122116,0.2785679927271545,0.18001308149406425,-2.933303079118793,-2.933303079118793,-2.933303079118793,0.0,2.933303079118793,-2.933303079118793,-2.933303079118793,-2.933303079118793,-2.933303079118793,0.875,0.7954996109008767,39.34500122070312,37.19415031433106,37.356500244140626,37.5188501739502,,,,,,,,,,0.0,0.0,0.0
2011-03-10,38.68999862670898,38.88000106811523,38.00500106811523,38.05500030517578,36.11901092529297,6965600,-2.933303079118793,1.9979387379119968,2.0907627749868953,1.7596885676201357,,38.454000854492186,38.191000366210936,37.807000096638994,,,38.40992028858901,38.256918224009425,37.90320582065129,,,38.20855993182946,37.96510360706965,0.24345632475981205,0.1927017301472138,0.3416136304630651,0.3416136304630651,0.3416136304630651,0.0,-0.3416136304630651,0.3416136304630651,0.3416136304630651,0.3416136304630651,0.3416136304630651,0.8950004577636648,0.7957496643066385,38.88000106811523,37.59490207672119,37.754001998901366,37.91310192108154,,,,,,,,,,0.0,0.0,0.0
2011-03-11,38.02500152587891,38.34500122070312,37.45000076293945,38.18500137329102,36.24239349365234,4482000,0.3416136304630651,1.9858388669105462,1.981078143827493,1.7304483602575313,,38.45900115966797,38.184000396728514,37.86033350626628,,,38.33494731682302,38.243842432969714,37.92138617888611,,,38.20493553820817,37.981392330493456,0.22354320771471237,0.19887002566071355,-1.309414644540857,-1.309414644540857,-1.309414644540857,0.0,1.309414644540857,-1.309414644540857,-1.309414644540857,-1.309414644540857,-1.309414644540857,0.7550010681152415,0.8034996032714826,38.34500122070312,37.12935180664062,37.28850173950195,37.44765167236328,,,,,,,,,,0.0,0.0,0.0
2011-03-14,37.81999969482422,38.15000152587891,37.39500045776367,37.68500137329102,35.76782608032227,2490200,-1.309414644540857,2.06915719997378,2.0137366925574067,1.7577159709782286,,38.40500106811523,38.10900039672852,37.92266693115234,,,38.11829866897902,38.142234967573586,37.90613554626707,,,38.12494566668245,37.95943744477476,0.1655082219076931,0.19219766491010948,-1.8177029277661447,-1.8177029277661447,-1.8177029277661447,0.0,1.8177029277661447,1.8177029277661447,-1.8177029277661447,-1.8177029277661447,1.8177029277661447,1.9750022888183594,0.8752496719360334,38.15000152587891,36.57730209350586,36.73800201416015,36.89870193481445,,,,,,,,,,0.0,0.0,0.0
