Date_MSFT,Open_MSFT,High_MSFT,Low_MSFT,Close_MSFT,Adj Close_MSFT,Volume_MSFT,Daily Return(%)_MSFT,Vol5_MSFT,Vol10_MSFT,Vol20_MSFT,Vol60_MSFT,SMA5_MSFT,SMA10_MSFT,SMA30_MSFT,SMA60_MSFT,SMA100_MSFT,EMA5_MSFT,EMA10_MSFT,EMA30_MSFT,EMA60_MSFT,EMA100_MSFT,Short12_MSFT,Long26_MSFT,MACD_MSFT,SIGNAL9_MSFT,Ret5/10_MSFT,Ret10/30_MSFT,Ret30/60_MSFT,Ret30/100_MSFT,Emaret5/10_MSFT,Emaret10/30_MSFT,Emaret30/60_MSFT,Emaret30/100_MSFT,RetMACD_MSFT,DayRange_MSFT,average20r_MSFT,PRVHI_MSFT,HitLevel_MSFT,hitlevel_2_MSFT,hitlevel_1.8_MSFT,Hit?_MSFT,Hit?_MSFT.1,Hit?_MSFT.2,HitAt_2.2_MSFT,HitAt_2.0_MSFT,HitAt_1.8_MSFT,ExitPr_2.2_MSFT,ExitPr_2.0_MSFT,ExitPr_1.8_MSFT,ret_2.2_MSFT,Ret2.0_MSFT,Ret_1.8_MSFT
2011-01-03,28.04999923706055,28.18000030517578,27.92000007629395,27.97999954223633,22.14380264282227,53443800,,,,,,,,,,,0.3333333333333333,0.18181818181818182,0.06451612903225806,0.03278688524590164,0.019801980198019802,0.15384615384615385,0.07407407407407407,,0.2,,,,,,,,,,0.31999969482421875,,,2.2,2.0,1.8,,,,,,,,,,,,
2011-01-04,27.94000053405762,28.17000007629395,27.85000038146973,28.09000015258789,22.23086166381836,54405600,0.39314014349968435,,,,,,,,,,,,,,,,,,,-0.5789798930403545,-0.006813456310293545,0.28593502928345044,0.36426241232296674,-0.18072393905286005,-0.607598743496216,-0.06608579868454324,0.09730349876809874,-0.6226839881374298,0.23999977111817117,,,,,,197.0,274.0,383.0,,,,,,,0.8559972168697046,0.7546948109381874,0.5984727277601146
2011-01-05,27.89999961853027,28.01000022888184,27.77000045776367,28.0,22.15962791442871,58998700,-0.320399259875401,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9899997711181712,,,,,,,,,,,,,,,,,
2011-01-06,28.04000091552734,28.85000038146973,27.86000061035156,28.81999969482422,22.8085880279541,88026300,2.928570338657924,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4899997711181605,,,,,,,,,,,,,,,,,
2011-01-07,28.63999938964844,28.73999977111816,28.25,28.60000038146973,22.63448333740234,73762000,-0.7633564041778886,,,,,28.297999954223634,,,,,28.297999954223634,,,,,,,,,,,,,,,,,,0.3599987030029297,,,,,,,,,,,,,,,,,
2011-01-10,28.26000022888184,28.39999961853027,28.04000091552734,28.21999931335449,22.33373832702637,57573600,-1.3286750456180012,1.6595535184458112,,,,28.345999908447265,,,,,28.271999740600588,,,,,,,,,,,,,,,,,,0.20000076293944957,,,,,,,,,,,,,,,,,
2011-01-11,28.20000076293945,28.25,28.04999923706055,28.11000061035156,22.2466869354248,50298900,-0.3897898854691865,1.6715272652666917,,,,28.35,,,,,28.21800003051758,,,,,,,,,,,,,,,,,,0.5200004577636719,,,,,,,,,,,,,,,,,
2011-01-12,28.1200008392334,28.59000015258789,28.06999969482422,28.54999923706055,22.59491729736328,52631100,1.56527434064502,1.7830442320662927,,,,28.45999984741211,,,,,28.328666432698572,,,,,,,,,,,,,,,,,,0.37999916076660156,,,,,,,,,,,,,,,,,
2011-01-13,28.32999992370605,28.38999938964844,28.01000022888184,28.19000053405762,22.30999183654785,67077600,-1.2609412000810771,1.1823485141226893,,,,28.334000015258788,,,,,28.282444466484925,,,,,,,,,,,,,,,,,,0.4699993133544922,,,,,,,,,,,,,,,,,
2011-01-14,28.07999992370605,28.3799991607666,27.90999984741211,28.29999923706055,22.39705276489258,62688400,0.3902046857715921,1.21449005315346,,,,28.273999786376955,28.285999870300294,,,,28.288296056676803,28.285999870300294,,,,,,,,-1.2720869966671817,1.2720869966671817,0.0,0.0,-1.2720869966671817,1.2720869966671817,1.2720869966671817,0.0,0.0,0.6000003814697195,,,,,,,,,,,,,,,,,
2011-01-18,28.15999984741211,28.73999977111816,28.13999938964844,28.65999984741211,22.68196487426758,53322700,1.2720869966671817,1.1688857906357077,1.3550814029825275,,,28.361999893188475,28.353999900817872,,,,28.412197320255242,28.353999866138807,,,,,,,,-0.6629467378548402,-0.6629467378548402,0.0,0.0,0.6629467378548402,-0.6629467378548402,-0.6629467378548402,0.0,0.0,0.4099998474121129,,,,,,,,,,,,,,,,,
2011-01-19,28.45999908447266,28.68000030517578,28.27000045776367,28.46999931335449,22.53159141540527,50005900,-0.6629467378548402,1.215535330906187,1.3834228227779122,,,28.433999633789064,28.391999816894533,,,,28.431464651288323,28.375090674723474,,,,28.332499821980793,,,,-0.4214925703509601,-0.4214925703509601,0.0,0.0,0.4214925703509601,-0.4214925703509601,-0.4214925703509601,0.0,0.0,0.42000007629394887,,,,,,,,,,,,,,,,,
2011-01-20,28.5,28.54999923706055,28.1299991607666,28.35000038146973,22.43662452697754,58613600,-0.4214925703509601,0.9854275758831125,1.3875485947081763,,,28.3939998626709,28.426999855041505,,,,28.40430989468213,28.37052880322279,,,,28.33519221574832,,,,1.1640208792440017,-1.1640208792440017,0.0,0.0,1.1640208792440017,-1.1640208792440017,-1.1640208792440017,0.0,0.0,0.4099998474121129,,,,,,,,,,,,,,,,,
2011-01-21,28.39999961853027,28.43000030517578,28.02000045776367,28.02000045776367,22.17545890808105,58080300,-1.1640208792440017,0.9583638781856134,1.0284220471142478,,,28.35999984741211,28.34699993133545,,,,28.276206749042643,28.306796376775672,,,,28.286701176058372,,,,1.2847919240600378,1.2847919240600378,0.0,0.0,-1.2847919240600378,-1.2847919240600378,1.2847919240600378,0.0,0.0,0.5699996948242188,,,,,,,,,,,,,,,,,
2011-01-24,28.02000045776367,28.55999946594238,27.98999977111816,28.3799991607666,22.46037101745605,52047800,1.2847919240600378,1.142581524839885,1.1204874466879662,,,28.37599983215332,28.324999809265137,,,,28.310804219617296,28.32010597386493,,,,28.301054712167332,,,,0.24665822495731574,0.24665822495731574,0.0,0.0,-0.24665822495731574,-0.24665822495731574,0.24665822495731574,0.0,0.0,0.32999992370605113,,,,,,,,,,,,,,,,,
2011-01-25,28.13999938964844,28.45000076293945,28.1200008392334,28.45000076293945,22.51577186584473,42436600,0.24665822495731574,0.9461512643911411,1.031296772892831,,,28.334000015258788,28.34799995422363,,,,28.357203067391346,28.343723208242114,,,,28.323969489209198,,,,-1.159929401956073,1.159929401956073,0.0,0.0,-1.159929401956073,1.159929401956073,1.159929401956073,0.0,0.0,0.4899997711181605,,,,,,,,,,,,,,,,,
2011-01-26,28.51000022888184,28.98999977111816,28.5,28.78000068664551,22.77693939208984,74628800,1.159929401956073,1.0422307101756068,1.0676556318375388,,,28.39600028991699,28.414999961853027,,,,28.498135607142736,28.423046386133638,,,,28.39412813496863,,,,-0.3127176874239927,0.3127176874239927,0.0,0.0,-0.3127176874239927,0.3127176874239927,0.3127176874239927,0.0,0.0,0.9699993133544993,,,,,,,,,,,,,,,,,
2011-01-27,28.75,29.45999908447266,28.48999977111816,28.8700008392334,22.8481616973877,146938600,0.3127176874239927,0.978842114877559,0.9634102522783748,,,28.500000381469725,28.447000122070314,,,,28.62209068450629,28.504310832151777,,,,28.46733932024013,,,,-3.8794624408578247,-3.8794624408578247,0.0,0.0,3.8794624408578247,-3.8794624408578247,-3.8794624408578247,0.0,0.0,1.4799995422363317,,,,,,,,,,,,,,,,,
2011-01-28,28.89999961853027,28.93000030517578,27.45000076293945,27.75,21.9617748260498,141249400,-3.8794624408578247,2.124366677395278,1.5539892708458178,,,28.44600028991699,28.40300006866455,,,,28.331393789670862,28.36716340812418,,,,28.356979424818572,,,,-0.07207372167087683,-0.07207372167087683,0.0,0.0,0.07207372167087683,0.07207372167087683,-0.07207372167087683,0.0,0.0,0.479999542236321,,,,,,,,,,,,,,,,,
2011-01-31,27.77000045776367,27.89999961853027,27.42000007629395,27.72999954223633,21.94594573974609,65029000,-0.07207372167087683,1.9724934340161777,1.5430986712222623,,,28.316000366210936,28.346000099182127,,,,28.13092904052602,28.251315432508207,,,,28.260520981344378,,,,-0.9376135347056724,0.9376135347056724,0.0,0.0,-0.9376135347056724,-0.9376135347056724,0.9376135347056724,0.0,0.0,0.4499988555908203,0.5289997100830082,27.89999961853027,,,,,,,,,,,,,,,
2011-02-01,27.79999923706055,28.05999946594238,27.61000061035156,27.98999977111816,22.15172004699707,62810700,0.9376135347056724,2.0556425457940617,1.5111222954480386,1.4179876866197207,,28.22400016784668,28.279000091552735,,,,28.083952617390068,28.203803494073654,,,,28.218902333617265,,,,0.1786325025701934,-0.1786325025701934,0.0,0.0,0.1786325025701934,0.1786325025701934,-0.1786325025701934,0.0,0.0,0.23000144958495738,0.524499797821045,28.05999946594238,26.73620025634765,26.842000198364254,26.947800140380856,,,,,,,,,,0.0,0.0,0.0
2011-02-02,27.93000030517578,28.11000061035156,27.8799991607666,27.94000053405762,22.11214447021484,45824000,-0.1786325025701934,1.8977323161646176,1.5032969124389854,1.415647951998114,,28.0560001373291,28.226000213623045,,,,28.035968589612587,28.155839319525285,,,,28.17599436445424,,,,1.0379416964357342,-1.0379416964357342,0.0,0.0,1.0379416964357342,1.0379416964357342,-1.0379416964357342,0.0,0.0,0.42999839782714844,0.533999729156494,28.11000061035156,26.90609991073608,27.01099987030029,27.1158998298645,,,,,,,,,,0.0,0.0,0.0
2011-02-03,27.96999931335449,27.96999931335449,27.54000091552734,27.64999961853027,21.88263320922852,60340100,-1.0379416964357342,1.8346903313405312,1.52687290716558,1.432725923607461,,27.811999893188478,28.1560001373291,,,,27.907312265918485,28.063868464798915,,,,28.095072095850554,,,,-0.4339994245532546,0.4339994245532546,0.0,0.0,-0.4339994245532546,-0.4339994245532546,0.4339994245532546,0.0,0.0,0.32999992370605113,0.5009997367858879,27.96999931335449,26.93520120620727,27.042001152038573,27.14880109786987,,,,,,,,,,0.0,0.0,0.0
2011-02-04,27.70000076293945,27.84000015258789,27.51000022888184,27.77000045776367,21.97760200500488,40412200,0.4339994245532546,0.738330068292682,1.5027419370448505,1.2573418021993257,,27.81599998474121,28.131000137329103,,,,27.861541663200214,28.010437918065232,,,,28.04506107460642,,,,-1.548434634813144,1.548434634813144,0.0,0.0,-1.548434634813144,-1.548434634813144,1.548434634813144,0.0,0.0,0.5499992370605504,0.5039997100830075,27.84000015258789,26.867799892425534,26.967999839782713,27.06819978713989,,,,,,,,,,0.0,0.0,0.0
2011-02-07,27.79999923706055,28.34000015258789,27.79000091552734,28.20000076293945,22.31791305541992,68980900,1.548434634813144,0.9992488020882839,1.531371602042746,1.3059995911748727,,27.910000228881835,28.113000297546385,,,,27.974361363113292,28.044903889860546,,,,28.068897949734577,,,,-0.28368766504147763,0.28368766504147763,0.0,0.0,-0.28368766504147763,-0.28368766504147763,0.28368766504147763,0.0,0.0,0.2900009155273402,0.5004998207092279,28.34000015258789,26.731200790405275,26.832000732421875,26.93280067443848,,,,,,,,,,0.0,0.0,0.0
2011-02-08,28.10000038146973,28.34000015258789,28.04999923706055,28.28000068664551,22.38122177124023,34904200,0.28368766504147763,0.9427892851344177,1.532220903126022,1.2730568294983495,,27.968000411987305,28.096000289916994,,,,28.076241137624034,28.087648762003266,,,,28.10137529387472,28.236538520226112,-0.13516322635139133,,1.09618587611072,-1.09618587611072,0.0,0.0,1.09618587611072,1.09618587611072,-1.09618587611072,0.0,0.0,0.3500003814697301,0.507999801635742,28.34000015258789,27.23890054702759,27.339000511169434,27.43910047531128,,,,,,,,,,0.0,0.0,0.0
2011-02-09,28.19000053405762,28.26000022888184,27.90999984741211,27.96999931335449,22.13588714599609,52905100,-1.09618587611072,1.111524399086402,1.5001707565726445,1.2945948340647226,,27.974000167846675,28.01500015258789,,,,28.040827196200855,28.066257953158033,,,,28.081163604563915,28.216794875272658,-0.1356312707087426,,1.6803694132737568,-1.6803694132737568,0.0,0.0,1.6803694132737568,1.6803694132737568,-1.6803694132737568,0.0,0.0,0.6499996185302805,0.5144997596740725,28.26000022888184,27.22240058898926,27.324000549316406,27.425600509643555,,,,,,,,,,0.0,0.0,0.0
2011-02-10,27.93000030517578,27.94000053405762,27.29000091552734,27.5,21.76392364501953,76672400,-1.6803694132737568,1.288374980867161,1.5451674443666075,1.2892386064017305,,27.944000244140625,27.87800006866455,,,,27.860551464133906,27.963301961674752,,,,27.991753819246387,28.163698958585794,-0.1719451393394067,,-0.9090909090909091,-0.9090909090909091,0.0,0.0,0.9090909090909091,0.9090909090909091,-0.9090909090909091,0.0,0.0,0.7399997711181605,0.5324997901916504,27.94000053405762,27.12810075759888,27.231000709533696,27.33390066146851,,,1.0,,,27.33390066146851,,,27.5,0.0,0.0,0.6076678941239998
2011-02-11,27.76000022888184,27.80999946594238,27.06999969482422,27.25,21.56606483459473,83939700,-0.9090909090909091,1.2886746546429289,1.0109540906956003,1.276033580523085,,27.84000015258789,27.82800006866455,,,,27.657034309422606,27.833610695915702,,,,27.877637847054636,28.096017554246107,-0.21837970719147037,,-0.07339617527951678,-0.07339617527951678,0.0,0.0,0.07339617527951678,0.07339617527951678,-0.07339617527951678,0.0,0.0,0.31999969482421875,0.5249998092651367,27.80999946594238,26.76850099563599,26.87500095367432,26.98150091171265,,,,,,,,,,0.0,0.0,0.0
2011-02-14,27.20999908447266,27.27000045776367,26.95000076293945,27.22999954223633,21.55024337768555,56766200,-0.07339617527951678,0.7940338060513206,1.0109389182206683,1.2696769833293169,,27.645999908447266,27.77800006866455,28.136666679382323,,,27.514689387027182,27.72386321342854,28.136666679382323,,,27.778001184774894,28.031868071875014,-0.25386688710011995,,0.9915551314823761,0.9915551314823761,-0.9915551314823761,0.0,0.9915551314823761,0.9915551314823761,0.9915551314823761,-0.9915551314823761,0.0,0.37999916076660156,0.5139997482299808,27.27000045776367,26.65499988555908,26.759999847412107,26.864999809265132,,,,,,,,,,0.0,0.0,0.0
2011-02-15,27.04000091552734,27.32999992370605,26.95000076293945,26.95999908447266,21.46266555786133,44116500,-0.9915551314823761,0.5759002446178753,0.9572076954063182,1.2333461743870748,,27.381999588012697,27.675,28.102666664123536,,,27.32979261950901,27.584978826345655,28.06075264100106,,,27.652154707805316,27.952470369104468,-0.30031566129915177,,-0.2225570301505155,-0.2225570301505155,0.2225570301505155,0.0,-0.2225570301505155,-0.2225570301505155,-0.2225570301505155,0.2225570301505155,0.0,0.46999931335448863,0.5169997215270996,27.32999992370605,26.13920101165771,26.242000961303706,26.344800910949704,,,,,,,,,,0.0,0.0,0.0
2011-02-16,27.04999923706055,27.06999969482422,26.60000038146973,27.02000045776367,21.51043891906738,70817900,0.2225570301505155,0.763652842811973,0.9743778874681104,1.235446685657426,,27.19199981689453,27.5829999923706,28.067000007629396,,,27.2265285655939,27.482255486603474,27.993607338856712,,,27.55490020779891,27.883398523819963,-0.3284983160210544,,-0.7031777331239797,-0.7031777331239797,0.7031777331239797,0.0,-0.7031777331239797,-0.7031777331239797,-0.7031777331239797,0.7031777331239797,0.0,0.46000099182128906,0.5189997673034666,27.06999969482422,26.192600536346433,26.296000480651852,26.39940042495727,,,,,,,,,,0.0,0.0,0.0
2011-02-17,26.96999931335449,27.3700008392334,26.90999984741211,27.20999908447266,21.66169357299805,57207300,0.7031777331239797,0.7313028974561399,0.989263862593752,1.252879616084887,,27.133999633789063,27.538999938964842,28.040666643778483,,,27.221018738553486,27.432754322579687,27.94305196760613,,,27.501838496517948,27.833517083868312,-0.33167858735036404,,0.551266532808807,0.551266532808807,-0.551266532808807,0.0,0.551266532808807,0.551266532808807,0.551266532808807,-0.551266532808807,0.0,0.2199993133544993,0.5094997406005859,27.3700008392334,25.928200206756593,26.032000160217287,26.13580011367798,,,,,,,,,,0.0,0.0,0.0
2011-02-18,27.1299991607666,27.20999908447266,26.98999977111816,27.05999946594238,21.54228210449219,68667800,-0.551266532808807,0.6597538457277531,0.972916372181304,1.235369168998514,,27.09599952697754,27.467999839782713,27.981999969482423,,,27.16734564768312,27.36498071228199,27.886080838466537,,,27.43386326104478,27.776219482540466,-0.34235622149568457,-0.24642611298415396,1.7368785019601647,1.7368785019601647,-1.7368785019601647,0.0,1.7368785019601647,1.7368785019601647,1.7368785019601647,-1.7368785019601647,1.7368785019601647,0.5799999237060618,0.5099997520446781,27.20999908447266,26.24910140991211,26.351001358032228,26.452901306152345,,,,,,,,,,0.0,0.0,0.0
2011-02-22,26.78000068664551,27.10000038146973,26.52000045776367,26.59000015258789,21.16812133789062,60889000,-1.7368785019601647,0.9669001023740589,0.8424365040362443,1.2332665748190157,,26.96799964904785,27.30699977874756,27.914999961853027,,,26.974897149318046,27.22407515597397,27.802462729700174,,,27.304038167436026,27.68835138402546,-0.3843132165894332,-0.2740035337052098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4300003051757777,0.5149997711181644,27.10000038146973,26.08799962997437,26.189999580383304,26.29199953079224,,,,,,,,,,0.0,0.0,0.0
2011-02-23,26.53000068664551,26.86000061035156,26.43000030517578,26.59000015258789,21.16812133789062,60234100,0.0,0.9345319586860706,0.8143180901367706,1.228547986342689,,26.8939998626709,27.137999725341796,27.86066665649414,,,26.846598150408,27.108788791721953,27.724239337628415,,,27.1941861651517,27.6069920335486,-0.4128058683969016,-0.30176400064354814,-0.6769473642077397,-0.6769473642077397,0.6769473642077397,0.0,-0.6769473642077397,-0.6769473642077397,-0.6769473642077397,0.6769473642077397,-0.6769473642077397,0.5599994659423793,0.5184997558593754,26.86000061035156,25.967000885009767,26.0700008392334,26.173000793457035,,,,,,,,,,0.0,0.0,0.0
2011-02-24,26.63999938964844,27.05999946594238,26.5,26.77000045776367,21.31141662597656,64494200,0.6769473642077397,1.0134666173188567,0.886822989659442,1.202178592544642,,26.8439998626709,27.017999839782714,27.81599998474121,,,26.821065586193225,27.047190912820444,27.662675538927466,,,27.128926825553542,27.54499265756453,-0.41606583201098957,-0.32462436691703644,0.8218200109866436,0.8218200109866436,-0.8218200109866436,0.0,0.8218200109866436,0.8218200109866436,0.8218200109866436,-0.8218200109866436,0.8218200109866436,0.4500007629394496,0.4924998283386229,27.05999946594238,25.719301147460932,25.82300109863281,25.926701049804684,,,,,,,,,,0.0,0.0,0.0
2011-02-25,26.90999984741211,26.95000076293945,26.5,26.54999923706055,21.13627243041992,53006300,-0.8218200109866436,0.9042085734756393,0.788904340808587,1.1957940035798336,,26.711999893188477,26.922999763488768,27.749333318074545,,,26.730710136482337,26.956792426318643,27.590889971065085,,,27.039861042708466,27.4712894412309,-0.431428398522435,-0.3459851732381162,-0.11299693976496775,-0.11299693976496775,0.11299693976496775,0.0,-0.11299693976496775,-0.11299693976496775,-0.11299693976496775,0.11299693976496775,-0.11299693976496775,0.35000038146971946,0.43599987030029225,26.95000076293945,25.97649984359741,26.074999809265133,26.173499774932857,,,,,,,,,,0.0,0.0,0.0
2011-02-28,26.69000053405762,26.86000061035156,26.51000022888184,26.57999992370605,21.16015434265137,51379900,0.11299693976496775,0.9404072007620963,0.7742257942506676,0.8771004168780157,,26.61599998474121,26.855999755859376,27.695666631062824,,,26.680473398890243,26.888284698570896,27.525671258332245,,,26.96911317824656,27.40526799548832,-0.43615481724176064,-0.3640191020388451,1.580135731751278,1.580135731751278,-1.580135731751278,0.0,1.580135731751278,1.580135731751278,1.580135731751278,-1.580135731751278,1.580135731751278,0.6300010681152415,0.4434999465942383,26.86000061035156,25.990801048278808,26.078001022338864,26.165200996398923,,,,,,,,,,0.0,0.0,0.0
2011-03-01,26.60000038146973,26.78000068664551,26.14999961853027,26.15999984741211,20.82580184936523,60055000,-1.580135731751278,0.8836751280557393,0.8767464937142515,0.9278395946566853,,26.529999923706054,26.748999786376952,27.624333318074545,,,26.5069822150642,26.755869271087477,27.437563425369657,,,26.844634204272026,27.313025910445635,-0.4683917061736089,-0.38489362286579787,0.3058101076937593,0.3058101076937593,-0.3058101076937593,0.0,0.3058101076937593,0.3058101076937593,0.3058101076937593,-0.3058101076937593,0.3058101076937593,0.32999992370605824,0.43750000000000017,26.78000068664551,25.884300727844234,25.97300071716308,26.06170070648193,,,,,,,,,,0.0,0.0,0.0
