Date_QCOM,Open_QCOM,High_QCOM,Low_QCOM,Close_QCOM,Adj Close_QCOM,Volume_QCOM,Daily Return(%)_QCOM,Vol5_QCOM,Vol10_QCOM,Vol20_QCOM,Vol60_QCOM,SMA5_QCOM,SMA10_QCOM,SMA30_QCOM,SMA60_QCOM,SMA100_QCOM,EMA5_QCOM,EMA10_QCOM,EMA30_QCOM,EMA60_QCOM,EMA100_QCOM,Short12_QCOM,Long26_QCOM,MACD_QCOM,SIGNAL9_QCOM,Ret5/10_QCOM,Ret10/30_QCOM,Ret30/60_QCOM,Ret30/100_QCOM,Emaret5/10_QCOM,Emaret10/30_QCOM,Emaret30/60_QCOM,Emaret30/100_QCOM,RetMACD_QCOM,DayRange_QCOM,average20r_QCOM,PRVHI_QCOM,HitLevel_QCOM,hitlevel_2_QCOM,hitlevel_1.8_QCOM,Hit?_QCOM,Hit?_QCOM.1,Hit?_QCOM.2,HitAt_2.2_QCOM,HitAt_2.0_QCOM,HitAt_1.8_QCOM,ExitPr_2.2_QCOM,ExitPr_2.0_QCOM,ExitPr_1.8_QCOM,ret_2.2_QCOM,Ret2.0_QCOM,Ret_1.8_QCOM
2011-01-19,52.70999908447266,53.09999847412109,51.88999938964844,52.13999938964844,39.14993286132812,11567000,-1.6782941922222028,1.3795316283711696,1.3594613430622737,,,52.283999633789065,52.1609992980957,,,,52.25670182062821,52.01734656972333,,,,51.89666620890299,,,,-1.5535051171376923,-1.5535051171376923,0.0,0.0,1.5535051171376923,-1.5535051171376923,-1.5535051171376923,0.0,0.0,0.9800033569335938,,,,,,,,,,,,,,,,,
2011-01-20,52.15999984741211,52.2400016784668,51.2599983215332,51.33000183105469,38.5417366027832,14213700,-1.5535051171376923,1.5034243729369776,1.2958502757149823,,,52.081999969482425,52.090999603271484,,,,51.947801824103706,51.8923747990563,,,,51.80948707384941,,,,0.1753363517969728,-0.1753363517969728,0.0,0.0,0.1753363517969728,-0.1753363517969728,-0.1753363517969728,0.0,0.0,0.9099998474121094,,,,,,,,,,,,,,,,,
2011-01-21,51.54999923706055,52.0,51.09000015258789,51.2400016784668,38.47415542602539,18452800,-0.1753363517969728,1.4756510120217803,1.2052680118283043,,,51.95600051879883,51.94799995422363,,,,51.71186844222474,51.773761504403666,,,,51.721873936098234,,,,0.48790006208188813,0.48790006208188813,0.0,0.0,-0.48790006208188813,-0.48790006208188813,0.48790006208188813,0.0,0.0,0.6599998474121094,,,,,,,,,,,,,,,,,
2011-01-24,51.11999893188477,51.5,50.84000015258789,51.4900016784668,38.6618766784668,11508500,0.48790006208188813,1.4925719198177485,1.0969706796694907,,,51.84600067138672,51.92400016784668,,,,51.63791285430543,51.722168808778775,,,,51.68620128107801,,,,-0.05826136787527148,0.05826136787527148,0.0,0.0,-0.05826136787527148,-0.05826136787527148,0.05826136787527148,0.0,0.0,0.950000762939446,,,,,,,,,,,,,,,,,
2011-01-25,51.43000030517578,51.56999969482422,50.61999893188477,51.52000045776367,38.68439865112305,15922200,0.05826136787527148,0.9830054079365101,1.097310680433908,,,51.54400100708008,51.907000350952146,,,,51.59860872212485,51.68541092677602,,,,51.660631923645035,,,,-0.6599381785072465,0.6599381785072465,0.0,0.0,-0.6599381785072465,-0.6599381785072465,0.6599381785072465,0.0,0.0,1.0699996948242188,,,,,,,,,,,,,,,,,
2011-01-26,51.43999862670898,52.06999969482422,51.0,51.86000061035156,38.93970108032227,23536600,0.6599381785072465,0.8755610246742592,1.0917457443116163,,,51.4880012512207,51.88600044250488,,,,51.68573935153376,51.71715450560794,,,,51.69130402929219,,,,-5.861937677880684,5.861937677880684,0.0,0.0,-5.861937677880684,-5.861937677880684,5.861937677880684,0.0,0.0,1.2299995422363281,,,,,,,,,,,,,,,,,
2011-01-27,54.20000076293945,55.0,53.77000045776367,54.90000152587891,41.22230529785156,50785700,5.861937677880684,2.5282479208936484,2.168968923799491,,,52.20200119018555,52.14200057983398,,,,52.757160076315486,52.29585396383902,,,,52.18494979799784,,,,-2.1129322680716367,-2.1129322680716367,0.0,0.0,2.1129322680716367,-2.1129322680716367,-2.1129322680716367,0.0,0.0,1.2999992370605398,,,,,,,,,,,,,,,,,
2011-01-28,54.09999847412109,54.68999862670898,53.38999938964844,53.7400016784668,40.351318359375,22935600,-2.1129322680716367,2.9407967550227547,2.2867640950552452,,,52.70200119018555,52.329000854492186,,,,53.08477394369926,52.558426275589525,,,,52.42418854883922,,,,0.7257152539403439,0.7257152539403439,0.0,0.0,-0.7257152539403439,0.7257152539403439,0.7257152539403439,0.0,0.0,1.4000015258788991,,,,,,,,,,,,,,,,,
2011-01-31,53.84999847412109,54.47000122070312,53.06999969482422,54.13000106811523,40.6441535949707,16182100,0.7257152539403439,2.9325367629109147,2.28925762956578,,,53.230001068115236,52.538000869750974,,,,53.43318298517126,52.84416714695784,,,,52.686621244112445,,,,1.7550355518079777,1.7550355518079777,0.0,0.0,-1.7550355518079777,1.7550355518079777,1.7550355518079777,0.0,0.0,1.1599998474121094,1.0385004043579105,54.47000122070312,,,,,,,,,,,,,,,
2011-02-01,54.29999923706055,55.27000045776367,54.11000061035156,55.08000183105469,41.35747146606445,17000000,1.7550355518079777,2.888578766342436,2.2790909871544707,1.785585006982636,,53.94200134277344,52.74300117492676,,,,53.982122600465736,53.25068254406635,,,,53.05483364210356,,,,-1.9789399352803525,-1.9789399352803525,0.0,0.0,1.9789399352803525,-1.9789399352803525,-1.9789399352803525,0.0,0.0,1.020000457763686,1.0160003662109383,55.27000045776367,52.18530033111571,52.393000411987295,52.60070049285888,,,,,,,,,,0.0,0.0,0.0
2011-02-02,54.77000045776367,54.90000152587891,53.88000106811523,53.9900016784668,40.53903198242188,17626200,-1.9789399352803525,3.2686359534384124,2.3113497294982563,1.8468820059181337,,54.368001556396486,52.928001403808594,,,,53.98474895979943,53.38510420486642,,,,53.198705647697906,,,,1.8336688886682864,1.8336688886682864,0.0,0.0,-1.8336688886682864,1.8336688886682864,1.8336688886682864,0.0,0.0,1.4300003051757741,1.0300003051757813,54.90000152587891,53.03479965209961,53.237999725341794,53.44119979858398,,,,,,,,,,0.0,0.0,0.0
2011-02-03,54.0,55.2400016784668,53.81000137329102,54.97999954223633,41.28237915039062,17150900,1.8336688886682864,1.9583114263908297,2.2449246328577925,1.83521833108976,,54.38400115966797,53.29300117492676,,,,54.31649915394507,53.67508517529731,,,,53.47275086224228,,,,0.45471080771462513,0.45471080771462513,0.0,0.0,-0.45471080771462513,0.45471080771462513,0.45471080771462513,0.0,0.0,0.8800010681152273,1.0245004653930654,55.2400016784668,52.63400085449219,52.84000091552735,53.04600097656251,,,,,,,,,,0.0,0.0,0.0
2011-02-04,55.04000091552734,55.38000106811523,54.5,55.22999954223633,41.47010040283203,12603100,0.45471080771462513,1.5439467702460459,2.2260307024192953,1.8225019741602924,,54.682000732421876,53.69200096130371,,,,54.62099928337549,53.95779687837713,,,,53.74309681301059,,,,-0.2896973542245856,-0.2896973542245856,0.0,0.0,0.2896973542245856,-0.2896973542245856,-0.2896973542245856,0.0,0.0,0.7899971008300852,0.9890003204345696,55.38000106811523,52.986100654602055,53.19100074768067,53.39590084075928,,,,,,,,,,0.0,0.0,0.0
2011-02-07,55.11000061035156,55.61999893188477,54.83000183105469,55.06999969482422,41.3499641418457,11605200,-0.2896973542245856,1.5826728787084403,2.250601669490113,1.7642507056641334,,54.87000045776367,54.050000762939455,,,,54.770666087191735,54.1600155722766,,,,53.947235717904995,,,,1.8703446250312454,1.8703446250312454,0.0,0.0,-1.8703446250312454,1.8703446250312454,1.8703446250312454,0.0,0.0,0.75,0.9885002136230459,55.61999893188477,53.204200363159174,53.40200042724609,53.599800491333,,,,,,,,,,0.0,0.0,0.0
2011-02-08,55.4900016784668,56.09999847412109,55.34999847412109,56.09999847412109,42.12333297729492,13862700,1.8703446250312454,1.6087988186190028,2.2663747628264295,1.7942083244400469,,55.07399978637695,54.5080005645752,,,,55.21377688283486,54.51273973624832,,,,54.278429988092086,52.82384637685922,1.454583611232863,,0.19607952467649345,0.19607952467649345,0.0,0.0,-0.19607952467649345,0.19607952467649345,0.19607952467649345,0.0,0.0,0.6199989318847727,0.9760002136230466,56.09999847412109,53.44529846191407,53.64299850463868,53.84069854736329,,,,,,,,,,0.0,0.0,0.0
2011-02-09,55.95000076293945,56.36999893188477,55.75,56.20999908447266,42.2059440612793,12581500,0.19607952467649345,0.9854752796627506,2.2760594335214446,1.7933563950714364,,55.517999267578126,54.943000411987306,,,,55.545850950047466,54.82133234501638,,,,54.57559446445833,53.074672503349106,1.5009219611092206,,1.405445522851049,1.405445522851049,0.0,0.0,-1.405445522851049,1.405445522851049,1.405445522851049,0.0,0.0,1.30999755859375,1.004000091552734,56.36999893188477,53.95279800415038,54.147998046874996,54.3431980895996,,,,,,,,,,0.0,0.0,0.0
2011-02-10,56.16999816894531,57.18999862670898,55.88000106811523,57.0,42.79912185668945,16392900,1.405445522851049,0.8884278270169392,1.4780963496273776,1.8073972225361334,,55.92199935913086,55.15300025939941,,,,56.03056730003165,55.21745373683159,,,,54.948579931464735,53.36543750310102,1.5831424283637148,,1.0526289019668187,1.0526289019668187,0.0,0.0,-1.0526289019668187,1.0526289019668187,1.0526289019668187,0.0,0.0,0.9700012207031321,1.005500030517578,57.18999862670898,54.161198730468755,54.36199874877931,54.56279876708985,,,,,,,,,,0.0,0.0,0.0
2011-02-11,56.7599983215332,57.65000152587891,56.68000030517578,57.59999847412109,43.24962997436523,12165500,1.0526289019668187,0.882773640477937,1.1954047995325743,1.783722617191518,,56.395999145507815,55.53899993896484,,,,56.55371102472813,55.65064368906604,,,,55.35649047648879,53.67910868613954,1.6773817903492443,,0.9895828297292736,0.9895828297292736,0.0,0.0,-0.9895828297292736,0.9895828297292736,0.9895828297292736,0.0,0.0,1.1899986267089844,1.029999923706055,57.65000152587891,54.977898559570306,55.17899856567382,55.38009857177734,,,,,,,,,,0.0,0.0,0.0
2011-02-14,57.7400016784668,58.79999923706055,57.61000061035156,58.16999816894531,43.67763519287109,17488200,0.9895828297292736,0.6160755533381566,1.1988813832293408,1.7857127217925748,,57.01599884033203,55.94299964904785,53.413333384195965,,,57.09247340613386,56.10870813995317,53.413333384195965,,,55.789337813789786,54.01176716634738,1.7775706474424027,,0.8079787441940135,0.8079787441940135,0.8079787441940135,0.0,-0.8079787441940135,0.8079787441940135,0.8079787441940135,0.8079787441940135,0.0,1.0400009155273509,1.0434999465942383,58.79999923706055,55.384001693725594,55.590001678466805,55.79600166320802,,,,,,,,,,0.0,0.0,0.0
2011-02-15,58.0099983215332,58.95999908447266,57.91999816894531,58.63999938964844,44.03052139282227,16375300,0.8079787441940135,0.44449451926657246,1.1450099523411459,1.7594145134991417,,57.5239990234375,56.29899940490723,53.695333353678386,,,57.60831540063873,56.56894291262504,53.75053764261226,,,56.227901133152656,54.35459918288821,1.8733019502644481,,-0.1705294596895124,-0.1705294596895124,-0.1705294596895124,0.0,0.1705294596895124,-0.1705294596895124,-0.1705294596895124,-0.1705294596895124,0.0,0.7299995422363281,1.0194999694824223,58.95999908447266,56.504299354553225,56.71299934387207,56.921699333190915,,,,,,,,,,0.0,0.0,0.0
2011-02-16,58.88999938964844,58.97999954223633,58.25,58.54000091552734,43.9554443359375,11659200,-0.1705294596895124,0.5930577038669504,0.7667794024328864,1.6913146476727705,,57.98999938964844,56.75399932861328,53.94766667683919,,,57.91887723893493,56.9273170949709,54.05953527312291,,,56.58360879197953,54.664628940861476,1.9189798511180527,,0.7857859195056004,0.7857859195056004,0.7857859195056004,0.0,-0.7857859195056004,0.7857859195056004,0.7857859195056004,0.7857859195056004,0.0,0.80999755859375,1.0109996795654301,58.97999954223633,56.717099151611336,56.92099914550782,57.124899139404306,,,,,,,,,,0.0,0.0,0.0
2011-02-17,58.31000137329102,59.0099983215332,58.20000076293945,59.0,44.30083465576172,11068600,0.7857859195056004,0.49618714924319923,0.6786393085763152,1.6141178071108746,,58.38999938964844,57.15599937438965,54.18000005086263,,,58.27925149262329,57.304168532248916,54.378274932921435,,,56.955361285521136,54.985767537834704,1.9695937476864316,,0.32203157069318183,0.32203157069318183,0.32203157069318183,0.0,-0.32203157069318183,0.32203157069318183,0.32203157069318183,0.32203157069318183,0.0,0.7700004577636719,1.0039997100830083,59.0099983215332,56.75580024719238,56.95800018310547,57.160200119018555,,,,,,,,,,0.0,0.0,0.0
2011-02-18,59.04000091552734,59.43000030517578,58.65999984741211,59.18999862670898,44.44349670410156,17282600,0.32203157069318183,0.47076201435272097,0.6854528254223261,1.6035422239472343,,58.70799942016602,57.55199928283692,54.39733339945475,,,58.582833870651854,57.64704673124165,54.68870871961741,,,57.29915164570388,55.2971920629365,2.001959582767377,1.7508261744815283,-1.6049957261081982,-1.6049957261081982,-1.6049957261081982,0.0,1.6049957261081982,-1.6049957261081982,-1.6049957261081982,-1.6049957261081982,-1.6049957261081982,1.1000022888183594,1.0259998321533206,59.43000030517578,56.801198959350586,57.00199890136719,57.20279884338379,,,,,,,,,,0.0,0.0,0.0
2011-02-22,58.56000137329102,58.9900016784668,57.88999938964844,58.2400016784668,43.73019409179688,19936700,-1.6049957261081982,0.9968888953788307,0.9650060450278024,1.6867009956116537,,58.72200012207031,57.86899948120117,54.61433347066244,,,58.46855647325684,57.75485672164622,54.917824394381896,,,57.443897804590485,55.51517796038319,1.9287198442072935,1.7864049084266815,-2.1119562525499815,-2.1119562525499815,-2.1119562525499815,0.0,2.1119562525499815,-2.1119562525499815,-2.1119562525499815,-2.1119562525499815,-2.1119562525499815,1.8800010681152415,1.0724998474121104,58.9900016784668,57.17280067443848,57.37800064086914,57.5832006072998,,,,,,,,,,0.0,0.0,0.0
2011-02-23,57.90000152587891,58.40000152587891,56.52000045776367,57.0099983215332,42.94673156738281,16344700,-2.1119562525499815,1.2491305277092906,1.167185347455468,1.7920141122205113,,58.395999908447266,57.95999946594238,54.79166679382324,,,57.982370422682294,57.61942792162567,55.05280335742392,,,57.37714403796629,55.62590539454246,1.7512386434238323,1.7793716554261119,1.3857234498969508,1.3857234498969508,1.3857234498969508,0.0,-1.3857234498969508,1.3857234498969508,1.3857234498969508,1.3857234498969508,-1.3857234498969508,1.1100006103515625,1.0744998931884777,58.40000152587891,56.63050201416016,56.845001983642575,57.059501953125,1.0,1.0,1.0,56.63050201416016,56.845001983642575,57.059501953125,57.0099983215332,57.0099983215332,57.0099983215332,0.6701270408624573,0.2902565434655211,-0.08675791042211502
2011-02-24,57.29999923706055,58.11000061035156,57.0,57.79999923706055,43.5418586730957,15159100,1.3857234498969508,1.5312100527904347,1.2294227439789003,1.8022613165797217,,58.247999572753905,58.11899948120117,54.98266677856445,,,57.92158002747505,57.652259069886554,55.23004180127145,,,57.44219868398079,55.786949382877125,1.655249301103666,1.7545471845616227,2.1107287834026085,2.1107287834026085,2.1107287834026085,0.0,-2.1107287834026085,2.1107287834026085,2.1107287834026085,2.1107287834026085,-2.1107287834026085,1.2999992370605398,1.0779998779296882,58.11000061035156,56.03610176086426,56.25100173950196,56.465901718139655,,,,,,,,,,0.0,0.0,0.0
2011-02-25,58.11999893188477,59.20000076293945,57.90000152587891,59.02000045776367,44.46090698242188,11344000,2.1107287834026085,1.8380300977133828,1.317818812182384,1.3629884652004123,,58.25199966430664,58.32099952697754,55.20533345540365,,,58.28772017090459,57.90093932222785,55.47455526298062,,,57.68493741840892,56.02643464768354,1.6585027707253843,1.735338301794375,-0.948833224241955,0.948833224241955,0.948833224241955,0.0,-0.948833224241955,0.948833224241955,0.948833224241955,0.948833224241955,-0.948833224241955,0.8899993896484375,1.0574998855590831,59.20000076293945,55.73840087890625,55.954000854492186,56.169600830078124,,,,,,,,,,0.0,0.0,0.0
2011-02-28,58.9900016784668,59.79999923706055,58.90999984741211,59.58000183105469,44.88276672363281,13613700,0.948833224241955,1.884540164491197,1.3121248551347144,1.235234955148772,,58.33000030517578,58.518999862670896,55.462333552042644,,,58.718480724287964,58.206223414741814,55.73942278350153,,,57.97648578958519,56.289661846451764,1.686823943133426,1.7256354300621854,2.584761443771325,-2.584761443771325,-2.584761443771325,0.0,2.584761443771325,-2.584761443771325,-2.584761443771325,-2.584761443771325,2.584761443771325,2.0400009155273438,1.0894998550415054,59.79999923706055,56.87350101470947,57.08500099182129,57.2965009689331,,,,,,,,,,0.0,0.0,0.0
2011-03-01,59.84000015258789,59.84000015258789,57.79999923706055,58.04000091552734,43.72265243530273,16764200,-2.584761443771325,2.145017322998591,1.5774413279917965,1.4154923755233093,,58.29000015258789,58.5060001373291,55.66233355204265,,,58.49232078803443,58.17600114215736,55.8878471791161,,,57.986257347422445,56.419316592309215,1.5669407551132295,1.6938964950723945,1.6195768893497258,-1.6195768893497258,-1.6195768893497258,0.0,1.6195768893497258,-1.6195768893497258,-1.6195768893497258,-1.6195768893497258,1.6195768893497258,1.2099990844726634,1.091999816894533,59.84000015258789,57.403099555969234,57.620999526977535,57.838899497985835,,,1.0,,,57.838899497985835,,,58.04000091552734,0.0,0.0,0.34769233039868686
2011-03-02,57.88000106811523,58.18000030517578,56.97000122070312,57.09999847412109,43.01454162597656,16651100,-1.6195768893497258,2.0351965434862307,1.623501610328984,1.4412061587689695,,58.30800018310547,58.352000045776364,55.798000208536784,,,58.02821335006331,57.98036429342349,55.96605048847126,,,57.84990982845301,56.46973747244343,1.3801723560095809,1.6311516672598319,-3.0472884850520776,3.0472884850520776,3.0472884850520776,0.0,-3.0472884850520776,3.0472884850520776,3.0472884850520776,3.0472884850520776,-3.0472884850520776,1.3100013732910156,1.1064998626708995,58.18000030517578,57.43760055541992,57.65600051879883,57.874400482177734,1.0,1.0,1.0,57.43760055541992,57.65600051879883,57.874400482177734,57.09999847412109,57.09999847412109,57.09999847412109,-0.5877719090530082,-0.9643437624440404,-1.3380734860400363
2011-03-03,57.70000076293945,58.97999954223633,57.66999816894531,58.84000015258789,44.32532501220703,13214700,3.0472884850520776,2.4094365583003317,1.93152486108855,1.4807452982500362,,58.51600036621094,58.38199996948242,56.02133356730143,,,58.29880895090484,58.13666172236247,56.151466595833625,,,58.00223141678145,56.645312485787464,1.3569189309939844,1.5763051200066625,-1.1726693149551766,-1.1726693149551766,-1.1726693149551766,0.0,1.1726693149551766,-1.1726693149551766,-1.1726693149551766,-1.1726693149551766,1.1726693149551766,1.2800025939941406,1.0989999771118177,58.97999954223633,55.7457006072998,55.96700057983398,56.18830055236816,,,,,,,,,,0.0,0.0,0.0
2011-03-04,58.79000091552734,58.88000106811523,57.59999847412109,58.15000152587891,43.8055305480957,11720000,-1.1726693149551766,2.262965794446035,1.9498498959455277,1.4845666536137325,,58.342000579833986,58.297000122070315,56.24866689046224,,,58.2492064758962,58.13908714118364,56.2804043332559,,,58.024965279719524,56.75677093320164,1.2681943465178804,1.514682965308906,-0.9802230092299392,-0.9802230092299392,-0.9802230092299392,0.0,0.9802230092299392,-0.9802230092299392,-0.9802230092299392,-0.9802230092299392,0.9802230092299392,1.7700004577636719,1.1434999465942401,58.88000106811523,56.56219959259033,56.781999588012695,57.00179958343506,,,,,,,,,,0.0,0.0,0.0
2011-03-07,58.4900016784668,58.59000015258789,56.81999969482422,57.58000183105469,43.37613296508789,13540500,-0.9802230092299392,2.1641877902680697,1.9599197465418077,1.510690097064122,,57.94200057983399,58.13600044250488,56.46000022888184,,,58.02613826094904,58.037435266614736,56.36424933311389,,,57.95650936454032,56.817750999709276,1.138758364831041,1.439498045213333,0.7467875851019191,-0.7467875851019191,-0.7467875851019191,0.0,0.7467875851019191,0.7467875851019191,-0.7467875851019191,-0.7467875851019191,0.7467875851019191,1.94000244140625,1.2010002136230482,58.59000015258789,56.3643011856079,56.59300117492675,56.821701164245596,,,1.0,,,56.821701164245596,,,57.58000183105469,0.0,0.0,1.3345265123569439
2011-03-08,56.72000122070312,57.4900016784668,55.54999923706055,57.15000152587891,43.05221557617188,22049900,-0.7467875851019191,1.8953456436578295,1.9126104479531816,1.522211004519696,,57.764000701904294,58.027000427246094,56.64866689046224,,,57.73409268259233,57.87608367739004,56.4149430229697,,,57.832431235515486,56.84236214979592,0.9900690857195684,1.34961225331458,3.762032315791523,-3.762032315791523,-3.762032315791523,0.0,3.762032315791523,3.762032315791523,-3.762032315791523,-3.762032315791523,3.762032315791523,1.9399986267089773,1.2605001449584972,57.4900016784668,55.94779968261719,56.1879997253418,56.428199768066406,1.0,1.0,1.0,55.94779968261719,56.1879997253418,56.428199768066406,57.15000152587891,57.15000152587891,57.15000152587891,2.148791999116359,1.7121125600476508,1.2791507806013438
2011-03-09,56.84999847412109,56.84999847412109,54.90999984741211,55.0,41.43256378173828,24466200,-3.762032315791523,2.4351449971726997,2.1544324584378947,1.7061494877403272,,57.34400100708008,57.82600059509277,56.76466687520345,,,56.822728455061565,57.35315937241003,56.3236563763265,,,57.39667258389772,56.705890879440666,0.6907817044570521,1.2178461435430745,1.7454528808593879,-1.7454528808593879,-1.7454528808593879,0.0,1.7454528808593879,1.7454528808593879,-1.7454528808593879,-1.7454528808593879,1.7454528808593879,1.1300010681152273,1.28600025177002,56.84999847412109,54.7169013595581,54.9690013885498,55.221101417541504,,1.0,1.0,,54.9690013885498,55.221101417541504,,55.0,55.0,0.0,0.056392895390415615,-0.40039298722004396
2011-03-10,54.40999984741211,54.97000122070312,53.84000015258789,54.04000091552734,40.70937728881836,22114400,-1.7454528808593879,1.2203575344938409,2.1031080886732276,1.744122753494541,,56.38400115966797,57.45000076293945,56.837333552042644,,,55.895152608550156,56.750766925704085,56.17632376595236,,,56.88026155799459,56.50841754878042,0.37184400921416483,1.0486457166772927,0.7957074350311899,-0.7957074350311899,-0.7957074350311899,0.0,0.7957074350311899,0.7957074350311899,-0.7957074350311899,-0.7957074350311899,0.7957074350311899,0.69000244140625,1.2550004959106449,54.97000122070312,54.02079792022704,54.27799797058105,54.53519802093505,1.0,1.0,1.0,54.02079792022704,54.27799797058105,54.40999984741211,54.04000091552734,54.04000091552734,54.04000091552734,0.035547411440783334,-0.43847795414765767,-0.6800200935901508
2011-03-11,53.70000076293945,54.08000183105469,53.38999938964844,53.61000061035156,40.38544845581055,18941000,-0.7957074350311899,1.2702695876656593,1.8666588716311099,1.7077388595728762,,55.4760009765625,56.90900077819824,56.79433352152507,,,55.13343527581729,56.1797185047309,56.01075453010715,,,56.37714448912642,56.29371999778569,0.08342449134072893,0.85560147160998,0.24249406199434448,-0.24249406199434448,-0.24249406199434448,0.0,0.24249406199434448,0.24249406199434448,-0.24249406199434448,-0.24249406199434448,0.24249406199434448,0.8499984741210866,1.2490003585815426,54.08000183105469,52.209000129699696,52.460000228881825,52.71100032806396,,,,,,,,,,0.0,0.0,0.0
