Date_WDC,Open_WDC,High_WDC,Low_WDC,Close_WDC,Adj Close_WDC,Volume_WDC,Daily Return(%)_WDC,Vol5_WDC,Vol10_WDC,Vol20_WDC,Vol60_WDC,SMA5_WDC,SMA10_WDC,SMA30_WDC,SMA60_WDC,SMA100_WDC,EMA5_WDC,EMA10_WDC,EMA30_WDC,EMA60_WDC,EMA100_WDC,Short12_WDC,Long26_WDC,MACD_WDC,SIGNAL9_WDC,Ret5/10_WDC,Ret10/30_WDC,Ret30/60_WDC,Ret30/100_WDC,Emaret5/10_WDC,Emaret10/30_WDC,Emaret30/60_WDC,Emaret30/100_WDC,RetMACD_WDC,DayRange_WDC,average20r_WDC,PRVHI_WDC,HitLevel_WDC,hitlevel_2_WDC,hitlevel_1.8_WDC,Hit?_WDC,Hit?_WDC.1,Hit?_WDC.2,HitAt_2.2_WDC,HitAt_2.0_WDC,HitAt_1.8_WDC,ExitPr_2.2_WDC,ExitPr_2.0_WDC,ExitPr_1.8_WDC,ret_2.2_WDC,Ret2.0_WDC,Ret_1.8_WDC
2011-02-01,34.29999923706055,34.84999847412109,33.95000076293945,34.47999954223633,27.07220458984375,3807900,1.3521430872517237,2.6010751254542046,2.7262996175495826,2.1626119955730556,,34.183999633789064,33.192000007629396,,,,33.99408525722545,33.60849945263259,,,,33.512134858742606,,,,5.539442786454948,5.539442786454948,0.0,0.0,-5.539442786454948,5.539442786454948,5.539442786454948,0.0,0.0,2.3899993896484375,1.0749995231628426,34.84999847412109,31.80629945755004,32.02299938201904,32.23969930648803,,,,,,,,,,0.0,0.0,0.0
2011-02-02,34.27999877929688,36.59000015258789,34.20000076293945,36.38999938964844,28.57186317443848,8093300,5.539442786454948,2.9544697270193643,2.9654892273288542,2.327795004475522,,34.715999603271484,33.533999824523924,,,,34.79272330136645,34.114226713908195,,,,33.954883248112736,,,,-1.1266827542974311,-1.1266827542974311,0.0,0.0,1.1266827542974311,-1.1266827542974311,-1.1266827542974311,0.0,0.0,0.9899978637695312,1.0814993858337407,36.59000015258789,32.484999523162834,32.699999427795404,32.91499933242797,,,,,,,,,,0.0,0.0,0.0
2011-02-03,36.22999954223633,36.56999969482422,35.58000183105469,35.97999954223633,28.24993705749512,3313300,-1.1266827542974311,3.02401477038466,2.610997469143674,2.343867435959259,,34.96199951171875,33.95499973297119,,,,35.18848204832308,34.45345813724058,,,,34.26643960105483,,,,0.639242760318389,0.639242760318389,0.0,0.0,-0.639242760318389,0.639242760318389,0.639242760318389,0.0,0.0,0.6199989318847727,1.0799994468688974,36.56999969482422,34.21070150375366,34.42700138092041,34.643301258087156,,,,,,,,,,0.0,0.0,0.0
2011-02-04,35.93999862670898,36.36999893188477,35.75,36.20999908447266,28.43052291870117,2468200,0.639242760318389,2.5213970660155685,2.5197842863969293,2.343750207613067,,35.41599960327149,34.42499961853027,,,,35.52898772703961,34.77282921855551,,,,34.56544875234988,,,,0.35901980503217823,0.35901980503217823,0.0,0.0,-0.35901980503217823,0.35901980503217823,0.35901980503217823,0.0,0.0,0.5800018310546733,1.0754996299743653,36.36999893188477,34.19400091171264,34.410000801086426,34.6260006904602,,,,,,,,,,0.0,0.0,0.0
2011-02-07,36.2400016784668,36.79000091552734,36.20999908447266,36.34000015258789,28.5325984954834,2986300,0.35901980503217823,2.508613952602309,2.476105922894755,2.3418247731900723,,35.87999954223633,34.813999557495116,,,,35.79932520222238,35.057769388379576,,,,34.838456660078805,,,,0.05503703269040184,0.05503703269040184,0.0,0.0,-0.05503703269040184,0.05503703269040184,0.05503703269040184,0.0,0.0,0.75,1.0804995536804198,36.79000091552734,34.00389974594117,34.21899967193604,34.43409959793092,,,,,,,,,,0.0,0.0,0.0
2011-02-08,36.38000106811523,36.4900016784668,35.7400016784668,36.36000061035156,28.54830169677734,2585500,0.05503703269040184,2.574870600586273,2.4435058631363296,2.3307454613169516,,36.25599975585938,35.21999969482422,,,,35.98621700493211,35.29453870146539,,,,35.072540344736154,33.755384518549995,1.3171558261861591,,-1.7051675508175161,-1.7051675508175161,0.0,0.0,1.7051675508175161,-1.7051675508175161,-1.7051675508175161,0.0,0.0,1.1100006103515554,1.1009995460510251,36.4900016784668,34.412901897430416,34.6290018081665,34.84510171890258,,,,,,,,,,0.0,0.0,0.0
2011-02-09,36.2599983215332,36.47000122070312,35.36000061035156,35.7400016784668,28.06150054931641,3235800,-1.7051675508175161,1.0105589398518233,2.3145536110314175,2.3650225417224413,,36.126000213623044,35.420999908447264,,,,35.90414522944367,35.3755319700111,,,,35.175226703771635,33.90239319706235,1.2728335067092829,,-1.6228366083265637,-1.6228366083265637,0.0,0.0,1.6228366083265637,-1.6228366083265637,-1.6228366083265637,0.0,0.0,0.9699974060058594,1.1074994087219237,36.47000122070312,34.06780267715454,34.28800258636475,34.50820249557495,,,,,,,,,,0.0,0.0,0.0
2011-02-10,35.59999847412109,35.68999862670898,34.72000122070312,35.15999984741211,27.60611152648926,5276300,-1.6228366083265637,1.1232647136380403,2.2400180023470235,2.404573248023004,,35.9620002746582,35.46199989318848,,,,35.65609676876649,35.33634431135674,,,,35.172884110485555,33.99554924523641,1.1773348652491435,,-2.1046691742840364,-2.1046691742840364,0.0,0.0,2.1046691742840364,-2.1046691742840364,-2.1046691742840364,0.0,0.0,1.2000007629394531,1.13099946975708,35.68999862670898,34.03350252151488,34.25500240325927,34.476502285003654,,,,,,,,,,0.0,0.0,0.0
2011-02-11,35.06000137329102,35.18000030517578,33.97999954223633,34.41999816894531,27.02508735656738,6062200,-2.1046691742840364,1.1253276585117868,2.2132739100272456,2.458731304210243,,35.604000091552734,35.50999984741211,,,,35.24406390215943,35.16973592182739,,,,35.05705550409475,34.026989906251885,1.0300655978428637,,0.6972739431559096,0.6972739431559096,0.0,0.0,-0.6972739431559096,0.6972739431559096,0.6972739431559096,0.0,0.0,0.8400001525878906,1.1269993782043455,35.18000030517578,33.2017997932434,33.42799968719482,33.65419958114623,,,,,,,,,,0.0,0.0,0.0
2011-02-14,34.36999893188477,35.20000076293945,34.36000061035156,34.65999984741211,27.21352577209473,3660100,0.6972739431559096,1.2327701563942417,2.21978222886678,2.423480639867454,,35.26800003051758,35.57399978637695,33.92066656748454,,,35.04937588391033,35.07705663557006,33.92066656748454,,,34.99597001845127,34.07387953152301,0.9220904869282549,,1.442585118872505,-1.442585118872505,-1.442585118872505,0.0,1.442585118872505,1.442585118872505,-1.442585118872505,-1.442585118872505,0.0,1.0100021362304545,1.132999515533446,35.20000076293945,32.70060167312622,32.92600154876709,33.15140142440796,,,,,,,,,,0.0,0.0,0.0
2011-02-15,34.56000137329102,34.72000122070312,33.70999908447266,34.15999984741211,26.82095718383789,3469600,-1.442585118872505,1.1073133730811597,2.23564016324852,2.4303097017419453,,34.827999877929685,35.54199981689453,33.92133324940999,,,34.752917205077594,34.910319037723156,33.93610742425406,,,34.86735922290678,34.08025881418146,0.7871004087253155,,1.229502841982977,-1.229502841982977,-1.229502841982977,0.0,1.229502841982977,1.229502841982977,-1.229502841982977,-1.229502841982977,0.0,0.7800025939941406,1.0899996757507309,34.72000122070312,32.707401828765875,32.93400173187256,33.16060163497925,,,,,,,,,,0.0,0.0,0.0
2011-02-16,34.34999847412109,34.40000152587891,33.61999893188477,33.7400016784668,26.4911937713623,3495100,-1.229502841982977,1.0769007364823873,1.0678834028273225,2.353464894127817,,34.427999877929686,35.27700004577637,33.946333249409996,,,34.41527869620733,34.69753406331291,33.923455440654884,,,34.69391960068524,34.055054581906305,0.6388650187789366,,0.2667461414067519,-0.2667461414067519,-0.2667461414067519,0.0,0.2667461414067519,0.2667461414067519,-0.2667461414067519,-0.2667461414067519,0.0,0.2800025939941406,1.0324996948242169,34.40000152587891,32.32200193405151,32.54000186920165,32.7580018043518,,,,,,,,,,0.0,0.0,0.0
2011-02-17,33.70999908447266,33.81000137329102,33.52999877929688,33.65000152587891,26.42052268981934,3026200,-0.2667461414067519,1.095646381011351,1.0686325594853792,2.1829220102392006,,34.126000213623044,35.044000244140626,33.97499993642171,,,34.16018630609786,34.507073601961274,33.90581325260482,,,34.53331681994581,34.0250506518302,0.5082661681156111,,1.2184244541469083,-1.2184244541469083,-1.2184244541469083,0.0,1.2184244541469083,1.2184244541469083,-1.2184244541469083,-1.2184244541469083,0.0,1.0,1.0454997062683087,33.81000137329102,32.12850219726563,32.33500213623048,32.541502075195325,,,,,,,,,,0.0,0.0,0.0
2011-02-18,33.56999969482422,33.58000183105469,32.58000183105469,33.2400016784668,26.09860610961914,4783900,-1.2184244541469083,0.9000462439604929,0.9746062256462424,2.1956027280488355,,33.890000915527345,34.747000503540036,33.982666714986166,,,33.85345809688751,34.27669688859864,33.86285766717656,,,34.33434525971827,33.9668988760255,0.3674463836927657,0.8912398069142592,3.429612354936238,-3.429612354936238,-3.429612354936238,0.0,3.429612354936238,3.429612354936238,-3.429612354936238,-3.429612354936238,3.429612354936238,1.0499992370605504,1.0474997520446756,33.58000183105469,31.509902019500743,31.719001960754404,31.928101902008066,,,,,,,,,,0.0,0.0,0.0
2011-02-22,32.88999938964844,33.0,31.95000076293945,32.09999847412109,25.20353317260742,6860600,-3.429612354936238,1.161740028804073,1.1701010312218518,2.2492157386807836,,33.37800064086914,34.32300033569336,33.95166670481364,,,33.268971555965365,33.88093354051181,33.749124816011694,,,33.990599600395626,33.82860995736591,0.1619896430297132,0.74538977413735,4.205602923032694,-4.205602923032694,-4.205602923032694,0.0,4.205602923032694,4.205602923032694,-4.205602923032694,-4.205602923032694,4.205602923032694,1.6000003814697301,1.0969998359680158,33.0,31.2755023765564,31.485002326965336,31.694502277374273,,,,,,,,,,0.0,0.0,0.0
2011-02-23,32.09000015258789,32.09000015258789,30.48999977111816,30.75,24.14357376098633,8270300,-4.205602923032694,1.6652842444718954,1.4038730773220829,2.4351028357620783,,32.69600067138672,33.762000274658206,33.88200003306071,,,32.42931437064358,33.31167289678239,33.55563289239804,,,33.49204581571938,33.60056477533881,-0.10851895961943114,0.5746080273859937,0.1951202144467618,0.1951202144467618,-0.1951202144467618,0.0,0.1951202144467618,0.1951202144467618,0.1951202144467618,-0.1951202144467618,0.1951202144467618,0.7300014495849574,1.0419998168945293,32.09000015258789,30.586600360870364,30.80600032806397,31.025400295257572,1.0,1.0,1.0,30.586600360870364,30.80600032806397,31.025400295257572,30.75,30.75,30.75,0.5342196818273227,-0.18178383258976355,-0.887660731647898
2011-02-24,30.81999969482422,31.11000061035156,30.3799991607666,30.69000053405762,24.09646034240723,5480800,-0.1951202144467618,1.8498236178658993,1.4769248069604328,2.1766903519357306,,32.08600044250488,33.25700016021729,33.81966667175293,,,31.849543091781598,32.83500519446879,33.370753385408335,,,33.060961926232956,33.384967424132796,-0.3240054978998401,0.39488532232882695,-1.6291951492315386,-1.6291951492315386,1.6291951492315386,0.0,-1.6291951492315386,-1.6291951492315386,-1.6291951492315386,1.6291951492315386,-1.6291951492315386,0.6800003051757812,1.0154998779296855,31.11000061035156,29.797600555419926,30.00600051879883,30.214400482177737,,,,,,,,,,0.0,0.0,0.0
2011-02-25,31.01000022888184,31.5,30.81999969482422,31.19000053405762,24.48903656005859,4278400,1.6291951492315386,2.3778275472488577,1.7752169956282566,2.0797517093842117,,31.594000244140624,32.86000022888184,33.76099999745687,,,31.62969557254027,32.53591343803039,33.23005965306313,,,32.77312171205214,33.22237728412723,-0.4492555720750886,0.22605714344804387,1.955756973089774,1.955756973089774,-1.955756973089774,0.0,1.955756973089774,1.955756973089774,1.955756973089774,-1.955756973089774,1.955756973089774,2.010000228881829,1.017500019073484,31.5,28.87590087890625,29.079000854492186,29.282100830078125,,,,,,,,,,0.0,0.0,0.0
2011-02-28,29.48999977111816,31.14999961853027,29.13999938964844,30.57999992370605,24.01008796691895,6280300,-1.955756973089774,2.3801090393015434,1.767173135418666,2.0641774285447676,,31.061999893188478,32.47600040435791,33.688666661580406,,,31.279797022928864,32.18029279906233,33.05908805762074,,,32.435718359998894,33.02664562779973,-0.5909272678008364,0.06266026119826783,3.727924762892778,3.727924762892778,-3.727924762892778,0.0,3.727924762892778,3.727924762892778,3.727924762892778,-3.727924762892778,3.727924762892778,1.3400001525878906,1.041500186920164,31.14999961853027,29.261499958038335,29.46499996185303,29.668499965667728,1.0,1.0,1.0,29.261499958038335,29.46499996185303,29.48999977111816,30.57999992370605,30.57999992370605,30.57999992370605,4.50592063823958,3.7841505626898293,3.6961687387173607
2011-03-01,30.63999938964844,30.73999977111816,29.39999961853027,29.44000053405762,23.11501312255859,6444000,-3.727924762892778,2.439453768675511,1.8036290443165366,2.1770352702582416,,30.530000305175783,31.95400047302246,33.55533339182536,,,30.66653152663845,31.68205784178874,32.82559853997151,,,31.97483869446947,32.760968213448464,-0.7861295189789956,-0.10709769483718488,-1.0529872972786019,-1.0529872972786019,1.0529872972786019,0.0,-1.0529872972786019,-1.0529872972786019,-1.0529872972786019,1.0529872972786019,-1.0529872972786019,0.8099994659423828,1.0370002746582014,30.73999977111816,28.858699207305907,29.066999244689942,29.275299282073973,,,,,,,,,,0.0,0.0,0.0
2011-03-02,29.44000053405762,30.22999954223633,29.42000007629395,29.75,23.35841369628906,4448400,1.0529872972786019,2.2067999516045047,1.9913556690660899,2.163191909855825,,30.33000030517578,31.51300048828125,33.41566677093506,,,30.361021017758972,31.33077459782715,32.627172827715285,,,31.632555818397243,32.537933530970804,-0.9053777125735607,-0.26675369838446006,-2.0504222196691058,-2.0504222196691058,2.0504222196691058,0.0,-2.0504222196691058,-2.0504222196691058,-2.0504222196691058,2.0504222196691058,-2.0504222196691058,0.9499988555908203,0.9650002479553207,30.22999954223633,28.458599166870115,28.66599922180176,28.873399276733398,,,,,,,,,,0.0,0.0,0.0
2011-03-03,30.02000045776367,30.96999931335449,30.02000045776367,30.36000061035156,23.83735847473145,4446500,2.0504222196691058,2.5253113282553783,2.2655032839749496,1.729677952594596,,30.26400032043457,31.175000381469726,33.32866675059001,,,30.360680881956505,31.15427023646795,32.480903652401494,,,31.436778094082523,32.37660516648049,-0.9398270723979643,-0.4013683731871609,1.1528339078833323,1.1528339078833323,-1.1528339078833323,0.0,1.1528339078833323,1.1528339078833323,1.1528339078833323,-1.1528339078833323,1.1528339078833323,0.6199989318847621,0.9465003013610822,30.96999931335449,28.106998996734625,28.29999904632569,28.492999095916755,,,,,,,,,,0.0,0.0,0.0
2011-03-04,30.25,30.3799991607666,29.76000022888184,30.01000022888184,23.56255912780762,3878900,-1.1528339078833323,2.3225649426291657,2.2497526970661657,1.7298782544883542,,30.028000259399413,30.811000251770018,33.27000007629395,,,30.243787330931617,30.946221144179564,32.32149052830345,,,31.21727380712857,32.20130109702873,-0.9840272899001619,-0.5179001565297611,-15.561479642374346,-15.561479642374346,15.561479642374346,0.0,-15.561479642374346,-15.561479642374346,-15.561479642374346,15.561479642374346,-15.561479642374346,2.7199974060058594,1.0515002250671366,30.3799991607666,28.887698650360107,29.076998710632324,29.26629877090454,,,,,,,,,,0.0,0.0,0.0
2011-03-07,33.84999847412109,35.77999877929688,33.06000137329102,34.68000030517578,27.22924041748047,26340900,15.561479642374346,7.494975993608593,5.730030122551461,4.06523547930768,,30.84800033569336,30.955000114440917,33.37566674550374,,,31.72252498901301,31.62509008254251,32.47365244939199,,,31.750000960674296,32.38490844578037,-0.6349074851060728,-0.5413016222450234,-4.6424469324796185,-4.6424469324796185,4.6424469324796185,0.0,-4.6424469324796185,4.6424469324796185,-4.6424469324796185,4.6424469324796185,-4.6424469324796185,1.720001220703118,1.1085001945495587,35.77999877929688,28.0666986656189,28.276998710632327,28.487298755645757,,,,,,,,,,0.0,0.0,0.0
2011-03-08,34.88000106811523,36.43000030517578,34.70999908447266,36.29000091552734,28.49333381652832,11256100,4.6424469324796185,6.561051903539945,5.6734155241969235,4.203532625391769,,32.218000411987305,31.374000358581544,33.50366675059001,,,33.24501696451779,32.47325568853975,32.71986847946524,,,32.448462492190146,32.67417455465051,-0.22571206246036724,-0.4781837102880922,-2.1769107070739158,2.1769107070739158,-2.1769107070739158,0.0,2.1769107070739158,-2.1769107070739158,2.1769107070739158,-2.1769107070739158,-2.1769107070739158,1.3800010681152273,1.1400002479553202,36.43000030517578,33.341298351287854,33.56299839019776,33.78469842910768,,,,,,,,,,0.0,0.0,0.0
2011-03-09,36.06000137329102,36.40999984741211,35.02999877929688,35.5,27.87306594848633,6652700,-2.1769107070739158,7.112595008766561,5.485037717544868,4.233516044397709,,33.3680004119873,31.84900035858154,33.61033344268799,,,33.9966779763452,33.023572836077975,32.89923180337071,,,32.91792980108397,32.883494958009734,0.034434843074237165,-0.37565999961562635,-3.323944521621919,3.323944521621919,-3.323944521621919,0.0,3.323944521621919,-3.323944521621919,-3.323944521621919,-3.323944521621919,-3.323944521621919,0.8100013732910156,1.1250002861022932,36.40999984741211,33.92199975967408,34.14999980926514,34.37799985885621,,,,,,,,,,0.0,0.0,0.0
2011-03-10,34.95000076293945,34.9900016784668,34.18000030517578,34.31999969482422,26.94658279418945,4765100,-3.323944521621919,7.811957960120414,5.682764880148416,4.282221561977583,,34.160000228881835,32.2120002746582,33.63000011444092,,,34.104451882504875,33.25928681039547,32.99089424798061,,,33.13363286165939,32.98990271629229,0.14373014536710116,-0.2717819706190809,0.23310557041397537,-0.23310557041397537,0.23310557041397537,0.0,-0.23310557041397537,0.23310557041397537,0.23310557041397537,0.23310557041397537,0.23310557041397537,0.9899978637695455,1.1260003089904775,34.9900016784668,33.93499921798706,34.159999275207525,34.38499933242798,,,1.0,,,34.38499933242798,,,34.31999969482422,0.0,0.0,-0.18903486655723692
2011-03-11,33.63000106811523,34.61999893188477,33.63000106811523,34.40000152587891,27.0093936920166,3247600,0.23310557041397537,7.663810599509943,5.689829290617887,4.268047824597567,,35.03800048828125,32.53300037384033,33.61833349863688,,,34.202968430296224,33.46668948593792,33.08180439494179,,,33.32845881000086,33.094354479965375,0.23410433003548548,-0.17060471048816764,-1.8023334856994322,1.8023334856994322,-1.8023334856994322,0.0,1.8023334856994322,-1.8023334856994322,-1.8023334856994322,-1.8023334856994322,-1.8023334856994322,1.4599990844726634,1.139000225067138,34.61999893188477,32.512800998687744,32.73800106048584,32.963201122283934,,,,,,,,,,0.0,0.0,0.0
2011-03-14,34.11999893188477,34.52999877929688,33.06999969482422,33.77999877929688,26.5225887298584,4654200,-1.8023334856994322,3.141015823576646,5.680812932324517,4.260835283071861,,34.85800018310547,32.853000259399415,33.61300017038981,,,34.061978546629774,33.52365481200319,33.12684919393244,,,33.39792649758486,33.145142946582524,0.25278355100233796,-0.08592705819006652,-0.26643030148084024,0.26643030148084024,-0.26643030148084024,0.0,0.26643030148084024,-0.26643030148084024,-0.26643030148084024,-0.26643030148084024,-0.26643030148084024,1.6799964904785156,1.1810000419616693,34.52999877929688,32.11419843673707,32.341998481750494,32.569798526763925,,,,,,,,,,0.0,0.0,0.0
