Date_ADSK,Open_ADSK,High_ADSK,Low_ADSK,Close_ADSK,Adj Close_ADSK,Volume_ADSK,Daily Return(%)_ADSK,Vol5_ADSK,Vol10_ADSK,Vol20_ADSK,Vol60_ADSK,SMA5_ADSK,SMA10_ADSK,SMA30_ADSK,SMA60_ADSK,SMA100_ADSK,EMA5_ADSK,EMA10_ADSK,EMA30_ADSK,EMA60_ADSK,EMA100_ADSK,Short12_ADSK,Long26_ADSK,MACD_ADSK,SIGNAL9_ADSK,Ret5/10_ADSK,Ret10/30_ADSK,Ret30/60_ADSK,Ret30/100_ADSK,Emaret5/10_ADSK,Emaret10/30_ADSK,Emaret30/60_ADSK,Emaret30/100_ADSK,RetMACD_ADSK,DayRange_ADSK,average20r_ADSK,PRVHI_ADSK,HitLevel_ADSK,hitlevel_2_ADSK,hitlevel_1.8_ADSK,Hit?_ADSK,Hit?_ADSK.1,Hit?_ADSK.2,HitAt_2.2_ADSK,HitAt_2.0_ADSK,HitAt_1.8_ADSK,ExitPr_2.2_ADSK,ExitPr_2.0_ADSK,ExitPr_1.8_ADSK,ret_2.2_ADSK,Ret2.0_ADSK,Ret_1.8_ADSK
2011-01-25,40.79999923706055,40.81000137329102,39.5099983215332,40.33000183105469,40.33000183105469,2529400,-1.7539523005784492,0.8581257911304525,1.1177530233561672,,,41.13600082397461,41.1560001373291,,,,40.96667395627069,40.95934095382824,,,,40.87206044184895,,,,-1.3637471165127306,1.3637471165127306,0.0,0.0,-1.3637471165127306,1.3637471165127306,1.3637471165127306,0.0,0.0,1.0800018310546875,,,,,,,,,,,,,,,,,
2011-01-26,40.40999984741211,41.34000015258789,40.2599983215332,40.88000106811523,40.88000106811523,2685700,1.3637471165127306,1.2341090630721923,1.2124347322390583,,,41.014000701904294,41.16400032043457,,,,40.937782993552204,40.94491552006223,,,,40.87328207665915,,,,0.2690817208352558,-0.2690817208352558,0.0,0.0,0.2690817208352558,0.2690817208352558,-0.2690817208352558,0.0,0.0,1.220001220703125,,,,,,,,,,,,,,,,,
2011-01-27,40.88999938964844,40.9900016784668,39.77000045776367,40.77000045776367,40.77000045776367,2787100,-0.2690817208352558,1.2314947345337044,1.1938941138791077,,,40.90600051879883,41.18800048828125,,,,40.881855481622694,40.91311278146249,,,,40.85739259682908,,,,1.9622252344326703,-1.9622252344326703,0.0,0.0,1.9622252344326703,1.9622252344326703,-1.9622252344326703,0.0,0.0,2.029998779296875,,,,,,,,,,,,,,,,,
2011-01-28,40.84000015258789,41.38999938964844,39.36000061035156,39.97000122070312,39.97000122070312,2590200,-1.9622252344326703,1.3498159482011256,1.2547769681955403,,,40.60000076293945,41.07700042724609,,,,40.577904061316175,40.74163795223351,,,,40.720870846655856,,,,-1.7763299044006726,1.7763299044006726,0.0,0.0,-1.7763299044006726,-1.7763299044006726,1.7763299044006726,0.0,0.0,0.8699989318847727,,,,,,,,,,,,,,,,,
2011-01-31,39.9900016784668,40.75,39.88000106811523,40.68000030517578,40.68000030517578,2263800,1.7763299044006726,1.722742656409546,1.3725962188669858,,,40.5260009765625,41.001000595092776,,,,40.611936142602715,40.73043110731392,,,,40.714583071043535,,,,-3.6381502731897117,3.6381502731897117,0.0,0.0,-3.6381502731897117,-3.6381502731897117,3.6381502731897117,0.0,0.0,1.3800010681152344,1.1300003051757848,40.75,,,,,,,,,,,,,,,
2011-02-01,41.0,42.29999923706055,40.91999816894531,42.15999984741211,42.15999984741211,3049100,3.6381502731897117,2.1236247000685324,1.7781501480178494,2.118965092640358,,40.89200057983398,41.014000701904294,,,,41.12795737753918,40.990352696422676,,,,40.93695488279255,,,,-2.9648956464043446,2.9648956464043446,0.0,0.0,-2.9648956464043446,2.9648956464043446,2.9648956464043446,0.0,0.0,1.729999542236314,1.1525003433227563,42.29999923706055,38.263999328613274,38.48999938964843,38.71599945068359,,,,,,,,,,0.0,0.0,0.0
2011-02-02,41.97000122070312,43.54000091552734,41.81000137329102,43.40999984741211,43.40999984741211,3536800,2.9648956464043446,2.320833590213675,1.9266518486229753,2.1240824392867785,,41.39800033569336,41.20600051879883,,,,41.88863820083016,41.43028854205712,,,,41.31742333888787,,,,0.7832300248399097,0.7832300248399097,0.0,0.0,-0.7832300248399097,0.7832300248399097,0.7832300248399097,0.0,0.0,0.9700012207031321,1.1025003433227567,43.54000091552734,39.76449848175048,39.99499855041503,40.22549861907959,,,,,,,,,,0.0,0.0,0.0
2011-02-03,43.16999816894531,43.81000137329102,42.84000015258789,43.75,43.75,3331200,0.7832300248399097,2.1952660703004687,1.901491784092216,1.4982471658752525,,41.99400024414062,41.45000038146973,,,,42.509092133886774,41.852054261683094,,,,41.691665902135895,,,,-0.13714599609376624,-0.13714599609376624,0.0,0.0,0.13714599609376624,-0.13714599609376624,-0.13714599609376624,0.0,0.0,0.7799987792968821,1.1175003051757844,43.81000137329102,41.11450016021727,41.335000228881825,41.555500297546374,,,,,,,,,,0.0,0.0,0.0
2011-02-04,43.79999923706055,44.36999893188477,43.59000015258789,43.68999862670898,43.68999862670898,2628100,-0.13714599609376624,1.5429326556118494,1.9154113434334263,1.500502559847797,,42.737999725341794,41.669000244140626,,,,42.90272763149418,42.18622596441507,,,,41.99910170591637,,,,-0.3891008795806657,-0.3891008795806657,0.0,0.0,0.3891008795806657,-0.3891008795806657,-0.3891008795806657,0.0,0.0,0.5699996948242045,1.0910001754760763,44.36999893188477,41.3515007019043,41.57500076293945,41.798500823974614,,,,,,,,,,0.0,0.0,0.0
2011-02-07,43.61999893188477,43.88000106811523,43.31000137329102,43.52000045776367,43.52000045776367,1841500,-0.3891008795806657,1.8301913581698483,1.8621015246932855,1.4678794608238535,,43.305999755859375,41.91600036621094,,,,43.10848524025068,42.428730417751176,,,,42.233086129277496,,,,-1.355698865767449,-1.355698865767449,0.0,0.0,1.355698865767449,-1.355698865767449,-1.355698865767449,0.0,0.0,1.0900001525878906,1.0835002899169937,43.88000106811523,41.969798545837406,42.18799858093262,42.40619861602784,,,,,,,,,,0.0,0.0,0.0
2011-02-08,43.40999984741211,43.40999984741211,42.31999969482422,42.93000030517578,42.93000030517578,2440600,-1.355698865767449,1.6367389753085915,1.8096476720991135,1.5160807684108417,,43.45999984741211,42.17600021362305,,,,43.048990261892385,42.51987039728292,,,,42.34030369480031,41.35576923076923,0.9845344640310785,,-1.6072644346703995,-1.6072644346703995,0.0,0.0,1.6072644346703995,-1.6072644346703995,-1.6072644346703995,0.0,0.0,0.8600006103515554,1.0895004272460942,43.40999984741211,41.49630043029784,41.71300048828124,41.92970054626464,,,,,,,,,,0.0,0.0,0.0
2011-02-09,42.68000030517578,42.88999938964844,42.02999877929688,42.2400016784668,42.2400016784668,1596100,-1.6072644346703995,0.9670070387966705,1.918474598651533,1.5704592384558937,,43.226000213623045,42.3120002746582,,,,42.779327400750525,42.46898517567999,,,,42.32487261536439,41.42126793059868,0.9036046847657104,,1.2073823420163148,1.2073823420163148,0.0,0.0,-1.2073823420163148,1.2073823420163148,1.2073823420163148,0.0,0.0,1.0399971008300852,1.0630002975463875,42.88999938964844,41.0130989074707,41.23099899291992,41.44889907836914,,,,,,,,,,0.0,0.0,0.0
2011-02-10,42.0,42.86999893188477,41.83000183105469,42.75,42.75,2429400,1.2073823420163148,1.1189114535181381,1.922840825069416,1.573017336380975,,43.02600021362305,42.510000228881836,,,,42.76955160050035,42.520078780101805,,,,42.390276828385254,41.51969252833211,0.8705843000531459,,-0.14035408956964382,-0.14035408956964382,0.0,0.0,0.14035408956964382,-0.14035408956964382,-0.14035408956964382,0.0,0.0,0.5400009155273438,1.044500350952149,42.86999893188477,40.551398735046384,40.76399879455566,40.97659885406494,,,,,,,,,,0.0,0.0,0.0
2011-02-11,42.61999893188477,42.86000061035156,42.31999969482422,42.68999862670898,42.68999862670898,1691200,-0.14035408956964382,1.1186835370540293,1.7423198973706726,1.5545162918397053,,42.82600021362305,42.78199996948242,,,,42.743033942569895,42.550973297666744,,,,42.43638787428121,41.60638186895262,0.8300060053285918,,-0.819860588850219,-0.819860588850219,0.0,0.0,0.819860588850219,-0.819860588850219,-0.819860588850219,0.0,0.0,0.799999237060554,1.0435003280639656,42.86000061035156,40.572098159790045,40.780998229980476,40.98989830017091,,,,,,,,,,0.0,0.0,0.0
2011-02-14,42.54999923706055,43.09000015258789,42.29000091552734,42.34000015258789,42.34000015258789,2531000,-0.819860588850219,1.128688615695634,1.7532127802067263,1.5621445937191367,,42.59000015258789,42.94799995422363,41.50900001525879,,,42.60868934590923,42.51261454401604,41.50900001525879,,,42.4215589940207,41.66072396403671,0.760835029983987,,-0.8738756035695427,0.8738756035695427,0.8738756035695427,0.0,-0.8738756035695427,0.8738756035695427,0.8738756035695427,0.8738756035695427,0.0,0.770000457763679,1.036500358581544,43.09000015258789,40.56429988861084,40.77299995422363,40.981700019836424,,,,,,,,,,0.0,0.0,0.0
2011-02-15,42.16999816894531,42.77999877929688,42.0099983215332,42.70999908447266,42.70999908447266,1369400,0.8738756035695427,1.1671887276856812,1.3629361723697018,1.5426901325635616,,42.545999908447264,43.00299987792969,41.62366663614909,,,42.64245925876371,42.54850264228088,41.58648382617582,,,42.465934392551766,41.738448047031966,0.7274863455198002,,-2.6457529673093396,2.6457529673093396,2.6457529673093396,0.0,-2.6457529673093396,2.6457529673093396,2.6457529673093396,2.6457529673093396,0.0,1.7099990844726491,1.0825002670288097,42.77999877929688,40.809699363708496,41.0169994354248,41.22429950714111,,,,,,,,,,0.0,0.0,0.0
2011-02-16,42.77999877929688,44.43999862670898,42.72999954223633,43.84000015258789,43.84000015258789,3075900,2.6457529673093396,1.3299961781477279,1.2912377008930784,1.6071482309921352,,42.86599960327148,43.045999908447264,41.800666681925456,,,43.04163955670511,42.78332037142761,41.73187197626692,,,42.67732912486502,41.89411857336944,0.7832105514955785,,0.4105846362894134,-0.4105846362894134,-0.4105846362894134,0.0,0.4105846362894134,-0.4105846362894134,-0.4105846362894134,-0.4105846362894134,0.0,1.0900001525878906,1.0840002059936533,44.43999862670898,40.398498191833504,40.61499824523926,40.83149829864502,,,,,,,,,,0.0,0.0,0.0
2011-02-17,43.72999954223633,43.86000061035156,42.77000045776367,43.65999984741211,43.65999984741211,2464000,-0.4105846362894134,1.3874999368713306,1.2767818872148895,1.6066067947230411,,43.04799957275391,43.03699989318848,41.88133328755696,,,43.247759653607446,42.94271663978842,41.85626732279242,,,42.82850923602611,42.0249245936689,0.8035846423572082,,-0.5955069226794949,-0.5955069226794949,-0.5955069226794949,0.0,0.5955069226794949,-0.5955069226794949,-0.5955069226794949,-0.5955069226794949,0.0,0.9399986267089773,1.089500045776368,43.86000061035156,42.05519817352294,42.27199821472167,42.4887982559204,,,,,,,,,,0.0,0.0,0.0
2011-02-18,43.68000030517578,44.25,43.31000137329102,43.40000152587891,43.40000152587891,2041200,-0.5955069226794949,1.447872490328521,1.2898822346852767,1.6179966218467479,,43.19000015258789,43.008000183105466,41.952666727701825,,,43.298506944364604,43.02585934635033,41.955863077830266,,,42.91643112677269,42.12678214420297,0.789648982569723,0.8281661117894248,-2.9953986314554624,-2.9953986314554624,-2.9953986314554624,0.0,2.9953986314554624,-2.9953986314554624,-2.9953986314554624,-2.9953986314554624,2.9953986314554624,1.2599983215332031,1.1014999389648437,44.25,41.46310050964355,41.681000518798825,41.8989005279541,,,,,,,,,,0.0,0.0,0.0
2011-02-22,42.68000030517578,43.0099983215332,41.75,42.09999847412109,42.09999847412109,2601700,-2.9953986314554624,2.074418617968862,1.5919117959397915,1.751059211320631,,43.14199981689453,42.86599998474121,41.99733339945475,,,42.899004120950096,42.85752100594501,41.96516213565548,,,42.790826103287834,42.12479816864135,0.6660279346464861,0.795738476360837,-5.9619914786365005,-5.9619914786365005,-5.9619914786365005,0.0,5.9619914786365005,-5.9619914786365005,-5.9619914786365005,-5.9619914786365005,5.9619914786365005,2.529998779296868,1.162999725341796,43.0099983215332,41.826700134277345,42.047000122070315,42.26730010986328,1.0,1.0,1.0,41.826700134277345,42.047000122070315,42.26730010986328,42.09999847412109,42.09999847412109,42.09999847412109,0.6534064101790589,0.12604550121746416,-0.39581812726938487
2011-02-23,42.09999847412109,42.09999847412109,39.56999969482422,39.59000015258789,39.59000015258789,5509400,-5.9619914786365005,3.2144650287689456,2.3908949813803515,2.1888119501982217,,42.51800003051758,42.53199996948242,41.95466677347819,,,41.7960027981627,42.26342630533462,41.81192587868338,,,42.29839134164169,41.93703535263739,0.3613559890043021,0.7088619788895302,-2.1217482933830754,2.1217482933830754,2.1217482933830754,0.0,-2.1217482933830754,-2.1217482933830754,2.1217482933830754,2.1217482933830754,-2.1217482933830754,1.3400001525878835,1.175999641418456,42.09999847412109,40.45139892578125,40.683998870849614,40.91659881591797,1.0,1.0,1.0,40.45139892578125,40.683998870849614,40.91659881591797,39.59000015258789,39.59000015258789,39.59000015258789,-2.1294659667365785,-2.689014719852382,-3.2422017022929785
2011-02-24,39.90000152587891,41.04000091552734,39.70000076293945,40.43000030517578,40.43000030517578,3937100,2.1217482933830754,3.0514022573484874,2.5341134380277683,2.2212581215698752,,41.83600006103516,42.35099983215332,41.9423334757487,,,41.34066863383373,41.93007612348755,41.722769390069985,,,42.010946566800776,41.82540312689949,0.18554343990128785,0.6041982710918817,-5.738312335672221,5.738312335672221,5.738312335672221,0.0,-5.738312335672221,-5.738312335672221,5.738312335672221,5.738312335672221,-5.738312335672221,2.5100021362304545,1.2404996871948224,41.04000091552734,39.51279926300048,39.74799919128417,39.983199119567864,,1.0,1.0,,39.74799919128417,39.90000152587891,,40.43000030517578,40.43000030517578,0.0,1.7158124377771344,1.3283176918003718
2011-02-25,42.0,43.63000106811523,41.11999893188477,42.75,42.75,4944700,5.738312335672221,4.5202126363665505,3.1781502816606615,2.566764567124229,,41.65400009155273,42.35099983215332,42.0163335164388,,,41.810445755889155,42.07915319194436,41.78904233264612,,,42.12464709498528,41.89389178416619,0.2307553108190845,0.5295096790373223,1.637428685238487,-1.637428685238487,-1.637428685238487,0.0,1.637428685238487,1.637428685238487,-1.637428685238487,-1.637428685238487,1.637428685238487,1.1299972534179759,1.1954996109008775,43.63000106811523,38.310901603698724,38.55900154113769,38.807101478576655,,,,,,,,,,0.0,0.0,0.0
2011-02-28,42.61999893188477,42.7599983215332,41.63000106811523,42.04999923706055,42.04999923706055,3268900,-1.637428685238487,4.558870251731825,3.2228288845654394,2.5528965315893997,,41.38399963378906,42.28699989318848,42.04866676330566,,,41.890296916279624,42.07385247287457,41.80587826196319,,,42.1131628091507,41.9054552991954,0.20770750995529852,0.46514924522091755,1.9976222778324184,-1.9976222778324184,-1.9976222778324184,0.0,1.9976222778324184,1.9976222778324184,-1.9976222778324184,-1.9976222778324184,1.9976222778324184,1.1899986267089915,1.2114995956420884,42.7599983215332,40.9999019241333,41.23900184631347,41.478101768493644,,,,,,,,,,0.0,0.0,0.0
2011-03-01,42.13000106811523,42.27999877929688,41.09000015258789,41.20999908447266,41.20999908447266,2799900,-1.9976222778324184,4.445324312526973,3.2730213030910646,2.576229894198164,,41.205999755859374,42.17399978637695,42.04100011189779,,,41.66353097234398,41.91678822043786,41.76743444406057,,,41.97421454381562,41.853940024030756,0.12027451978486425,0.3961743001337069,2.0868736458565285,-2.0868736458565285,-2.0868736458565285,0.0,2.0868736458565285,2.0868736458565285,-2.0868736458565285,-2.0868736458565285,2.0868736458565285,1.1100006103515696,1.1979995727539052,42.27999877929688,40.094699211120606,40.336999130249026,40.57929904937745,,,,,,,,,,0.0,0.0,0.0
2011-03-02,41.09000015258789,41.36999893188477,40.2599983215332,40.34999847412109,40.34999847412109,4221500,-2.0868736458565285,3.447550878232005,3.2967139814696216,2.4781640968500116,,41.35799942016602,41.9379997253418,41.98500010172526,,,41.225686806269685,41.631917357471174,41.675986962128995,,,41.724335148478,41.74253694625967,-0.018201797781671303,0.3132990805506313,-2.0322174122265246,-2.0322174122265246,2.0322174122265246,0.0,-2.0322174122265246,-2.0322174122265246,-2.0322174122265246,2.0322174122265246,-2.0322174122265246,1.220001220703118,1.1724996566772454,41.36999893188477,39.644399719238294,39.883999633789074,40.123599548339854,,,,,,,,,,0.0,0.0,0.0
2011-03-03,40.79000091552734,41.93000030517578,40.70999908447266,41.16999816894531,41.16999816894531,1989800,2.0322174122265246,3.4367676873446604,3.2364519510851593,2.4238515666299647,,41.50599899291992,41.67099952697754,41.97433331807454,,,41.20712392716156,41.54793205046647,41.64334252385908,,,41.6390525362422,41.70012666645861,-0.061074130216411504,0.23842443839722274,1.1173162616743282,1.1173162616743282,-1.1173162616743282,0.0,1.1173162616743282,1.1173162616743282,1.1173162616743282,-1.1173162616743282,1.1173162616743282,0.8899993896484233,1.16849956512451,41.93000030517578,38.79049968719483,39.02499961853028,39.25949954986573,,,,,,,,,,0.0,0.0,0.0
2011-03-04,41.15999984741211,41.34999847412109,40.45999908447266,40.70999908447266,40.70999908447266,2012700,-1.1173162616743282,1.7163564177633197,3.240072403584033,2.4190147694602686,,41.097998809814456,41.375999450683594,41.954333241780596,,,41.041415646265264,41.395580602103955,41.58312681809222,,,41.49612123596996,41.626783882607796,-0.13066264663783755,0.1646070213902107,1.4738356364885015,1.4738356364885015,-1.4738356364885015,0.0,1.4738356364885015,1.4738356364885015,1.4738356364885015,-1.4738356364885015,1.4738356364885015,1.5699996948242188,1.2079996109008768,41.34999847412109,39.35930126190186,39.59300117492676,39.82670108795166,,,,,,,,,,0.0,0.0,0.0
2011-03-07,41.0,41.29000091552734,39.72000122070312,40.11000061035156,40.11000061035156,2650800,-1.4738356364885015,1.70174483306094,3.250320270871669,2.431790057870255,,40.709999084472656,41.04699935913086,41.907999928792314,,,40.73094396762737,41.16183878542169,41.488086417592825,,,41.28287190895174,41.51442956614437,-0.23155765719263144,0.08537408567364227,-1.4210912145364405,-1.4210912145364405,1.4210912145364405,0.0,-1.4210912145364405,-1.4210912145364405,-1.4210912145364405,1.4210912145364405,-1.4210912145364405,0.9599990844726491,1.227499580383299,41.29000091552734,38.69239933013916,38.93399925231933,39.17559917449951,,,,,,,,,,0.0,0.0,0.0
2011-03-08,40.20999908447266,40.93999862670898,39.97999954223633,40.68000030517578,40.68000030517578,2420900,1.4210912145364405,1.845606287298459,3.209273451479521,2.4656093203690372,,40.603999328613284,40.904999542236325,41.895666631062824,,,40.713962746810175,41.07423178901334,41.43595182969496,,,41.19012243144775,41.45261999125781,-0.26249755981006473,0.015799756576900865,0.8357919125792923,0.8357919125792923,-0.8357919125792923,0.0,0.8357919125792923,0.8357919125792923,0.8357919125792923,-0.8357919125792923,0.8357919125792923,0.7900009155273438,1.2124996185302717,40.93999862670898,38.58950183868408,38.83500175476074,39.0805016708374,,,,,,,,,,0.0,0.0,0.0
2011-03-09,40.52999877929688,40.70000076293945,39.90999984741211,40.34000015258789,40.34000015258789,2697600,-0.8357919125792923,1.6022175307213187,2.544204526562838,2.4567061799561216,,40.60199966430664,40.97999954223633,41.895999908447266,,,40.589308548736085,40.94073512784507,41.3652452698816,,,41.05933438854623,41.370203706911894,-0.31086931836566123,-0.049534058411611556,1.0907253967393713,1.0907253967393713,-1.0907253967393713,0.0,1.0907253967393713,1.0907253967393713,1.0907253967393713,-1.0907253967393713,1.0907253967393713,1.6599998474121094,1.2524995803832994,40.70000076293945,38.27249946594238,38.51499938964844,38.75749931335449,,,,,,,,,,0.0,0.0,0.0
2011-03-10,39.70000076293945,40.16999816894531,38.5099983215332,39.90000152587891,39.90000152587891,3099100,-1.0907253967393713,1.1630303425711759,2.4788737990414123,2.444726243366688,,40.34800033569336,40.92699966430664,41.863333257039386,,,40.35953954111703,40.7515108365785,41.27071341542982,,,40.880975486597414,41.26129984165019,-0.3803243550527782,-0.11569211773984489,-0.5263134747913354,-0.5263134747913354,0.5263134747913354,0.0,-0.5263134747913354,-0.5263134747913354,-0.5263134747913354,0.5263134747913354,-0.5263134747913354,0.8900032043457102,1.2449998855590807,40.16999816894531,37.944501686096196,38.19500160217285,38.445501518249515,,,,,,,,,,0.0,0.0,0.0
2011-03-11,39.52999877929688,40.40000152587891,39.5099983215332,40.11000061035156,40.11000061035156,2603400,0.5263134747913354,1.2180636151477233,1.4469590848616731,2.42795319102345,,40.22800064086914,40.6629997253418,41.84133326212565,,,40.27635989752854,40.63487261362814,41.195828718328,,,40.76236396717498,41.17601841710955,-0.413654449934576,-0.17528458417879111,-0.673149971715491,-0.673149971715491,0.673149971715491,0.0,-0.673149971715491,-0.673149971715491,-0.673149971715491,0.673149971715491,-0.673149971715491,1.1999969482421804,1.2779996871948225,40.40000152587891,37.43099842071533,37.67999839782715,37.92899837493897,,,,,,,,,,0.0,0.0,0.0
2011-03-14,39.58000183105469,40.68999862670898,39.4900016784668,40.38000106811523,40.38000106811523,2293000,0.673149971715491,1.0655432231152782,1.4519767200096914,2.4373915680811757,,40.28200073242188,40.49599990844727,41.85499992370605,,,40.310906954390774,40.58853233262579,41.1431946763788,,,40.703538905781166,41.117054169035896,-0.4135152632547303,-0.22293071999397898,2.79841762809535,2.79841762809535,-2.79841762809535,0.0,2.79841762809535,2.79841762809535,2.79841762809535,-2.79841762809535,2.79841762809535,0.8899993896484375,1.2824996948242167,40.68999862670898,37.588402214050305,37.84400215148927,38.099602088928236,,,,,,,,,,0.0,0.0,0.0
