Date_CDNS_L01d,Open_CDNS_L01d,High_CDNS_L01d,Low_CDNS_L01d,Close_CDNS_L01d,Adj Close_CDNS_L01d,Volume_CDNS_L01d,Daily_Return_CDNS_L01d,Vol5_CDNS_L01d,Vol10_CDNS_L01d,Vol20_CDNS_L01d,Vol60_CDNS_L01d,SMA5_CDNS_L01d,SMA10_CDNS_L01d,SMA30_CDNS_L01d,SMA60_CDNS_L01d,SMA100_CDNS_L01d,EMA5_CDNS_L01d,EMA10_CDNS_L01d,EMA30_CDNS_L01d,EMA60_CDNS_L01d,EMA100_CDNS_L01d,Short12_CDNS_L01d,Long26_CDNS_L01d,MACD_CDNS_L01d,SIGNAL9_CDNS_L01d,Ret5/10_CDNS_L01d,Ret10/30_CDNS_L01d,Ret30/60_CDNS_L01d,Ret30/100_CDNS_L01d,Emaret5/10_CDNS_L01d,Emaret10/30_CDNS_L01d,Emaret30/60_CDNS_L01d,Emaret30/100_CDNS_L01d,RetMACD_CDNS_L01d,DayRange_CDNS_L01d,average20r_CDNS_L01d,PRVHI_CDNS_L01d,HitLevel_CDNS_L01d,hitlevel_2_CDNS_L01d,hitlevel_1.8_CDNS_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,315.0,315.7000122070312,305.4700012207031,306.5799865722656,306.5799865722656,3285800.0,-1.7182842300411203,2.046855996558404,1.7153870637091189,1.7713328085516198,1.5978588765310562,303.8819946289062,298.62099304199216,283.20566711425784,276.611333211263,263.093699798584,304.7668598394538,300.2830401223722,288.2303926022053,277.4633010394966,267.1383448644773,298.72976903648686,290.1264822285212,8.603286807965674,7.453278520736674,-3.995694610389216,-3.995694610389216,-3.995694610389216,-3.995694610389216,3.995694610389216,-3.995694610389216,-3.995694610389216,-3.995694610389216,-3.995694610389216,14.410003662109318,7.0635025024413975,315.7000122070312,297.98289001464843,299.35899047851564,300.73509094238284,0.0,1.0176176548517948,-1.7182842300411203,1.0,-1.7182842300411203,1.0418160188152021,1.0,-1.7182842300411203,1.1932327343850677,1.0,-1.7182842300411203,0.0,0.0,3.0,0.086379521,0.034113151,0.968824208,0.92877839,-1.7182842300411203,1
2024-02-13,290.0,300.4599914550781,286.0499877929688,294.3299865722656,294.3299865722656,4063400.0,-3.995694610389216,2.882665344511494,2.216293155451281,1.9399256633608712,1.6514452251980132,304.1879943847656,298.5919921875,283.9376668294271,277.0869995117188,263.6949996948242,301.2879020837244,299.20066674962555,288.6239147938221,278.01630712253825,267.67679321512657,298.05287942660664,290.4378529206504,7.615026505956223,7.485628117780585,2.177828952041063,2.177828952041063,2.177828952041063,2.177828952041063,-2.177828952041063,2.177828952041063,2.177828952041063,2.177828952041063,2.177828952041063,5.75,6.849002075195304,300.4599914550781,300.1603067016601,301.5730072021484,302.98570770263666,1.0,1.0187413003150854,-3.995694610389216,1.0,-3.995694610389216,1.0366454455562317,1.0,-3.995694610389216,1.3006696958934236,1.0,-3.995694610389216,0.0,2.0,2.0,0.008057153,0.0035008989999999,0.998268843,0.7304602663333334,-3.995694610389216,1
2024-02-14,300.6499938964844,304.1499938964844,298.3999938964844,300.739990234375,300.739990234375,1743000.0,2.177828952041063,2.7720392582317124,2.1769256880516004,1.9648538291912527,1.6711148052392837,304.189990234375,299.8199920654297,285.1990000406901,277.6494995117188,264.4165995788574,301.105264800608,299.48054374685273,289.4055970803094,278.7613459130902,268.3315099877849,298.4662810893402,291.2009742031485,7.265306886191695,7.441563871462807,-1.68583393338859,-1.68583393338859,-1.68583393338859,-1.68583393338859,1.68583393338859,-1.68583393338859,-1.68583393338859,-1.68583393338859,1.68583393338859,8.40997314453125,7.052500915527335,304.1499938964844,285.3921868896484,286.7619873046875,288.13178771972656,0.0,1.014575406192365,2.177828952041063,1.0,2.177828952041063,1.034812549474458,1.0,2.177828952041063,1.2733733969177206,1.0,2.177828952041063,2.0,0.0,4.0,0.984549522,0.3917391038333333,0.928698957,0.5891790250000001,2.177828952041063,1
2024-02-15,302.3699951171875,303.3299865722656,294.9200134277344,295.6700134277344,295.6700134277344,2018400.0,-1.68583393338859,2.546474259432067,2.273409287539468,2.010159015541241,1.6885365241708616,301.8519958496093,300.3349945068359,286.478667195638,278.1061665852865,265.0666996765137,299.2935143429835,298.7877200524676,289.8097529736917,279.31572845455395,268.8728664915463,298.0360860644778,291.53201414571043,6.504071918767352,7.254065480923717,-1.816222609966524,-1.816222609966524,-1.816222609966524,-1.816222609966524,1.816222609966524,-1.816222609966524,-1.816222609966524,-1.816222609966524,1.816222609966524,8.799987792968807,6.865499877929682,303.3299865722656,288.63449188232426,290.0449920654297,291.4554922485352,0.0,1.0050510309172074,1.68583393338859,1.0,-1.68583393338859,1.0309788300312686,1.0,-1.68583393338859,1.1201125434778794,1.0,-1.68583393338859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68583393338859,1
2024-02-16,295.7999877929688,298.2999877929688,289.5,290.2999877929688,290.2999877929688,1620900.0,-1.816222609966524,2.2301595079611545,2.24950458834419,1.7746430197647398,1.706237020800237,297.52399291992185,299.7099945068359,287.6246668497721,278.4403330485026,265.65719955444337,296.2956721596453,297.244496005286,289.84138102654833,279.6758681049938,269.2971659232576,296.84591709963024,291.44075293439624,5.405164165233998,6.884285217785774,-0.6097208424660053,0.6097208424660053,0.6097208424660053,0.6097208424660053,-0.6097208424660053,-0.6097208424660053,0.6097208424660053,0.6097208424660053,-0.6097208424660053,7.899993896484318,6.9429992675781165,298.2999877929688,288.22588684082035,289.59898681640624,290.9720867919922,1.0,0.9927062773114688,1.816222609966524,-1.0,-1.816222609966524,1.0255419531625112,1.0,-1.816222609966524,0.9914002929874994,-1.0,-1.816222609966524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.816222609966524,1
2024-02-20,289.9200134277344,292.6900024414062,284.7900085449219,292.0700073242188,292.0700073242188,1799200.0,0.6097208424660053,2.3866176443130303,2.2632001219791578,1.757087567965161,1.707303527330139,294.6219970703125,299.2519958496094,288.9366668701172,278.8016662597656,266.2852996826172,294.8871172145032,296.3036798814556,289.9851633683336,280.0822333252963,269.7481132777321,296.1111617495669,291.4873643706794,4.623797378887502,6.43218765000612,0.4485217672965698,-0.4485217672965698,-0.4485217672965698,-0.4485217672965698,0.4485217672965698,0.4485217672965698,-0.4485217672965698,-0.4485217672965698,0.4485217672965698,5.25,6.925999450683586,292.6900024414062,283.02538940429696,284.41398925781255,285.8025891113282,0.0,0.9845280939024256,-0.6097208424660053,-1.0,-0.6097208424660053,1.0217891027241843,1.0,0.6097208424660053,1.0545323063282377,1.0,-0.6097208424660053,0.0,1.0,4.0,0.029382927,0.00907107,0.998064935,0.7251017944,0.6097208424660053,-1
2024-02-21,288.6900024414062,290.9599914550781,285.7099914550781,290.760009765625,290.760009765625,1265100.0,-0.4485217672965698,1.672277173487511,2.2302994645780703,1.7593795950316788,1.7089000598989237,293.9080017089844,299.047998046875,289.8983337402344,279.14183298746747,266.8863998413086,293.5114147315438,295.2957398603955,290.03515345848143,280.4323243561267,270.1641904359081,295.2879075981912,291.43348625178646,3.854421346404763,5.916634389285849,-5.093546932582582,5.093546932582582,5.093546932582582,5.093546932582582,-5.093546932582582,-5.093546932582582,5.093546932582582,5.093546932582582,-5.093546932582582,4.649993896484375,6.797500610351554,290.9599914550781,277.4528036499023,278.83800354003904,280.2232034301757,1.0,0.9828121359398468,0.4485217672965698,-1.0,0.4485217672965698,1.0181377544728112,1.0,-0.4485217672965698,0.7497993879507449,-1.0,-0.4485217672965698,0.0,0.0,1.0,0.000905807,0.000905807,0.998312473,0.998312473,0.4485217672965698,1
2024-02-22,304.5,308.0,303.3500061035156,305.5700073242188,305.5700073242188,2240500.0,5.093546932582582,2.8303475132964766,2.646473324242243,2.102779319919992,1.8247943826258388,294.87400512695314,299.53199768066406,291.35900065104164,279.72450002034503,267.60199996948245,297.5309455957688,297.1637884901816,291.0374020949806,281.2565106829494,270.8652957208252,296.8697690945032,292.4806359608556,4.38913313364759,5.611134138158198,0.6676075845223326,-0.6676075845223326,-0.6676075845223326,-0.6676075845223326,0.6676075845223326,-0.6676075845223326,-0.6676075845223326,-0.6676075845223326,0.6676075845223326,7.710021972656193,6.742501831054679,308.0,276.0054901123047,277.364990234375,278.7244903564453,0.0,0.9844490986279306,-5.093546932582582,-1.0,-5.093546932582582,1.021050168641904,1.0,5.093546932582582,1.0694789504847482,1.0,-5.093546932582582,0.0,0.0,1.0,0.001114829,0.001114829,0.997881949,0.997881949,5.093546932582582,-1
2024-02-23,307.2799987792969,308.260009765625,300.5499877929688,303.5299987792969,303.5299987792969,1167700.0,-0.6676075845223326,2.679828408822322,2.558051921236059,2.0851986791983346,1.8282851960836448,296.44600219726567,299.1489990234375,292.7013336181641,280.25750020345055,268.2942999267578,299.53062999027816,298.3212812700207,291.843376074614,281.9867889811904,271.51212152396323,297.89441981524067,293.29910728074015,4.595312534500522,5.407969817426663,-0.0527142828559954,0.0527142828559954,0.0527142828559954,0.0527142828559954,-0.0527142828559954,0.0527142828559954,0.0527142828559954,0.0527142828559954,-0.0527142828559954,4.089996337890625,6.639501953124989,308.260009765625,293.1664959716797,294.51499633789064,295.8634967041016,1.0,0.9909643795065479,0.6676075845223326,-1.0,0.6676075845223326,1.022196512672436,1.0,-0.6676075845223326,1.0476051664844317,1.0,-0.6676075845223326,0.0,0.0,2.0,0.002577887,0.0018965079999999,0.995732367,0.9829209445,0.6676075845223326,-1
2024-02-26,305.0,307.0899963378906,303.0,303.6900024414062,303.6900024414062,1015400.0,0.0527142828559954,2.380125190593573,2.4987138010952785,2.0836762628848864,1.8271835053850916,299.12400512695314,298.3239990234375,293.93133341471355,280.8070002237956,268.96629989624023,300.9170874739875,299.29741239209073,292.6076745498909,282.69836975037776,272.1493072847047,298.7860479115738,294.0688032185672,4.717244693006592,5.269824792542649,-1.2117595726554118,-1.2117595726554118,-1.2117595726554118,-1.2117595726554118,1.2117595726554118,-1.2117595726554118,-1.2117595726554118,-1.2117595726554118,1.2117595726554118,5.759979248046932,6.7365005493163945,307.0899963378906,293.65310546875,294.98100585937505,296.30890625,0.0,1.0026816686090776,-0.0527142828559954,1.0,-0.0527142828559954,1.0228624825117472,1.0,0.0527142828559954,0.9525401386706538,-1.0,0.0527142828559954,0.0,0.0,2.0,0.008206015,0.005110098,0.994378626,0.91782704,-0.0527142828559954,1
2024-02-27,303.8999938964844,304.0499877929688,298.2900085449219,300.010009765625,300.010009765625,804200.0,-1.2117595726554118,2.572624515962057,2.4703869431899843,2.0934302107078246,1.826137544597783,300.7120056152344,297.66700134277346,294.98166707356773,281.2203338623047,269.67949996948244,300.6147282378667,299.4269755509152,293.0852445638092,283.26596450497607,272.7010043635348,298.974349735274,294.50889259242336,4.465457142850653,5.10895126260425,0.1899859298314428,0.1899859298314428,0.1899859298314428,0.1899859298314428,-0.1899859298314428,0.1899859298314428,0.1899859298314428,0.1899859298314428,-0.1899859298314428,4.679992675781193,6.827999877929673,304.0499877929688,292.26969512939456,293.61699523925785,294.9642953491212,1.0,1.0102295661216223,1.2117595726554118,1.0,-1.2117595726554118,1.021637837812491,1.0,-1.2117595726554118,1.0413852465719617,1.0,1.2117595726554118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2117595726554118,1
2024-02-28,299.0,302.6900024414062,298.010009765625,300.5799865722656,300.5799865722656,752400.0,0.1899859298314428,2.5252302420765305,2.0770585596145628,2.0934809120645266,1.8226030964668576,302.6760009765625,298.29200134277346,295.7490000406901,281.6755004882813,270.3347998046875,300.6031476826664,299.6366139184334,293.5687763062903,283.8336373596413,273.25306341717305,299.2213707871189,294.9586032575969,4.262767529521966,4.939714515987793,1.2642286513753878,1.2642286513753878,1.2642286513753878,1.2642286513753878,-1.2642286513753878,1.2642286513753878,1.2642286513753878,1.2642286513753878,-1.2642286513753878,5.930023193359375,6.887499999999986,302.6900024414062,289.0283880615235,290.39398803710947,291.7595880126954,1.0,1.0146970070067391,-0.1899859298314428,1.0,0.1899859298314428,1.0206692199643612,1.0,0.1899859298314428,1.2157722902839747,1.0,0.1899859298314428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899859298314428,1
2024-02-29,302.5,305.7900085449219,299.8599853515625,304.3800048828125,304.3800048828125,1704300.0,1.2642286513753878,0.9385449675571584,2.000515256049367,2.0406822754130265,1.820504067760533,302.43800048828126,298.6560028076172,296.7153330485026,282.24266713460287,271.030899810791,301.8621000827151,300.4990486392296,294.26627492413047,284.5072887538436,273.86943849570054,300.01500680184097,295.65648485946474,4.358521942376228,4.8234760012654805,3.5679036655984144,3.5679036655984144,3.5679036655984144,3.5679036655984144,-3.5679036655984144,3.5679036655984144,3.5679036655984144,3.5679036655984144,-3.5679036655984144,12.779998779296877,7.310501098632798,305.7900085449219,287.5375024414062,288.9150024414062,290.2925024414062,1.0,1.0126633908078528,-1.2642286513753878,1.0,1.2642286513753878,1.0211807272739837,1.0,1.2642286513753878,0.46915161717416953,-1.0,1.2642286513753878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2642286513753878,-1
2024-03-01,303.2300109863281,315.7799987792969,303.0,315.239990234375,315.239990234375,1839800.0,3.5679036655984144,1.7923991482641393,2.152414167920384,2.1678102129168697,1.8345821299280245,304.7799987792969,300.6130004882813,297.9229990641276,283.10533345540364,271.74379974365235,306.3213967999351,303.1792198383469,295.61941784737206,285.5149183105823,274.68865734201097,302.35731194530774,297.10711488723587,5.250197058071876,4.90882021262676,0.6566449017714393,0.6566449017714393,0.6566449017714393,0.6566449017714393,-0.6566449017714393,0.6566449017714393,0.6566449017714393,0.6566449017714393,0.6566449017714393,6.82000732421875,7.260501098632796,315.7799987792969,289.7069061279297,291.16900634765625,292.63110656738286,1.0,1.01386167026791,-3.5679036655984144,1.0,3.5679036655984144,1.0255727517699056,1.0,3.5679036655984144,0.8327389658449965,-1.0,-3.5679036655984144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5679036655984144,-1
2024-03-04,315.239990234375,320.7799987792969,313.9599914550781,317.3099975585938,317.3099975585938,1593000.0,0.6566449017714393,1.7516438638439544,1.9702226686550752,2.1341228793751106,1.8319902481502848,307.5039978027344,303.3140014648437,298.7619984944661,284.0241668701172,272.44349975585936,309.984263719488,305.74845215111907,297.01881008680573,286.5573799252712,275.5326442769928,304.6577251165825,298.6036247147439,6.054100401838639,5.137876250469136,-3.028579441398802,-3.028579441398802,-3.028579441398802,-3.028579441398802,3.028579441398802,-3.028579441398802,-3.028579441398802,-3.028579441398802,-3.028579441398802,12.710021972656191,7.681501770019514,320.7799987792969,299.8068963623047,301.2589965820313,302.71109680175783,0.0,1.0138140551298496,0.6566449017714393,1.0,0.6566449017714393,1.0293908727927434,1.0,0.6566449017714393,0.8890588316292553,-1.0,-0.6566449017714393,0.0,1.0,1.0,0.03319614,0.0183117109999999,0.99192214,0.5167447515,-0.6566449017714393,1
2024-03-05,313.3800048828125,316.9500122070312,304.239990234375,307.7000122070312,307.7000122070312,1744300.0,-3.028579441398802,2.375030869642047,2.334273688311688,2.264655127096993,1.8644391166051664,309.0419982910156,304.877001953125,299.16099853515624,284.8578338623047,273.0229998779297,309.22284654866905,306.103281252194,297.70791990101384,287.2505809836896,276.1696218597657,305.12576928434385,299.27743119565406,5.848338088689786,5.279968618113267,1.6087037676562272,1.6087037676562272,1.6087037676562272,1.6087037676562272,-1.6087037676562272,1.6087037676562272,1.6087037676562272,1.6087037676562272,1.6087037676562272,8.660003662109432,7.61500091552733,316.9500122070312,303.88069488525394,305.41699523925786,306.95329559326177,1.0,1.013661234895412,-3.028579441398802,1.0,-3.028579441398802,1.0281999933155006,1.0,-3.028579441398802,1.0174603267536453,1.0,3.028579441398802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.028579441398802,1
2024-03-06,311.6900024414062,315.8099975585938,307.1499938964844,312.6499938964844,312.6499938964844,1206500.0,1.6087037676562272,2.4087560308861327,2.327445681569894,2.2562301646056464,1.8713310958479443,311.4559997558593,307.0660003662109,299.7313313802084,285.7441670735677,273.6196998596191,310.36522899794085,307.29359264206494,298.67192467491515,288.0833486201746,276.8920054644533,306.28334230159624,300.2679913957156,6.015350905880666,5.427045075666746,1.723977212109617,1.723977212109617,1.723977212109617,1.723977212109617,-1.723977212109617,1.723977212109617,1.723977212109617,1.723977212109617,1.723977212109617,7.17999267578125,7.595999145507799,315.8099975585938,300.19701019287106,301.7200103759765,303.243010559082,1.0,1.0142965987260486,1.6087037676562272,1.0,1.6087037676562272,1.0288666836581106,1.0,1.6087037676562272,1.0349354444488663,1.0,1.6087037676562272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6087037676562272,1
2024-03-07,316.010009765625,319.8299865722656,312.6499938964844,318.0400085449219,318.0400085449219,1177200.0,1.723977212109617,2.438836987725037,1.8171172769779669,2.2124481788344914,1.879848710947315,314.18800048828126,308.31300048828126,300.5023315429688,286.7126673380534,274.2780999755859,312.92348884693456,309.2474864425844,299.92147847298014,289.0655341914777,277.7068174066408,308.0920601851848,301.5844371104716,6.5076230747131945,5.643160675476036,-2.9681807910255062,-2.9681807910255062,-2.9681807910255062,-2.9681807910255062,2.9681807910255062,-2.9681807910255062,-2.9681807910255062,-2.9681807910255062,-2.9681807910255062,10.5,7.825999450683582,319.8299865722656,299.09879943847665,300.6179992675782,302.1371990966797,0.0,1.0190553106443636,1.723977212109617,1.0,1.723977212109617,1.0310948319443032,1.0,1.723977212109617,1.3421461666915893,1.0,1.723977212109617,0.0,0.0,2.0,0.051714238,0.0272711535,0.984707832,0.8210710585000001,1.723977212109617,1
2024-03-08,318.4599914550781,319.0,308.5,308.6000061035156,308.6000061035156,1311700.0,-2.9681807910255062,2.4066387282587227,2.094031314246742,2.2798202886415875,1.8849226929953788,312.86000366210936,308.82000122070315,301.0826649983724,287.3768341064453,274.8616000366211,311.4823279324616,309.12976274457185,300.4813834814018,289.706008680397,278.31856371747,308.17020571108185,302.1041088877341,6.066096823347721,5.727747905050373,-0.9267711641526256,-0.9267711641526256,-0.9267711641526256,-0.9267711641526256,0.9267711641526256,-0.9267711641526256,-0.9267711641526256,-0.9267711641526256,-0.9267711641526256,6.320007324218693,7.927000427246083,319.0,302.6127877807617,304.17798767089846,305.7431875610352,0.0,1.0130820621249819,-2.9681807910255062,1.0,-2.9681807910255062,1.0287817473514307,1.0,-2.9681807910255062,1.1492849757714492,1.0,-2.9681807910255062,0.0,0.0,1.0,0.046521492,0.046521492,0.776102483,0.776102483,-2.9681807910255062,1
2024-03-11,306.9700012207031,307.4400024414062,301.1199951171875,305.739990234375,305.739990234375,1119500.0,-0.9267711641526256,2.3357268316598585,2.123634340996355,2.2631680291283733,1.8760270709223592,310.54600219726564,309.025,301.58299763997394,287.9020004272461,275.4047999572754,309.56821536643275,308.5134404699906,300.82064843320654,290.2317129936422,278.8615622623592,307.7963264069731,302.3734334319297,5.4228929750433394,5.666776919048966,1.811999974447242,1.811999974447242,1.811999974447242,1.811999974447242,-1.811999974447242,1.811999974447242,1.811999974447242,1.811999974447242,-1.811999974447242,7.329986572265568,7.781999206542958,307.4400024414062,301.5605990600586,303.14599914550786,304.73139923095704,1.0,1.0049219389928505,-0.9267711641526256,1.0,-0.9267711641526256,1.025572686173144,1.0,-0.9267711641526256,1.0998724152124961,1.0,-0.9267711641526256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9267711641526256,1
2024-03-12,308.9800109863281,312.9299926757812,305.6000061035156,311.2799987792969,311.2799987792969,1357000.0,1.811999974447242,2.1330732894144324,2.1333130337060195,2.266015968017414,1.885754660846027,311.2619995117187,310.1519989013672,302.1466644287109,288.4805002848307,276.0173999023437,310.1388098373875,309.01645107168264,301.4954452297285,290.9218207243194,279.5035115003184,308.3322760027152,303.0331790132162,5.299096989498992,5.593240933138972,-1.6287610331859057,-1.6287610331859057,-1.6287610331859057,-1.6287610331859057,1.6287610331859057,-1.6287610331859057,-1.6287610331859057,-1.6287610331859057,1.6287610331859057,8.190002441406193,7.470999145507801,312.9299926757812,290.3196041870117,291.87600402832027,293.43240386962884,0.0,1.003578892331126,-1.811999974447242,1.0,1.811999974447242,1.024945669863183,1.0,1.811999974447242,0.9998876187939607,-1.0,1.811999974447242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.811999974447242,1
2024-03-13,311.6900024414062,311.6900024414062,303.5,306.2099914550781,306.2099914550781,1291400.0,-1.6287610331859057,2.1087370102655805,2.2276992409772047,2.0962825150580957,1.8716207934608455,309.9739990234375,310.7149993896484,302.532997639974,289.08233337402345,276.6138998413086,308.82920370995106,308.5061856868454,301.7996095023317,291.4230722236885,280.03235268754133,308.0057706876941,303.26849845335414,4.737272234339969,5.422047193379171,-0.0097967996257483,0.0097967996257483,0.0097967996257483,0.0097967996257483,-0.0097967996257483,0.0097967996257483,0.0097967996257483,0.0097967996257483,-0.0097967996257483,6.050018310546875,7.486000061035145,311.6900024414062,296.493794555664,297.9879943847656,299.4821942138672,1.0,0.9976151767128509,1.6287610331859057,-1.0,-1.6287610331859057,1.0222219511667787,1.0,-1.6287610331859057,0.9465986123605087,-1.0,1.6287610331859057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6287610331859057,1
2024-03-14,310.0,310.3900146484375,304.3399963378906,306.239990234375,306.239990234375,1038600.0,0.0097967996257483,1.793353538436855,2.196724664406754,2.045074492750132,1.8714078475414124,307.61399536132814,310.9009979248047,303.12566426595055,289.6610000610352,277.2256997680664,307.96613255142574,308.0941501500326,302.0860856785926,291.9088728142028,280.5513158072806,307.73411215641426,303.488608955652,4.245503200762244,5.1867383948557855,2.54701803869548,-2.54701803869548,-2.54701803869548,-2.54701803869548,2.54701803869548,2.54701803869548,-2.54701803869548,-2.54701803869548,2.54701803869548,7.300018310546875,7.430502319335926,310.3900146484375,295.22080230712885,296.7180023193359,298.2152023315429,0.0,0.9894274943296529,-0.0097967996257483,-1.0,-0.0097967996257483,1.0198885839377332,1.0,0.0097967996257483,0.816376110986657,-1.0,-0.0097967996257483,0.0,0.0,1.0,0.004843416,0.004843416,0.991210997,0.991210997,0.0097967996257483,-1
2024-03-15,304.25,305.4100036621094,298.1099853515625,298.4400024414062,298.4400024414062,2605500.0,-2.54701803869548,1.6680706978734197,1.9567437077876015,2.0933793997923944,1.90375275652138,305.5819946289063,309.2209991455078,303.38966471354166,290.076666768392,277.823699798584,304.79075584808595,306.338850566646,301.85085450199995,292.12300821181606,280.9055472257781,306.3042491233361,303.11463810274495,3.189611020591144,4.787312920002857,-0.8343352814654493,0.8343352814654493,0.8343352814654493,0.8343352814654493,-0.8343352814654493,-0.8343352814654493,0.8343352814654493,0.8343352814654493,-0.8343352814654493,3.720001220703125,7.176502990722642,305.4100036621094,294.04290954589845,295.52901000976567,297.01511047363283,1.0,0.9882317031292912,2.54701803869548,-1.0,2.54701803869548,1.0148682569477911,1.0,-2.54701803869548,0.8524727542164574,-1.0,2.54701803869548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54701803869548,1
2024-03-18,300.8500061035156,303.9800109863281,300.260009765625,300.9299926757812,300.9299926757812,1244100.0,0.8343352814654493,1.7788938436839568,1.9694703436186711,2.0513406979131585,1.905647991244653,304.6199951171875,307.58299865722654,303.53566487630206,290.52000020345054,278.43379974365234,303.503834790651,305.355421859216,301.7914440615988,292.4117618007985,281.30207089805543,305.4774404390969,302.9528125155624,2.5246279235344677,4.33477592070918,-3.628755422693789,3.628755422693789,3.628755422693789,3.628755422693789,-3.628755422693789,-3.628755422693789,3.628755422693789,3.628755422693789,-3.628755422693789,9.350006103515682,7.24900360107421,303.9800109863281,289.6216970825196,291.0569976806641,292.4922982788086,1.0,0.9903668162643117,-0.8343352814654493,-1.0,-0.8343352814654493,1.0118094063557672,1.0,0.8343352814654493,0.9032346434907202,-1.0,-0.8343352814654493,0.0,0.0,1.0,0.007478436,0.007478436,0.942983091,0.942983091,0.8343352814654493,1
2024-03-19,303.75,312.7900085449219,303.4400024414062,311.8500061035156,311.8500061035156,1997300.0,3.628755422693789,2.3972164047866986,2.1415814818871914,2.189518547001108,1.947027707892437,304.73399658203124,307.997998046875,304.0423319498698,291.20433349609374,279.1781997680664,306.28589189493925,306.5362553581795,302.44038354817405,293.04908128613346,281.9069805060843,306.45783515669973,303.61186389244784,2.845971264251886,4.037014989417721,-1.60653492063228,1.60653492063228,1.60653492063228,1.60653492063228,-1.60653492063228,-1.60653492063228,1.60653492063228,1.60653492063228,-1.60653492063228,5.3800048828125,7.255503845214835,312.7900085449219,288.03220306396486,289.4820037841797,290.93180450439456,1.0,0.9894025237646284,-3.628755422693789,-1.0,-3.628755422693789,1.0135427410914952,1.0,3.628755422693789,1.1193673577501417,1.0,-3.628755422693789,0.0,0.0,3.0,0.00294253,0.001959625,0.997542858,0.9932359656666666,3.628755422693789,-1
2024-03-20,314.1700134277344,317.1000061035156,311.7200012207031,316.8599853515625,316.8599853515625,1297700.0,1.60653492063228,2.2603515461487595,2.1414179708148957,2.1982379850932365,1.9450472708346624,306.86399536132814,308.4189971923828,304.8443318684896,291.8924997965495,280.03649963378905,309.81058971381367,308.4132971751582,303.3706804387152,293.82976666532784,282.59911921589577,308.0581659559094,304.59320622275266,3.464959733156718,3.922603938165521,-1.8746458107721475,1.8746458107721475,1.8746458107721475,1.8746458107721475,-1.8746458107721475,1.8746458107721475,1.8746458107721475,1.8746458107721475,-1.8746458107721475,6.709991455078125,7.358503723144523,317.1000061035156,296.82790008544924,298.2790008544922,299.7301016235352,1.0,0.9949581515885525,-1.60653492063228,-1.0,-1.60653492063228,1.0166219646840977,1.0,1.60653492063228,1.0555396363319978,1.0,1.60653492063228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.60653492063228,1
2024-03-21,320.8699951171875,327.3599853515625,320.6499938964844,322.7999877929688,322.7999877929688,1907500.0,1.8746458107721475,2.2704880912550096,2.1541799446833485,1.943741008962789,1.9561512614481955,310.1759948730469,308.8949951171875,305.5799977620443,292.6754994710287,280.96009948730466,314.14038907353205,311.0290591056692,304.6241841389897,294.7796099809882,283.3951760194022,310.3261385462262,305.94185670943534,4.384281836790876,4.014939517890592,-0.0185866049760469,-0.0185866049760469,-0.0185866049760469,-0.0185866049760469,0.0185866049760469,-0.0185866049760469,-0.0185866049760469,-0.0185866049760469,-0.0185866049760469,5.660003662109318,7.256002807617179,327.3599853515625,300.91129791259766,302.3829986572266,303.8546994018555,0.0,1.004147039531584,-1.8746458107721475,1.0,-1.8746458107721475,1.021025497318221,1.0,1.8746458107721475,1.0539918435591775,1.0,1.8746458107721475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8746458107721475,1
