Date_HPQ_L01d,Open_HPQ_L01d,High_HPQ_L01d,Low_HPQ_L01d,Close_HPQ_L01d,Adj Close_HPQ_L01d,Volume_HPQ_L01d,Daily_Return_HPQ_L01d,Vol5_HPQ_L01d,Vol10_HPQ_L01d,Vol20_HPQ_L01d,Vol60_HPQ_L01d,SMA5_HPQ_L01d,SMA10_HPQ_L01d,SMA30_HPQ_L01d,SMA60_HPQ_L01d,SMA100_HPQ_L01d,EMA5_HPQ_L01d,EMA10_HPQ_L01d,EMA30_HPQ_L01d,EMA60_HPQ_L01d,EMA100_HPQ_L01d,Short12_HPQ_L01d,Long26_HPQ_L01d,MACD_HPQ_L01d,SIGNAL9_HPQ_L01d,Ret5/10_HPQ_L01d,Ret10/30_HPQ_L01d,Ret30/60_HPQ_L01d,Ret30/100_HPQ_L01d,Emaret5/10_HPQ_L01d,Emaret10/30_HPQ_L01d,Emaret30/60_HPQ_L01d,Emaret30/100_HPQ_L01d,RetMACD_HPQ_L01d,DayRange_HPQ_L01d,average20r_HPQ_L01d,PRVHI_HPQ_L01d,HitLevel_HPQ_L01d,hitlevel_2_HPQ_L01d,hitlevel_1.8_HPQ_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,28.90999984741211,28.90999984741211,28.45000076293945,28.64999961853027,28.64999961853027,8246700.0,0.0,0.911288567362316,1.8087300868497456,1.368554474909539,1.3409265760891484,29.239999771118164,29.732999992370605,29.9103333791097,28.757500012715656,28.298799991607662,29.13224812017371,29.495786634160908,29.578949249191,29.203021914686047,29.09324833404087,29.571518539354567,29.6315694058978,-0.0600508665432322,0.1865250317783304,-1.640492938782243,-1.640492938782243,1.640492938782243,1.640492938782243,-1.640492938782243,-1.640492938782243,-1.640492938782243,1.640492938782243,-1.640492938782243,0.9400005340576209,0.527999877929688,28.90999984741211,27.811200294494636,27.912000274658205,28.01280025482178,1.0,1.0569470574010191,0.0,1.0,0.0,1.0166946265186152,1.0,0.0,1.3216354335981415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-19,28.73999977111816,29.34000015258789,28.39999961853027,29.1200008392334,29.1200008392334,9815300.0,1.640492938782243,1.5417280971019125,1.9143999400078788,1.4323418299288344,1.3512339062515244,29.063999938964844,29.677000045776367,29.91900005340576,28.811500040690103,28.28159999847412,29.12816569319361,29.427461944174084,29.549339674355025,29.200299912212188,29.093778086618936,29.502054277797463,29.593675437996733,-0.0916211601992671,0.1308957933828109,-0.2060421161167876,-0.2060421161167876,0.2060421161167876,0.2060421161167876,-0.2060421161167876,-0.2060421161167876,-0.2060421161167876,0.2060421161167876,-0.2060421161167876,0.4200000762939382,0.519999885559082,29.34000015258789,27.748400115966795,27.85400009155273,27.95960006713867,1.0,1.0578963020133225,-1.640492938782243,1.0,1.640492938782243,1.0156583853214174,1.0,1.640492938782243,1.3365524206627375,1.0,1.640492938782243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-22,29.29999923706055,29.55999946594238,29.13999938964844,29.18000030517578,29.18000030517578,8926200.0,0.2060421161167876,1.5802495178611953,1.8828181511561897,1.393864208288318,1.346329739246388,28.93800010681152,29.6,29.942000071207683,28.861833381652836,28.26010000228882,29.14544389718767,29.38246891890166,29.52551132795637,29.199634351325745,29.095485457283427,29.452507512778745,29.563032835565554,-0.1105253227868097,0.0826115701488868,-1.3365297654889388,-1.3365297654889388,1.3365297654889388,1.3365297654889388,-1.3365297654889388,-1.3365297654889388,-1.3365297654889388,1.3365297654889388,-1.3365297654889388,0.5399990081787109,0.5314998626708987,29.55999946594238,28.19600040435791,28.30000038146973,28.40400035858154,1.0,1.0595150076886721,-0.2060421161167876,1.0,0.2060421161167876,1.0147798142534616,1.0,0.2060421161167876,1.3507902275992243,1.0,0.2060421161167876,0.0,1.0,0.0,0.00274765,0.00274765,0.015318743,0.015318743,,
2024-01-23,29.17000007629395,29.65999984741211,29.1200008392334,29.56999969482422,29.56999969482422,7559800.0,1.3365297654889388,1.2499662452499989,1.4858675537132628,1.4020546880409412,1.3512465313094306,29.03400001525879,29.45699996948242,29.947333399454752,28.92083336512248,28.242099990844725,29.286962496399852,29.416565423614852,29.528381545173648,29.21177747734209,29.10488177881889,29.47058323309344,29.563548899214343,-0.0929656661209072,0.0474961228949279,0.0338188332263996,0.0338188332263996,-0.0338188332263996,-0.0338188332263996,0.0338188332263996,0.0338188332263996,0.0338188332263996,-0.0338188332263996,0.0338188332263996,0.3799991607666086,0.5299998283386234,29.65999984741211,28.3906997680664,28.496999740600582,28.60329971313476,0.0,1.0603791293552114,-1.3365297654889388,1.0,1.3365297654889388,1.01455081554954,1.0,1.3365297654889388,1.0597785994991618,1.0,1.3365297654889388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-24,29.77000045776367,29.92000007629395,29.54000091552734,29.55999946594238,29.55999946594238,6920100.0,-0.0338188332263996,0.7964885287617685,1.2596732759915603,1.4011809623784683,1.3509947945001746,29.21599998474121,29.39699993133545,29.950666745503742,28.977333354949952,28.24479997634888,29.377974819580697,29.44264434040168,29.530421411029696,29.22319459172242,29.11389401024708,29.484339576608654,29.563285978231235,-0.0789464016225771,0.0222076179914269,-0.5074412085260791,-0.5074412085260791,0.5074412085260791,0.5074412085260791,-0.5074412085260791,-0.5074412085260791,-0.5074412085260791,0.5074412085260791,-0.5074412085260791,0.5100002288818395,0.5309998512268068,29.92000007629395,28.494000225067136,28.600000190734864,28.706000156402588,1.0,1.060395781545038,0.0338188332263996,1.0,-0.0338188332263996,1.01430682548463,1.0,-0.0338188332263996,0.8990082721744218,-1.0,-0.0338188332263996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-25,29.65999984741211,30.01000022888184,29.5,29.70999908447266,29.70999908447266,8338200.0,0.5074412085260791,0.7253189460534247,1.253745265474614,1.3941273160523044,1.3375350690945398,29.42799987792969,29.333999824523925,29.92866668701172,29.04183333714803,28.24479997634888,29.488649574544688,29.49125429386913,29.542007067380855,29.23915539476341,29.12569807112283,29.51905642397235,29.5741536157306,-0.0550971917582465,0.0067466560414922,0.9761054340755716,-0.9761054340755716,0.9761054340755716,0.9761054340755716,-0.9761054340755716,-0.9761054340755716,-0.9761054340755716,0.9761054340755716,-0.9761054340755716,0.5200004577636683,0.5414998054504399,30.01000022888184,28.751800403594974,28.858000373840333,28.964200344085697,1.0,1.059616875037984,-0.5074412085260791,1.0,0.5074412085260791,1.0142935285273311,1.0,0.5074412085260791,0.8993047127322598,-1.0,-0.5074412085260791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-26,29.63999938964844,30.15999984741211,29.63999938964844,30.0,30.0,9326000.0,0.9761054340755716,0.5588863461263599,1.258458392950487,1.4101080648291346,1.3346476426189935,29.60399971008301,29.333999824523925,29.921000035603843,29.105833339691163,28.241099967956544,29.659099716363126,29.583753513165647,29.571554998517577,29.264101119525264,29.143010980605546,29.593047743361225,29.605697792343147,-0.012650048981925,0.0028673150368088,-2.533334096272798,2.533334096272798,-2.533334096272798,-2.533334096272798,2.533334096272798,-2.533334096272798,-2.533334096272798,-2.533334096272798,2.533334096272798,0.8700008392333984,0.5704998970031742,30.15999984741211,28.818700656890872,28.92700061798096,29.03530057907105,0.0,1.0594842293520217,-0.9761054340755716,1.0,0.9761054340755716,1.0147048641678522,1.0,0.9761054340755716,0.8924552836331566,-1.0,-0.9761054340755716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-29,30.0,30.01000022888184,29.13999938964844,29.23999977111816,29.23999977111816,8002600.0,-2.533334096272798,1.5331928704662976,1.4883376123417196,1.5173299390070116,1.380449215668423,29.615999603271483,29.276999855041502,29.89066670735677,29.15433333714803,28.23209997177124,29.519399734614804,29.521252832793376,29.55016433868536,29.26331091138077,29.144931550714706,29.53873267070844,29.578609050030185,-0.0398763793217433,-0.0056814238349016,-0.30779806187546,0.30779806187546,-0.30779806187546,-0.30779806187546,0.30779806187546,0.30779806187546,0.30779806187546,-0.30779806187546,0.30779806187546,0.2600002288818395,0.567999935150147,30.01000022888184,28.904900074005127,29.01900005340576,29.1331000328064,0.0,1.0587475510941056,2.533334096272798,1.0,-2.533334096272798,1.013904056946077,1.0,-2.533334096272798,0.9808925363429752,-1.0,2.533334096272798,0.0,0.0,1.0,0.096382603,0.096382603,0.667537332,0.667537332,,
2024-01-30,29.20000076293945,29.35000038146973,29.09000015258789,29.14999961853027,29.14999961853027,6618100.0,-0.30779806187546,1.3543210651373236,1.270342915252129,1.517381684733396,1.3809439955935217,29.53199958801269,29.282999801635743,29.831333351135253,29.1988333384196,28.22229997634888,29.39626636258663,29.4537522483819,29.52434725996568,29.259595787025017,29.14503190849323,29.478927585757955,29.54686020325241,-0.0679326174944598,-0.0181316625668132,-1.5094358141188706,1.5094358141188706,-1.5094358141188706,-1.5094358141188706,1.5094358141188706,1.5094358141188706,1.5094358141188706,-1.5094358141188706,1.5094358141188706,0.4699993133544886,0.570999908447266,29.35000038146973,28.76040037155152,28.874000358581547,28.987600345611572,0.0,1.0570128365205809,0.30779806187546,1.0,-0.30779806187546,1.0130147516277692,1.0,-0.30779806187546,0.8371940481641759,-1.0,0.30779806187546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-31,28.94000053405762,29.15999984741211,28.69000053405762,28.70999908447266,28.70999908447266,10409600.0,-1.5094358141188706,1.445444041183211,1.269923753324352,1.5401108835708832,1.3886907231562569,29.36199951171875,29.28899974822998,29.76233329772949,29.22999998728434,28.216199970245363,29.16751060321531,29.3185244003984,29.47180866799839,29.241576223006906,29.13641739712649,29.360630893252527,29.48487049075021,-0.1242395974976844,-0.0393532495529875,0.8011196688242095,-0.8011196688242095,0.8011196688242095,0.8011196688242095,-0.8011196688242095,-0.8011196688242095,-0.8011196688242095,0.8011196688242095,-0.8011196688242095,0.5600013732910192,0.567999935150147,29.15999984741211,28.093800582885745,28.2080005645752,28.32220054626465,1.0,1.0547959444969401,1.5094358141188706,1.0,-1.5094358141188706,1.01151106762031,1.0,-1.5094358141188706,0.824566443151107,-1.0,1.5094358141188706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-01,28.65999984741211,28.94000053405762,28.3799991607666,28.94000053405762,28.94000053405762,11987700.0,0.8011196688242095,1.505080862007206,1.2930047417583648,1.5532882717026983,1.3657532127739247,29.207999801635744,29.317999839782715,29.718333307902014,29.25533332824707,28.211099967956542,29.09167391349608,29.249701879245528,29.437498465808662,29.23168849550037,29.13252795429344,29.295918530299467,29.444509753217424,-0.1485912229179575,-0.0612008442259815,0.8984112787968404,0.8984112787968404,-0.8984112787968404,-0.8984112787968404,0.8984112787968404,0.8984112787968404,0.8984112787968404,-0.8984112787968404,0.8984112787968404,0.3699989318847692,0.5624999046325689,28.94000053405762,27.910399990081785,28.023999977111814,28.137599964141845,0.0,1.0534269610776417,-0.8011196688242095,1.0,0.8011196688242095,1.0104683847551335,1.0,0.8011196688242095,0.832430634618123,-1.0,-0.8011196688242095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-02,28.77000045776367,28.81999969482422,28.45000076293945,28.68000030517578,28.68000030517578,7193000.0,-0.8984112787968404,1.253311847083486,1.2049977010948298,1.5569289245776352,1.3707514598271846,28.9439998626709,29.273999786376955,29.664999961853027,29.2778333346049,28.20229997634888,28.95444937738932,29.14611977486921,29.388627616735576,29.21360035811268,29.123567010746555,29.20116188028044,29.38787942373286,-0.1867175434524206,-0.0863041840712693,1.2203639391404286,1.2203639391404286,-1.2203639391404286,-1.2203639391404286,1.2203639391404286,1.2203639391404286,1.2203639391404286,-1.2203639391404286,1.2203639391404286,0.4200000762939417,0.5494999885559085,28.81999969482422,27.70250074386597,27.815000724792483,27.927500705719,0.0,1.051864563767168,0.8984112787968404,1.0,-0.8984112787968404,1.0091012411320088,1.0,-0.8984112787968404,0.7739580671106887,-1.0,0.8984112787968404,0.0,1.0,0.0,0.004174319,0.004174319,0.226690039,0.226690039,,
2024-02-05,28.56999969482422,28.59000015258789,28.17000007629395,28.32999992370605,28.32999992370605,10526200.0,-1.2203639391404286,0.9145837134879572,1.242591495184838,1.552773508163874,1.3811180098423093,28.76199989318848,29.188999748229985,29.61633326212565,29.294500001271565,28.19619997024536,28.746299559494897,28.997734347385,29.32032905589497,29.18462985206656,29.107852811003177,29.06713696388438,29.30951797928643,-0.2423810154020493,-0.1175195503374253,0.1411895809616309,0.1411895809616309,-0.1411895809616309,-0.1411895809616309,0.1411895809616309,0.1411895809616309,0.1411895809616309,-0.1411895809616309,0.1411895809616309,0.3999996185302805,0.5189999580383307,28.59000015258789,27.61109972000122,27.7209997177124,27.830899715423584,0.0,1.050366123569095,1.2203639391404286,1.0,-1.2203639391404286,1.0072996193251147,1.0,-1.2203639391404286,0.8002400148197913,-1.0,1.2203639391404286,0.0,0.0,2.0,0.02012158,0.015746944,0.965281725,0.8562230470000001,,
2024-02-06,28.35000038146973,28.54999923706055,28.14999961853027,28.29000091552734,28.29000091552734,7926000.0,-0.1411895809616309,0.9319893126513072,1.1085432124691257,1.2759559306762085,1.379794502434782,28.59000015258789,29.060999870300293,29.55466664632161,29.312500031789146,28.19579998016357,28.594200011505716,28.869055541592694,29.253856272645443,29.155297755786588,29.09165772396405,28.94757757182945,29.233998196785755,-0.2864206249563068,-0.1512997652612016,1.2018386058138195,1.2018386058138195,-1.2018386058138195,-1.2018386058138195,1.2018386058138195,1.2018386058138195,1.2018386058138195,-1.2018386058138195,1.2018386058138195,0.389999389648441,0.5044999122619638,28.54999923706055,27.448200244903564,27.55200023651123,27.655800228118892,0.0,1.0481939390658905,0.1411895809616309,1.0,-0.1411895809616309,1.0055754316313086,1.0,-0.1411895809616309,0.868794278719046,-1.0,0.1411895809616309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-07,28.25,28.25,27.86000061035156,27.95000076293945,27.95000076293945,7358000.0,-1.2018386058138195,0.8641074350613221,1.122903877470364,1.175950156423933,1.3860900399888456,28.43800048828125,28.9,29.48033332824707,29.328000036875405,28.197099990844727,28.37946692865029,28.70195467274665,29.169736562341832,29.11577982159488,29.06905065542891,28.794104216615604,29.1388872757601,-0.3447830591444969,-0.1899964240378607,-1.2164584733704795,-1.2164584733704795,1.2164584733704795,1.2164584733704795,-1.2164584733704795,-1.2164584733704795,-1.2164584733704795,1.2164584733704795,-1.2164584733704795,0.3699989318847692,0.5074998855590833,28.25,27.44009943008423,27.54099941253662,27.64189939498901,1.0,1.045509408336992,1.2018386058138195,1.0,-1.2018386058138195,1.003463680603347,1.0,-1.2018386058138195,0.9548907080255146,-1.0,1.2018386058138195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-08,28.0,28.29999923706055,27.93000030517578,28.29000091552734,28.29000091552734,4639200.0,1.2164584733704795,1.0286201858939874,1.2158248145358683,1.2105058577395629,1.3655424352845134,28.308000564575195,28.75800018310547,29.40966669718425,29.33916670481364,28.20659999847412,28.349644924275974,28.627053989615863,29.112979423837672,29.088705103363157,29.053623927906106,28.716549862602022,29.07600680463175,-0.3594569420297269,-0.2238885276362339,-0.459523352985319,-0.459523352985319,0.459523352985319,0.459523352985319,-0.459523352985319,-0.459523352985319,-0.459523352985319,0.459523352985319,-0.459523352985319,0.3299999237060476,0.4849998474121101,28.29999923706055,27.133500251770016,27.235000228881837,27.33650020599365,1.0,1.042651957299895,-1.2164584733704795,1.0,1.2164584733704795,1.0020429635930737,1.0,1.2164584733704795,1.004393995090811,1.0,-1.2164584733704795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-09,28.28000068664551,28.52000045776367,28.19000053405762,28.42000007629395,28.42000007629395,4852200.0,0.459523352985319,1.0591355198429069,1.1565232596587025,1.2085896902955118,1.3648416118250577,28.256000518798828,28.600000190734864,29.349000040690104,29.34983336130778,28.21760000228882,28.3730966416153,28.58940782355733,29.06827107883485,29.066780348377275,29.041076920943485,28.670926818554623,29.027413713643764,-0.3564868950891373,-0.2504082011268146,-0.950036794647612,-0.950036794647612,-0.950036794647612,0.950036794647612,-0.950036794647612,-0.950036794647612,-0.950036794647612,0.950036794647612,-0.950036794647612,0.4099998474121094,0.4819997787475595,28.52000045776367,27.232999572753908,27.32999954223633,27.42699951171875,1.0,1.0400955445647224,-0.459523352985319,1.0,0.459523352985319,1.0009364032182895,1.0,0.459523352985319,0.9569196799750306,-1.0,0.459523352985319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
