Date_GEN_L01d,Open_GEN_L01d,High_GEN_L01d,Low_GEN_L01d,Close_GEN_L01d,Adj Close_GEN_L01d,Volume_GEN_L01d,Daily_Return_GEN_L01d,Vol5_GEN_L01d,Vol10_GEN_L01d,Vol20_GEN_L01d,Vol60_GEN_L01d,SMA5_GEN_L01d,SMA10_GEN_L01d,SMA30_GEN_L01d,SMA60_GEN_L01d,SMA100_GEN_L01d,EMA5_GEN_L01d,EMA10_GEN_L01d,EMA30_GEN_L01d,EMA60_GEN_L01d,EMA100_GEN_L01d,Short12_GEN_L01d,Long26_GEN_L01d,MACD_GEN_L01d,SIGNAL9_GEN_L01d,Ret5/10_GEN_L01d,Ret10/30_GEN_L01d,Ret30/60_GEN_L01d,Ret30/100_GEN_L01d,Emaret5/10_GEN_L01d,Emaret10/30_GEN_L01d,Emaret30/60_GEN_L01d,Emaret30/100_GEN_L01d,RetMACD_GEN_L01d,DayRange_GEN_L01d,average20r_GEN_L01d,PRVHI_GEN_L01d,HitLevel_GEN_L01d,hitlevel_2_GEN_L01d,hitlevel_1.8_GEN_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-20,21.88999938964844,22.46999931335449,21.79000091552734,22.43000030517578,22.43000030517578,3580500.0,2.2333626216532236,1.7930370491668552,1.3779205660682805,1.5584015934335331,1.8381332233402299,22.33200035095215,22.020000076293947,21.92500006357829,22.29600009918213,21.97350009918213,22.23054190034526,22.077624485284577,22.014257318056192,22.126084977288322,22.36407157486876,22.037405010078007,21.99997108256659,0.03743392751141883,-0.08957161800255456,1.6941558430514698,1.6941558430514698,-1.6941558430514698,1.6941558430514698,-1.6941558430514698,1.6941558430514698,1.6941558430514698,-1.6941558430514698,1.6941558430514698,0.4599990844726598,0.49849987030029314,22.46999931335449,21.284301166534423,21.383001136779786,21.481701107025145,1.0,1.014168949753733,1.0069263527497085,0.8841883708758218,0.0,0.0,1.0,0.003636369,0.003636369,0.966942012310028,0.966942012310028,-2.2333626216532236,-1,-2.2333626216532236,-1,2.2333626216532236,1,2.2333626216532236,-1
2023-01-23,22.5,22.88999938964844,22.43000030517578,22.80999946594238,22.80999946594238,1703300.0,1.6941558430514698,1.7599342508454605,1.3585493929700656,1.591980766592092,1.8451239991770347,22.420000076293945,22.151000022888184,21.930333391825357,22.305333423614503,21.973600101470947,22.423694422210968,22.210783572676903,22.065595521145625,22.148508403145833,22.372901830137543,22.156265695595604,22.05997318503887,0.09629251055673294,-0.052398792290697056,-0.6576046560379556,-0.6576046560379556,0.6576046560379556,-0.6576046560379556,0.6576046560379556,-0.6576046560379556,-0.6576046560379556,0.6576046560379556,-0.6576046560379556,0.379999160766598,0.5019998550415036,22.88999938964844,21.373299598693844,21.472999572753903,21.57269954681396,0.0,1.0121439236661012,1.0095859224793844,0.8533704812767768,0.0,0.0,1.0,0.002607528,0.002607528,0.9797055125236512,0.9797055125236512,-1.6941558430514698,-1,-1.6941558430514698,1,1.6941558430514698,1,-1.6941558430514698,1
2023-01-24,22.81999969482422,22.96999931335449,22.59000015258789,22.65999984741211,22.65999984741211,1524800.0,-0.6576046560379556,1.7774857555958063,1.4039227055587917,1.581992349545875,1.8468289539873752,22.43400001525879,22.268000030517577,21.926000022888182,22.313333415985106,21.97350009918213,22.502462897278015,22.29245925899239,22.10394418735637,22.16527861443325,22.378586939390505,22.23376325741353,22.104419604473925,0.12934365293960326,-0.016050303244636997,-0.2647814048826285,-0.2647814048826285,0.2647814048826285,-0.2647814048826285,0.2647814048826285,-0.2647814048826285,-0.2647814048826285,0.2647814048826285,-0.2647814048826285,0.45000076293946023,0.513999938964844,22.96999931335449,21.785599708557132,21.885999679565433,21.986399650573734,0.0,1.0074546427390747,1.0094203890134243,0.8874396301358854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6576046560379556,-1,-0.6576046560379556,1,-0.6576046560379556,-1,-0.6576046560379556,-1
2023-01-25,22.46999931335449,22.69000053405762,22.23999977111816,22.60000038146973,22.60000038146973,1509300.0,-0.2647814048826285,1.6653950858951472,1.4269689413362874,1.5853949657601694,1.8349224449234938,22.488000106811523,22.368000030517578,21.923666699727377,22.326166756947835,21.973600101470947,22.53497539200859,22.348375826715543,22.135947812783037,22.179531787122972,22.382971363986133,22.29010743034525,22.1411292916588,0.14897813868645216,0.016955385141580834,0.48671991657628555,0.48671991657628555,-0.48671991657628555,0.48671991657628555,-0.48671991657628555,0.48671991657628555,0.48671991657628555,-0.48671991657628555,0.48671991657628555,0.36999893188477273,0.5179998397827156,22.69000053405762,21.83919944763183,21.9419994354248,22.044799423217768,1.0,1.0053648102704857,1.0083495806021834,0.9000715734278117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647814048826285,-1,-0.2647814048826285,1,0.2647814048826285,1,0.2647814048826285,-1
2023-01-26,22.72999954223633,22.88999938964844,22.52000045776367,22.70999908447266,22.70999908447266,2962600.0,0.48671991657628555,1.2408581151876694,1.3478223923661592,1.5843976756821423,1.7850244479175454,22.641999816894533,22.439999961853026,21.909666697184246,22.328666750590006,21.974900093078613,22.59331662282995,22.414125509944107,22.172983378698497,22.196924157527878,22.389447160431413,22.354706146364855,22.183267794830194,0.17143835153466114,0.047851978420196895,0.5724397769972412,0.5724397769972412,-0.5724397769972412,0.5724397769972412,-0.5724397769972412,0.5724397769972412,0.5724397769972412,-0.5724397769972412,0.5724397769972412,0.4099998474121094,0.50349988937378,22.88999938964844,21.55040088653565,21.65400085449219,21.757600822448733,1.0,1.009001776086671,1.0079945618581614,0.8506844039555104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48671991657628555,-1,0.48671991657628555,1,0.48671991657628555,1,-0.48671991657628555,1
2023-01-27,22.67000007629395,22.92000007629395,22.51000022888184,22.84000015258789,22.84000015258789,2069800.0,0.5724397769972412,0.9037201064267469,1.3391291536364807,1.4335292440218304,1.7862777343703977,22.723999786376954,22.52800006866455,21.904000027974448,22.333833408355712,21.974900093078613,22.6755444660826,22.491557263152067,22.216016718949426,22.218008616382303,22.398369001860253,22.42936676270686,22.23191463614558,0.19745212656128075,0.07777200804841367,-0.656740882347473,-0.656740882347473,0.656740882347473,-0.656740882347473,0.656740882347473,-0.656740882347473,-0.656740882347473,0.656740882347473,-0.656740882347473,0.25999832153321023,0.48349981307983503,22.92000007629395,21.782299633026124,21.88299961090088,21.983699588775636,0.0,1.008700271533869,1.0081802785275324,0.9341484725344661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5724397769972412,-1,0.5724397769972412,1,0.5724397769972412,1,0.5724397769972412,1
2023-01-30,22.79000091552734,22.79999923706055,22.54000091552734,22.69000053405762,22.69000053405762,3053700.0,-0.656740882347473,0.6009101534111927,1.2682310479027497,1.4192865602210467,1.7713956860369757,22.7,22.560000038146974,21.89400005340576,22.32933343251546,21.980700092315672,22.68036315540761,22.527637857862167,22.246596319924148,22.233483761224115,22.404143883685943,22.469464265991594,22.265846924879803,0.20361734111179075,0.1029410746610891,1.4103115350037132,1.4103115350037132,-1.4103115350037132,1.4103115350037132,-1.4103115350037132,1.4103115350037132,1.4103115350037132,1.4103115350037132,1.4103115350037132,0.5,0.48549985885620206,22.79999923706055,21.85630048751831,21.95300045013428,22.049700412750244,1.0,1.00620567205746,1.0067794634532505,0.89356940553656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656740882347473,-1,-0.656740882347473,-1,-0.656740882347473,-1,-0.656740882347473,-1
2023-01-31,22.70999908447266,23.04000091552734,22.54000091552734,23.01000022888184,23.01000022888184,4537700.0,1.4103115350037132,0.8024572878290498,1.3060439278236247,1.4354159605972938,1.7346606837656087,22.770000076293947,22.602000045776368,21.93000005086263,22.34183343251546,21.982200088500978,22.79024217989902,22.615340107138472,22.295848185018194,22.258943317540762,22.416141039036358,22.552623644897785,22.320969391842915,0.2316542530548702,0.12868371033984533,1.5210794349771617,1.5210794349771617,-1.5210794349771617,1.5210794349771617,-1.5210794349771617,1.5210794349771617,1.5210794349771617,1.5210794349771617,1.5210794349771617,0.7199993133544922,0.49449977874755985,23.04000091552734,21.731899547576905,21.828999519348145,21.926099491119388,1.0,1.0074329718687427,1.0077337803425446,0.9098713987269336,0.0,0.0,1.0,0.001969206,0.001969206,0.9962365031242372,0.9962365031242372,-1.4103115350037132,-1,-1.4103115350037132,1,-1.4103115350037132,1,-1.4103115350037132,1
2023-02-01,22.85000038146973,23.47999954223633,22.76000022888184,23.36000061035156,23.36000061035156,3661400.0,1.5210794349771617,0.8768831027919267,1.2736869591581614,1.4544089352458536,1.709601515448594,22.922000122070312,22.705000114440917,21.988333384195965,22.36966676712036,21.981900100708007,22.980161656716533,22.750732925904487,22.36450318020099,22.29504355664931,22.434831327577253,22.676835485736827,22.397934667288,0.27890081844882886,0.15872713196164204,0.8989686600419118,0.8989686600419118,-0.8989686600419118,0.8989686600419118,-0.8989686600419118,0.8989686600419118,0.8989686600419118,0.8989686600419118,0.8989686600419118,0.4899997711181605,0.4964997291564949,23.47999954223633,21.952101402282707,22.05100135803222,22.149901313781733,1.0,1.0095573665067448,1.010084454490291,0.8757419789523344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5210794349771617,-1,1.5210794349771617,-1,1.5210794349771617,-1,1.5210794349771617,-1
2023-02-02,23.55999946594238,23.73999977111816,23.25,23.56999969482422,23.56999969482422,4030500.0,0.8989686600419118,0.8751015535058384,1.0126197291806365,1.4484715297043007,1.691842020295876,23.094000244140624,22.868000030517578,22.0546667098999,22.39316676457723,21.99030010223389,23.176774336085764,22.899690520253525,22.44227714888636,22.33684539724521,22.457309909106897,22.814245364057967,22.48475429895735,0.3294910651006191,0.19287991858943743,-9.63088878724993,-9.63088878724993,9.63088878724993,-9.63088878724993,9.63088878724993,-9.63088878724993,-9.63088878724993,-9.63088878724993,-9.63088878724993,2.1099987030029297,0.5709997177124034,23.73999977111816,22.387700138092043,22.48700008392334,22.58630002975464,0.0,1.0098828149956902,1.0120998934717993,0.6990953625352639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8989686600419118,-1,-0.8989686600419118,-1,-0.8989686600419118,-1,-0.8989686600419118,-1
2023-02-03,23.11000061035156,23.20999908447266,21.10000038146973,21.29999923706055,21.29999923706055,8018300.0,-9.63088878724993,4.742279675196779,3.3348851606861953,2.544959687619704,2.0885407857218636,22.786000061035157,22.754999923706055,22.048333358764648,22.387166754404703,21.97580009460449,22.551182636410694,22.60883755967298,22.36858179973631,22.30285044117358,22.434392866096076,22.58128442144298,22.39699466474277,0.18428975670020975,0.1911618862115919,0.04694943305175858,0.04694943305175858,-0.04694943305175858,0.04694943305175858,-0.04694943305175858,-0.04694943305175858,0.04694943305175858,0.04694943305175858,-0.04694943305175858,0.6000003814697195,0.5679997444152842,23.20999908447266,22.483800392150872,22.598000335693353,22.712200279235834,1.0,1.001362343987389,0.9974498944003594,1.3103882065044838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63088878724993,-1,9.63088878724993,1,9.63088878724993,-1,9.63088878724993,-1
2023-02-06,21.45999908447266,21.54000091552734,20.94000053405762,21.30999946594238,21.30999946594238,4990400.0,0.04694943305175858,4.776146278072009,3.256271471780079,2.508837863026302,2.088419032192598,22.50999984741211,22.604999923706053,22.041666666666668,22.382000064849855,21.97170009613037,22.137454912921257,22.37268517899469,22.300286165297997,22.270297950182393,22.41212765025145,22.385702120596733,22.316476501868667,0.06922561872806554,0.16677463271488666,-2.4870985449462726,2.4870985449462726,-2.4870985449462726,2.4870985449462726,-2.4870985449462726,-2.4870985449462726,2.4870985449462726,2.4870985449462726,-2.4870985449462726,0.7000007629394496,0.5714997291564947,21.54000091552734,21.960399646759033,22.073999595642093,22.18759954452515,1.0,0.9957973865686982,0.9894858277318322,1.297920252149009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04694943305175858,-1,0.04694943305175858,1,-0.04694943305175858,1,-0.04694943305175858,1
2023-02-07,21.25,21.90999984741211,21.20999908447266,21.84000015258789,21.84000015258789,5433300.0,2.4870985449462726,4.94189314774161,3.4016290737398975,2.5702664147397143,1.9620806876612684,22.27599983215332,22.522999954223632,22.05933335622152,22.36400006612142,21.974800090789795,22.03830332614347,22.275833356011635,22.27059029351025,22.256189825671097,22.40079839287197,22.301747971672295,22.2811819574775,0.0205660141947952,0.13753290901086837,1.6025658380238494,-1.6025658380238494,1.6025658380238494,-1.6025658380238494,1.6025658380238494,1.6025658380238494,-1.6025658380238494,-1.6025658380238494,1.6025658380238494,0.7000007629394496,0.5879998207092287,21.90999984741211,20.282701511383053,20.39700145721435,20.51130140304565,0.0,0.9890334270491355,0.9893368734595933,1.323453885648805,0.0,0.0,1.0,0.017856151,0.017856151,0.9738951921463012,0.9738951921463012,-2.4870985449462726,-1,2.4870985449462726,1,2.4870985449462726,-1,2.4870985449462726,-1
2023-02-08,21.80999946594238,22.15999984741211,21.45999908447266,21.48999977111816,21.48999977111816,4300800.0,-1.6025658380238494,4.747338138691952,3.42574762080512,2.596382462553389,1.9660688763993863,21.90199966430664,22.411999893188476,22.065666707356772,22.345000076293946,21.973900089263918,21.85553547446837,22.132954522394638,22.220229614646247,22.231068840275917,22.382762776599616,22.176863633125507,22.22257586959903,-0.045712236473523404,0.10088387991399003,0.8841346490518089,-0.8841346490518089,0.8841346490518089,-0.8841346490518089,-0.8841346490518089,0.8841346490518089,0.8841346490518089,0.8841346490518089,0.8841346490518089,0.5799999237060618,0.5854997634887704,22.15999984741211,20.616400241851807,20.734000205993652,20.851600170135498,0.0,0.9772443230719077,0.9874657923484381,1.3194310430814185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6025658380238494,-1,-1.6025658380238494,1,1.6025658380238494,1,1.6025658380238494,1
2023-02-09,21.69000053405762,21.78000068664551,21.20000076293945,21.29999923706055,21.29999923706055,4244700.0,-0.8841346490518089,4.580473251779942,3.411646309916145,2.567878470784448,1.9596812662949314,21.447999572753908,22.270999908447266,22.061333338419598,22.317666721343993,21.974300079345703,21.670356728665766,21.981508106879346,22.160859912866528,22.200541968039346,22.361321914430523,22.041961418346283,22.154236859781363,-0.11227544143508084,0.058252015644175856,-0.5164348088809569,0.5164348088809569,-0.5164348088809569,0.5164348088809569,0.5164348088809569,-0.5164348088809569,-0.5164348088809569,-0.5164348088809569,-0.5164348088809569,0.3000011444091797,0.5849998474121099,21.78000068664551,20.871900367736814,20.98900032043457,21.106100273132324,1.0,0.9630460985552248,0.9858448575638811,1.3285855809499967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8841346490518089,-1,-0.8841346490518089,-1,-0.8841346490518089,-1,-0.8841346490518089,1
